,닻과돛_해자기업형,닻과돛_NASDAQ프록시,S&P500_100
2017-07-21,0.0,-0.0036642085494869026,-0.0005214744027519647
2017-07-24,0.0,-0.00043912508418475493,-0.0015846545202474749
2017-07-25,-0.005108553847168462,-0.0006115982052912194,0.0
2017-07-26,-0.0035432845317646677,-0.0013859619555695035,0.0
2017-07-27,-0.007709401219425427,-0.001014371004898651,-0.0009726882691744043
2017-07-28,-0.005557321081894773,-0.0006092077873202095,-0.0023124993595547982
2017-07-31,-0.009255718543515257,-0.001734746088722039,-0.003038961131093143
2017-08-01,-0.006646329300791454,0.0,-0.0005972889270396964
2017-08-02,-0.006144313195268314,-0.00033082996259037323,-0.00010493446177761712
2017-08-03,-0.005444615078944892,-0.0021700995971373205,-0.002288359506845361
2017-08-04,-0.00523807636289364,-0.0038725510046359046,-0.0004035789252972988
2017-08-07,0.0,-0.0016229067539151876,0.0
2017-08-08,-0.0022798145506722767,-0.0016063617382805484,-0.0024144327873970584
2017-08-09,0.0,-0.0006223270044892759,-0.0027771635497504388
2017-08-10,-0.010808685699011722,-0.006516428566467614,-0.017211407380596788
2017-08-11,-0.013865698771458712,-0.0034514362608597526,-0.015957791758887008
2017-08-14,-0.002633407890598183,0.0,-0.006074313357850691
2017-08-15,-0.005542571590202217,-0.0033107444532581853,-0.006570091323324645
2017-08-16,-0.005172204407052572,-0.0019156366066565012,-0.005159318613313424
2017-08-17,-0.011178866743560723,-0.007208024209827468,-0.020516626619655254
2017-08-18,-0.007515107798079068,-0.005043068634735248,-0.022314338384895493
2017-08-21,-0.010789492667851897,-0.0059328665696827265,-0.021177631104389305
2017-08-22,-0.0039799093272450126,-0.002346371255758317,-0.011447373483869594
2017-08-23,-0.0010843319417124242,-0.00303383781818356,-0.014861431633173328
2017-08-24,-0.0008795337139849702,-0.0029440218994175593,-0.016905064227258237
2017-08-25,-0.0028418684252565773,-0.004191018129678481,-0.015260474834840165
2017-08-28,-0.0024211381900922646,-0.003006988384975262,-0.014780835731283082
2017-08-29,0.0,0.0,-0.013950471604115777
2017-08-30,-0.0006969753474420637,0.0,-0.009399706174305855
2017-08-31,0.0,0.0,-0.0037325054490803256
2017-09-01,0.0,0.0,-0.0017573646104481755
2017-09-05,-0.004439755756093011,-0.00037575717305260437,-0.009294901979540193
2017-09-06,-0.0014692424783521174,0.0,-0.0061952564145335565
2017-09-07,0.0,0.0,-0.006372587080231251
2017-09-08,-0.0035869625415410056,-0.001825779644966108,-0.007851949953389448
2017-09-11,0.0,0.0,0.0
2017-09-12,-0.0018274109546295714,-0.00033460007473939957,0.0
2017-09-13,-0.0025144149713158814,0.0,0.0
2017-09-14,-0.004398393498480924,-0.002727959177575512,-0.0011007176162897148
2017-09-15,0.0,-0.00184329586502463,0.0
2017-09-18,0.0,-0.00390918744240254,0.0
2017-09-19,0.0,-0.0040433618871368315,0.0
2017-09-20,-0.00343886128593196,-0.0039875664579785974,0.0
2017-09-21,-0.009915566381539453,-0.010619894143798714,-0.0030459176984141134
2017-09-22,-0.012376171151638138,-0.009708723001411679,-0.0024000971018277584
2017-09-25,-0.024892823913777007,-0.01372737342205188,-0.004616814248272205
2017-09-26,-0.021544307077654534,-0.011526543009225954,-0.004544980698870549
2017-09-27,-0.01663076187004897,-0.010784991237592245,-0.0004784036521813251
2017-09-28,-0.013938525205777985,-0.010579141722322438,0.0
2017-09-29,-0.008666615081114437,-0.007842249376639798,0.0
2017-10-02,-0.009790868717191148,-0.008638173237674796,0.0
2017-10-03,-0.008835729987003216,-0.008216197062461683,0.0
2017-10-04,-0.007473388803288961,-0.007321111301438976,0.0
2017-10-05,-0.007082063971808439,-0.003929140800841946,0.0
2017-10-06,-0.007807071195978232,-0.006550973556000539,-0.0010736344069646186
2017-10-09,0.0,-0.0032812571151373815,-0.002876131020706496
2017-10-10,0.0,0.0,-0.0005603983209478969
2017-10-11,0.0,0.0,0.0
2017-10-12,0.0,-0.0005490222412906087,-0.0016867529508860502
2017-10-13,0.0,0.0,-0.0008101267854627725
2017-10-16,0.0,0.0,0.0
2017-10-17,-0.0029672680550605346,-0.0042936674172558975,0.0
2017-10-18,-0.0064904471013437215,-0.005298930243757605,0.0
2017-10-19,-0.004201156719079169,-0.005109524845798297,0.0
2017-10-20,-0.00608548991601876,-0.004737352861178934,0.0
2017-10-23,-0.00717802972876691,-0.008919926601463124,-0.003972484039719171
2017-10-24,-0.004398909760683023,-0.007797845076011112,-0.002361002876358431
2017-10-25,-0.009514065082762757,-0.010376735719207053,-0.007013043156751109
2017-10-26,-0.0077486706583466125,-0.011121308616274694,-0.005751010138357215
2017-10-27,0.0,-0.003374556486590463,0.0
2017-10-30,0.0,-0.0022201385083361336,-0.003192470570786421
2017-10-31,0.0,-0.0007664922574498467,-0.002251027070118816
2017-11-01,0.0,0.0,-0.0006625007815411754
2017-11-02,0.0,0.0,-0.00047266082315267077
2017-11-03,0.0,0.0,0.0
2017-11-06,0.0,0.0,0.0
2017-11-07,0.0,-0.00012353169679968357,-0.00018910292286977715
2017-11-08,-0.0015588157027364158,0.0,0.0
2017-11-09,-0.00996244984384731,-0.0023392121364937957,-0.003761887644002093
2017-11-10,-0.0008112504396965425,-0.002387169990602067,-0.004656154661236256
2017-11-13,-0.004766067984606104,-0.0033844401623664977,-0.0036771002523861007
2017-11-14,-0.0035656361784572876,-0.005421695418651784,-0.005978216886336152
2017-11-15,-0.008318163663228129,-0.00572190659818228,-0.01147085892168509
2017-11-16,-0.0020805375612419352,-0.0005749454716160729,-0.0033688166842014144
2017-11-17,-0.003706395688341302,-0.00024899646066134373,-0.005985933385906028
2017-11-20,-0.00012254263135846877,0.0,-0.004717886657795933
2017-11-21,0.0,0.0,0.0
2017-11-22,-0.001969481623867675,0.0,-0.0007502611166066986
2017-11-24,0.0,0.0,0.0
2017-11-27,-0.006040274697263204,0.0,-0.0003842577408798009
2017-11-28,-0.010788540442772332,0.0,0.0
2017-11-29,-0.03801996105700911,-0.007449855468274147,-0.000369225702198106
2017-11-30,-0.032949006992796126,-0.005088234487933718,0.0
2017-12-01,-0.0391128180555772,-0.00783819090911686,-0.002024530803113933
2017-12-04,-0.0520701864550972,-0.012909261686873563,-0.0030745573234992607
2017-12-05,-0.05163563311238761,-0.01536690605150881,-0.006802441941011761
2017-12-06,-0.0510408098729227,-0.015038599118016305,-0.006915771403869009
2017-12-07,-0.04764566623528799,-0.014664710296485639,-0.004003692935987346
2017-12-08,-0.048587421050904744,-0.013895133297616713,0.0
2017-12-11,-0.04341967147819825,-0.012416531549088838,0.0
2017-12-12,-0.05011419854561694,-0.014644044156679081,0.0
2017-12-13,-0.05220823949147968,-0.013372467643253172,-0.0004729570906678582
2017-12-14,-0.050455923414941206,-0.012704331040820915,-0.004541890976105245
2017-12-15,-0.04291738494825592,-0.0067423163038244915,0.0
2017-12-18,-0.03414032308125925,-0.001619955199492762,0.0
2017-12-19,-0.035734655407123395,-0.0036497429206970855,-0.0032302694598687065
2017-12-20,-0.035989931342991444,-0.002872116237034761,-0.0040554883225586424
2017-12-21,-0.03793295352206294,-0.0025799306371249164,-0.0020778853051961477
2017-12-22,-0.0370243328971509,-0.0029166550650555623,-0.0025350999351566594
2017-12-26,-0.03896797555697029,-0.004399517326004521,-0.003590831930061822
2017-12-27,-0.03571543040849412,-0.0008204914437031086,-0.0028027311268506994
2017-12-28,-0.0317249780975869,0.0,-0.0009738726070080972
2017-12-29,-0.035408479833849316,-0.0029829644042849157,-0.0061519780340950625
2018-01-02,-0.01848705786392768,0.0,0.0
2018-01-03,-0.007305009383810179,0.0,0.0
2018-01-04,-0.006048425382981559,0.0,0.0
2018-01-05,0.0,0.0,0.0
2018-01-08,0.0,0.0,0.0
2018-01-09,-0.0033086226652684347,-0.0016637712433142937,0.0
2018-01-10,-0.003997490932993508,-0.00023767611214386974,-0.0011122268282529602
2018-01-11,-0.004709181992075484,0.0,0.0
2018-01-12,-0.0010509184349180023,0.0,0.0
2018-01-16,0.0,-0.00046613912988135997,-0.003524487622672101
2018-01-17,0.0,0.0,0.0
2018-01-18,0.0,-0.000884709191569244,-0.0016163897301625374
2018-01-19,0.0,0.0,0.0
2018-01-22,0.0,0.0,0.0
2018-01-23,0.0,0.0,0.0
2018-01-24,-0.0013796763630119502,0.0,-0.0005599757022828333
2018-01-25,-0.0011682918792457198,0.0,0.0
2018-01-26,0.0,0.0,0.0
2018-01-29,-0.0024370452219689698,-0.004173779486426721,-0.006731974332887303
2018-01-30,-0.008108556630614605,-0.0074519747107187895,-0.017557419406156516
2018-01-31,-0.0037841097109082567,-0.0069126798306428094,-0.017077019354351797
2018-02-01,-0.007593830189933204,-0.009124876452620057,-0.017714040190779823
2018-02-02,-0.024210500220841702,-0.01932805250031233,-0.038546899044434646
2018-02-05,-0.045594197457132,-0.033788350016633606,-0.07794650180721518
2018-02-06,-0.033199403768984004,-0.026103433842964763,-0.06186503996336967
2018-02-07,-0.043203091759793644,-0.03109184321266678,-0.06655720491301476
2018-02-08,-0.06187388327318655,-0.048217763423058946,-0.10159530548956286
2018-02-09,-0.04745587632899062,-0.04315082683571747,-0.08817665192861979
2018-02-12,-0.04302591181402349,-0.03539848828737291,-0.0754890086711657
2018-02-13,-0.04116187817604977,-0.032978981600420454,-0.07307332640111441
2018-02-14,-0.0283497949321464,-0.023411176542703527,-0.060650230350677625
2018-02-15,-0.017926970485041438,-0.013627462731342854,-0.049313112057540076
2018-02-16,-0.02037119831796208,-0.014624663200602406,-0.04895805962229505
2018-02-20,-0.01745613730375095,-0.017555515426418755,-0.05451346598822038
2018-02-21,-0.024625587095803647,-0.020485905074628774,-0.05971033568006745
2018-02-22,-0.02676512484671456,-0.0213940784429395,-0.058794915662724656
2018-02-23,-0.018184654532886202,-0.014469248746564078,-0.043708926347950317
2018-02-26,-0.01202138315053769,-0.008585348144942495,-0.03246579752187373
2018-02-27,-0.019776669151668758,-0.015289028578191477,-0.0447601466983526
2018-02-28,-0.026233021019335112,-0.020168892700680563,-0.0553592862103347
2018-03-01,-0.03905638099116815,-0.027463985152774373,-0.06794605650449637
2018-03-02,-0.031272203199322224,-0.019995437699181107,-0.06321904916651944
2018-03-05,-0.02752616123045082,-0.016369636230100904,-0.05288445686155441
2018-03-06,-0.019099443274161465,-0.011662547158584169,-0.05038515285950673
2018-03-07,-0.015241266406655685,-0.010734902128620383,-0.0508446474783123
2018-03-08,-0.017537158425680377,-0.010850598966827829,-0.046608492908639776
2018-03-09,-0.008815511363272521,-0.003619809955276443,-0.030039662535323197
2018-03-12,-0.004136708520507515,-0.0023870350052385136,-0.03127537758101406
2018-03-13,-0.00883051015481262,-0.00583184762309108,-0.03743993087270214
2018-03-14,-0.005171060989665799,-0.0064228516365196775,-0.04295012711523094
2018-03-15,-0.0038574785482256013,-0.008294839110553731,-0.04369847363145096
2018-03-16,-0.007541749686310162,-0.01017228033318196,-0.04206946450478477
2018-03-19,-0.015979331305801203,-0.01719830667404354,-0.05567609699984999
2018-03-20,-0.012166647623819471,-0.016389426616251868,-0.054276792691869025
2018-03-21,-0.010278412487660926,-0.015140936833669127,-0.05602069671859555
2018-03-22,-0.022341839801876318,-0.023230785138291576,-0.07977394258450354
2018-03-23,-0.03056044295338356,-0.02894249430554252,-0.09906821255828502
2018-03-26,-0.013248250738576939,-0.015093739905539083,-0.07460137758305385
2018-03-27,-0.034571545653599656,-0.029134018721612587,-0.09058884995983851
2018-03-28,-0.042986211075216274,-0.03437849797091164,-0.09324129050767638
2018-03-29,-0.032667416399039584,-0.02997819824791681,-0.08075547815824236
2018-04-02,-0.04546081705567595,-0.040554589975293154,-0.10128903239798304
2018-04-03,-0.03526461231768996,-0.03451332264991103,-0.08995191410484549
2018-04-04,-0.032617774527523236,-0.028107100024534093,-0.0794258586269252
2018-04-05,-0.037872341713130586,-0.028314190625882252,-0.07310808380801204
2018-04-06,-0.04661170155117489,-0.036407099846748614,-0.0934257852029654
2018-04-09,-0.04145313500163472,-0.03426377160522909,-0.09040095600715159
2018-04-10,-0.027798076570877406,-0.024792047594502487,-0.07518613483698433
2018-04-11,-0.027498597066079933,-0.023568987388363993,-0.08029606852087179
2018-04-12,-0.023073881098062632,-0.021709376391495172,-0.07270782124937059
2018-04-13,-0.027165513095423255,-0.023025616422526762,-0.07538456648760594
2018-04-16,-0.02399313924371349,-0.019010523217063535,-0.06788682444433258
2018-04-17,-0.0179153426366081,-0.013729517607400599,-0.057949095440610665
2018-04-18,-0.021041401373190216,-0.010878474712963104,-0.057165906536058575
2018-04-19,-0.03519536002873758,-0.014636140794944907,-0.0625646921173606
2018-04-20,-0.04133969037110685,-0.022286786157212468,-0.07056713890283572
2018-04-23,-0.047879338017606354,-0.02594993351447117,-0.07051487532033784
