Date,Strategy,KOSPI,StrategyLog2,KOSPILog2
2010-04-30,72.70244971123792,6.384827596610184,6.183932071504194,2.6746476647402875
2010-05-31,68.51494957886564,6.017075663736228,6.09834690529845,2.5890624985345436
2010-06-30,70.89611803216555,6.22619310218833,6.147634728712232,2.6383503219483257
2010-07-31,73.44426884544443,6.449975157642685,6.198578010708368,2.689293603944462
2010-08-31,72.75212696333166,6.389190320168354,6.184917521803054,2.675633115039147
2010-09-30,78.18155839804743,6.866010341996554,6.288756437134506,2.7794720303706
2010-10-31,78.60485868059409,6.903185146097262,6.296546585205307,2.7872621784414
2010-11-30,79.50990307168004,6.982667370249464,6.313062656197881,2.803778249433975
2010-12-31,85.62020507921001,7.519282367904345,6.419879385998053,2.9105949792341463
2011-01-31,86.40209997981147,7.587949437017386,6.432994472017339,2.9237100652534327
2011-02-28,80.95722267679764,7.109772938116477,6.339087892588317,2.829803485824411
2011-03-31,87.94543444191697,7.723487159660694,6.458536779134093,2.949252372370187
2011-04-30,91.52136168086633,8.037529932763906,6.51603661199076,3.006752205226854
2011-05-31,89.43867419602878,7.854625497203326,6.4828268972792085,2.9735424905153023
2011-06-30,87.69454344604858,7.701453572614812,6.454415172583228,2.9451307658193224
2011-07-31,89.0521100326775,7.820676908843115,6.476577890353676,2.9672934835897697
2011-08-31,78.48630120500903,6.892773268025665,6.294368966621478,2.7850845598575726
2011-09-30,79.15028943646878,6.487809869508497,6.306522720901047,2.6977315408350147
2011-10-31,79.0464147465437,6.998798448951941,6.304628123635701,2.8071072619817787
2011-11-30,79.51076115542347,6.773256639457316,6.313078225912262,2.75984966067082
2011-12-31,79.83259670250195,6.693444461422564,6.318906033049883,2.7427488160364155
2012-01-31,80.15446181310264,7.170227821708259,6.324710925391625,2.8420189588193807
2012-02-29,80.3693285739956,7.443209667205167,6.3285731241943965,2.895924875690415
2012-03-31,79.64791305437701,7.383781306803543,6.315564655438379,2.8843598238040666
2012-04-30,78.38045281853623,7.266281063073006,6.292422002570654,2.861217170936341
2012-05-31,72.90249363386646,6.758445376285044,6.187896257748011,2.756691426113698
2012-06-30,73.31327642003028,6.797086642085977,6.196002576888129,2.76491651288549
2012-07-31,74.52344871747782,6.8996656380167245,6.21962253422967,2.786526449707732
2012-08-31,75.60695881461824,6.984463785832242,6.240447120144742,2.8041493607005594
2012-09-30,75.90203600600871,7.318413776516009,6.246066680085098,2.87153098665975
2012-10-31,72.6296921259203,7.009906896331148,6.182487559437321,2.809395282881642
2012-11-30,72.7379288432765,7.086309550912877,6.184635941631199,2.82503448800952
2012-12-31,72.65566715209411,7.321493346086481,6.183003427547273,2.8721379413044366
2013-01-31,71.30693450477813,7.192774670349221,6.155970478557683,2.846548409184515
2013-02-28,73.65301166426487,7.42942492722305,6.2026726130102245,2.893250543637057
2013-03-31,72.86795718487039,7.350235995410894,6.187212640947089,2.8777905715739207
2013-04-30,71.37998818549956,7.200143640392851,6.157447757485805,2.8480256881126373
2013-05-31,72.72839194408914,7.3361579630887315,6.184446772934166,2.875024703560998
2013-06-30,67.72257928450573,6.831218538158715,6.081565015700704,2.772142946327536
2013-07-31,67.37682618208198,7.0171292202047555,6.074180566101354,2.8108809298380413
2013-08-31,67.29081071410423,7.0623329021141945,6.072337597607559,2.8201448280232446
2013-09-30,67.60276420706035,7.32116339220393,6.079010332907931,2.872072922662169
2013-10-31,68.65558443510237,7.442623082525076,6.101305168634198,2.895811175258105
2013-11-30,69.1554290419675,7.496808842348394,6.1117706093791435,2.9062766160030504
2013-12-31,68.02147845548662,7.373882690327023,6.087918458434124,2.8824244650580306
2014-01-31,65.64772385766099,7.11655532348002,6.036673085652259,2.831179092276166
2014-02-28,66.15209242085447,7.258948754571879,6.047714885215167,2.859760631364276
