Date,Strategy_Gross,Strategy_Net,Korea_TR_USD,SPY_TR_USD
2016-06-30,3.077078365856816,3.025184431186158,3.512774111134767,2.4216616873326116
2016-07-31,3.1893023058373533,3.1355157505969835,3.7186856858988007,2.509981965057065
2016-08-31,3.1952169349505684,3.138189300765529,3.80185934284295,2.512988410131459
2016-09-30,3.2371164327629103,3.1793409841782783,3.851713859910581,2.5131335759943294
2016-10-31,3.088157008156043,3.033040159518719,3.6744730679156907,2.469563108736272
2016-11-30,3.239116344317599,3.178123896483938,3.5760769285359446,2.5605373746184217
2016-12-31,3.3047805474164944,3.2425516449278238,3.5451351926761765,2.612445249586919
2017-01-31,3.3639181749571416,3.300575713003678,3.823433397203889,2.6591938345303823
2017-02-28,3.4960916775967283,3.43026039319671,3.983145270030516,2.7636776373541374
2017-03-31,3.7269157090473604,3.6530812781664843,4.1879213682492376,2.7671322121393036
2017-04-30,3.773397949301189,3.698642652475618,4.240153289333618,2.7945985873974077
2017-05-31,4.039407726405972,3.9593824739295114,4.539067489887162,2.834038764876654
2017-06-30,4.066564470032529,3.986001211637294,4.569583422042438,2.852106012910857
2017-07-31,4.186464650904664,4.103526033819206,4.704314810872188,2.9107287926859597
2017-08-31,4.074048363334266,3.9933368405172294,4.57799304520616,2.9192204779539437
2017-09-30,4.129656532550973,4.047843348777002,4.640479738840394,2.978041851256141
2017-10-31,4.459800433266846,4.3714467240500845,5.011461216379249,3.0482166032057836
2017-11-30,4.493399009102489,4.404379673958317,5.049215811510893,3.141388030008123
2017-12-31,4.568585295817409,4.478076434984167,5.13370236321056,3.179486510446662
2018-01-31,4.747346139619663,4.653295823546667,5.33457526080477,3.3586797899920047
2018-02-28,4.462863461327047,4.374449070047362,5.014903129657228,3.236556367531801
2018-03-31,4.5835215048120155,4.492716740723445,5.150486125895962,3.147840973592859
2018-04-30,4.7366097526045134,4.642772136545917,5.322510822510822,3.164109283180909
2018-05-31,4.50347226633141,4.4142533685266745,5.060535093321979,3.241027103357059
2018-06-30,4.530152653434863,4.435964781687946,4.687885884607197,3.25966528189616
2018-07-31,4.697978327252464,4.6003011375397636,4.620431481087219,3.3804240209950014
2018-08-31,4.8479381368777394,4.74714308417085,4.73326946277766,3.4883274014130166
2018-09-30,4.876759858508669,4.775365564048093,4.745191966503442,3.5090660326583847
2018-10-31,4.539756440414118,4.445368893220149,4.0347030019161165,3.266575673970311
2018-11-30,4.623964413179893,4.5278260707377935,4.216734085586545,3.327167408130821
2018-12-31,4.2168323409534265,4.1291588133501484,4.097225179192392,3.034216070171646
2019-01-31,4.55445567385629,4.459762510136752,4.505358029948194,3.2771524877307927
2019-02-28,4.702091234645951,4.604328532142902,4.472535661060252,3.3833834580082374
2019-03-31,4.7872023145001545,4.687670039956862,4.3301043219076005,3.44462502166616
2019-04-30,4.982771046670342,4.879172639245328,4.328436590731672,3.5853462412913424
2019-05-31,4.665013479539632,4.568021672657501,3.935632673337592,3.3567042089195622
2019-06-30,4.9896361570869745,4.885895014926751,4.2373500816123775,3.590286022308328
2019-07-31,5.065077544441453,4.959767875951068,3.9667873110496066,3.644569771663002
2019-08-31,4.980268939268552,4.876722553969297,3.772691789085232,3.583545853257399
2019-09-30,5.077174229317444,4.971613054732049,4.016251508054786,3.6532739250840605
2019-10-31,5.189404711354499,5.081510116450435,4.2098502590305875,3.734029218305643
2019-11-30,5.3772515613418825,5.26545138171072,4.152579660776382,3.8691941679355737
2019-12-31,5.533490814422364,5.418442213853371,4.502022567596338,3.9816159134919142
2020-01-31,5.531256358260936,5.416254214994037,4.233695266482152,3.980008113549939
