Date,Strategy_Gross,Strategy_Net,Position,KODEX200_TR_KRW,SPY_TR_KRW
2013-12-11,1.40462900213553,1.3969210794309228,SPY_TR_KRW,1.269530134662048,1.5838164470576261
2013-12-12,1.3992607632506362,1.3915822988373798,SPY_TR_KRW,1.269285743322309,1.577763386053829
2013-12-13,1.3979053583658387,1.3902343317572052,SPY_TR_KRW,1.259264246563277,1.5762350732070196
2013-12-16,1.409696923475089,1.4019611904761629,SPY_TR_KRW,1.25975339220019,1.5895308792370728
2013-12-17,1.4040119792785082,1.3963074424960782,SPY_TR_KRW,1.2651302436460672,1.5831207110677836
2013-12-18,1.4252665989888487,1.4174454271621513,SPY_TR_KRW,1.2724631936963489,1.6070867663193924
2013-12-19,1.4256539615476536,1.4178306640631082,SPY_TR_KRW,1.2709967246721043,1.6075235444228466
2013-12-20,1.444040903510731,1.4361167074065433,SPY_TR_KRW,1.2744185663858827,1.6282560944755233
2013-12-23,1.4583386869018384,1.4503360314969682,SPY_TR_KRW,1.2871286098536652,1.6443778351322196
2013-12-24,1.4558988585872386,1.4479095917768177,SPY_TR_KRW,1.2903061812135168,1.641626759790058
2013-12-26,1.4648207084530973,1.456782482857799,SPY_TR_KRW,1.288350203594924,1.6516867632032315
2013-12-27,1.4617014502828278,1.4536803416634967,SPY_TR_KRW,1.2983719423255795,1.6481695836596078
2013-12-30,1.4556625814794848,1.4476746112432346,SPY_TR_KRW,1.3032603740494144,1.6413603409928135
2013-12-31,1.4629684897799156,1.4549404282623513,SPY_TR_KRW,1.3032603740494144,1.6495982584139437
2014-01-02,1.4440694889251822,1.4361451359581041,SPY_TR_KRW,1.2665968336561235,1.6282883265093802
2014-01-03,1.4422520928792883,1.4343377129002548,SPY_TR_KRW,1.2543761777968774,1.6262390866432461
2014-01-06,1.4438268394373148,1.4359038180129389,SPY_TR_KRW,1.2580421688787713,1.6280147224123767
2014-01-07,1.4686856576420302,1.4606262230801221,SPY_TR_KRW,1.261708159960665,1.6560447609970739
2014-01-08,1.4732805083793146,1.4651958595051089,SPY_TR_KRW,1.261708159960665,1.661225773320201
2014-01-09,1.4690004255021392,1.4609392636468803,SPY_TR_KRW,1.2551091098444702,1.6563996835517751
2014-01-10,1.4692648929537322,1.4612022798293682,SPY_TR_KRW,1.244843463717323,1.65669788891341
2014-01-13,1.4475326002188833,1.439589243376669,SPY_TR_KRW,1.252909587786821,1.6321932242557715
2014-01-14,1.4606849058593678,1.4526693755427984,SPY_TR_KRW,1.251198122493779,1.6470233594433963
2014-01-15,1.4682804167093737,1.4602232059131581,SPY_TR_KRW,1.2548645975189197,1.6555878237893225
2014-01-16,1.4728847881631957,1.4648023108096078,SPY_TR_KRW,1.2607308365733334,1.6607795713794966
2014-01-17,1.4658271433186174,1.4577833948969081,SPY_TR_KRW,1.2489986004361298,1.6528215881929469
2014-01-20,1.4658271433186174,1.4577833948969081,SPY_TR_KRW,1.256575578868715,1.6528215881929469
2014-01-21,1.470275522596111,1.4622073636264354,SPY_TR_KRW,1.2665968336561235,1.6578374438044523
2014-01-22,1.4735883413062791,1.4655020031942725,SPY_TR_KRW,1.264641702938213,1.6615728762576536
2014-01-23,1.4646731687989625,1.456635752829728,SPY_TR_KRW,1.25168714714488,1.651520402028532
2014-01-24,1.441755927088498,1.4338442698266791,SPY_TR_KRW,1.2460654204160169,1.6256796253629178
2014-01-27,1.4422876108438436,1.434373035959447,SPY_TR_KRW,1.2311557339047736,1.6262791356073092
2014-01-28,1.456391227721484,1.4483992590280583,SPY_TR_KRW,1.2343330632930014,1.6421819400772766
2014-01-29,1.4349406952476098,1.427066436672678,SPY_TR_KRW,1.248020793105551,1.6179949796210893
2014-01-30,1.4396486216730782,1.4317485282813147,SPY_TR_KRW,1.248020793105551,1.6233034926112508
2014-01-31,1.4448695139763728,1.4369407708598338,SPY_TR_KRW,1.248020793105551,1.6291904101429997
2014-02-03,1.4135291257257776,1.4057723634595563,SPY_TR_KRW,1.2318891498956135,1.5938519525908645
2014-02-04,1.4279110526691132,1.420075369363205,SPY_TR_KRW,1.2084247986070178,1.610068570928237
2014-02-05,1.4253305055647207,1.4175089830497305,SPY_TR_KRW,1.2138018920245186,1.607158825408153
2014-02-06,1.435992451958941,1.4281124218532901,SPY_TR_KRW,1.223334122160826,1.61918090812974
2014-02-07,1.454872351018353,1.446888717183604,SPY_TR_KRW,1.2338445225851473,1.6404693014375973
2014-02-10,1.454298796700848,1.446318310254014,SPY_TR_KRW,1.2343330632930014,1.6398225792355323
2014-02-11,1.4655656487341366,1.45752333526788,SPY_TR_KRW,1.2389772246629094,1.6525267349448032
2014-02-12,1.4635550946883742,1.455523814167582,SPY_TR_KRW,1.2421547960227608,1.650259696060845
2014-02-13,1.4594235209693363,1.4514149125212596,SPY_TR_KRW,1.2331109856084956,1.6456010606500038
2014-02-14,1.4728696375726518,1.464787243358157,SPY_TR_KRW,1.2477762807800004,1.6607624880397331
2014-02-17,1.4728696375726518,1.464787243358157,SPY_TR_KRW,1.2499762867808966,1.6607624880397331
2014-02-18,1.4664634183444474,1.4584161783539966,SPY_TR_KRW,1.2494877460730425,1.6535390323360126
2014-02-19,1.4636283429381125,1.4555966604664519,SPY_TR_KRW,1.2433767527214548,1.6503422885336456
2014-02-20,1.4735102949435719,1.4654243851121507,SPY_TR_KRW,1.2362887989399707,1.6614848735802914
2014-02-21,1.479704471141371,1.4715845706752138,SPY_TR_KRW,1.2555980135097597,1.6684692360867839
2014-02-24,1.4894404061321076,1.481267079576747,SPY_TR_KRW,1.251198122493779,1.679447176840085
2014-02-25,1.490543117318605,1.4823637396190787,SPY_TR_KRW,1.261708159960665,1.6806905600472333
2014-02-26,1.4903462002865733,1.4821679031722121,SPY_TR_KRW,1.266841345981674,1.6804685224603948
2014-02-27,1.4869975668608784,1.4788376454226366,SPY_TR_KRW,1.2687968396570197,1.676692706435865
2014-02-28,1.4957973266951812,1.4875891164429405,SPY_TR_KRW,1.2702631876954527,1.6866150448857593
2014-03-03,1.483333356980798,1.4751935429492,SPY_TR_KRW,1.2599972995966817,1.6725610561106055
2014-03-04,1.506577679030594,1.4983103114333154,SPY_TR_KRW,1.256086917175049,1.6987706385036783
2014-03-05,1.5094954047547016,1.5012120260937751,SPY_TR_KRW,1.267574761972514,1.702060576261491
2014-03-06,1.5130938727379084,1.504790747429983,SPY_TR_KRW,1.2687968396570197,1.706118098046495
2014-03-07,1.5044014310739222,1.4961460056699278,SPY_TR_KRW,1.2661079299908342,1.6963167682636275
2014-03-10,1.5044507451892146,1.4961950491732734,SPY_TR_KRW,1.250220436149012,1.6963723733428002
2014-03-11,1.4996872180628433,1.4914576619734132,SPY_TR_KRW,1.2558424048494985,1.6910011667129488
2014-03-12,1.4982310739315565,1.4900095084548743,SPY_TR_KRW,1.2367770976762014,1.689359263391209
2014-03-13,1.4845611203938536,1.4764145689921222,SPY_TR_KRW,1.2397108826253727,1.6739454443609805
2014-03-14,1.4815993768372964,1.473469078047728,SPY_TR_KRW,1.227489621837068,1.6706058734495792
2014-03-17,1.5006407878070323,1.4924059989893368,SPY_TR_KRW,1.232133178277917,1.6920763826183352
2014-03-18,1.5042592794262057,1.496004634081509,SPY_TR_KRW,1.2401991813616033,1.6961564824391946
2014-03-19,1.4983473472923705,1.490125143763878,SPY_TR_KRW,1.2401991813616033,1.6894903696555192
2014-03-20,1.5087900989705723,1.500510590685709,SPY_TR_KRW,1.2255338861900986,1.701265295159214
2014-03-21,1.5119310311766596,1.503634286979233,SPY_TR_KRW,1.235066600269653,1.7048069136787882
2014-03-24,1.5104083388656133,1.5021199504650689,SPY_TR_KRW,1.2416660133432833,1.7030899726770172
2014-03-25,1.5139490156281992,1.5056411977108453,SPY_TR_KRW,1.2399549110076764,1.7070823308596919
2014-03-26,1.5051541244395197,1.496894568619399,SPY_TR_KRW,1.2575531442276702,1.6971654821448106
2014-03-27,1.4993752081745675,1.4911473642440767,SPY_TR_KRW,1.264641702938213,1.690649353962433
2014-03-28,1.4952194464637272,1.4870144073379195,SPY_TR_KRW,1.264641702938213,1.6859634449162193
2014-03-31,1.4994555611147788,1.4912272762463241,SPY_TR_KRW,1.2705077000210032,1.6907399574656234
2014-04-01,1.5024371147316335,1.4941924685430128,SPY_TR_KRW,1.2714856283373936,1.6941018655915263
2014-04-02,1.508662574283269,1.5003837657920391,SPY_TR_KRW,1.2753961317448381,1.70112150224532
2014-04-03,1.5041895720388712,1.4959353092145076,SPY_TR_KRW,1.2744185663858827,1.6960778825339
2014-04-04,1.4864062985273936,1.4782496216829955,SPY_TR_KRW,1.2790622438125436,1.6760260104543823
2014-04-07,1.4666962412071307,1.4586477235977313,SPY_TR_KRW,1.2761299106931132,1.6538015562327908
2014-04-08,1.461135648230592,1.4531176444585046,SPY_TR_KRW,1.2827290817951198,1.6475316026733486
2014-04-09,1.461426771026348,1.453407169713555,SPY_TR_KRW,1.2846842125130302,1.6478598637809658
2014-04-10,1.4350548052531615,1.4271799204978648,SPY_TR_KRW,1.288106417184244,1.6181236465525655
2014-04-11,1.4221262406410209,1.4143223015778323,SPY_TR_KRW,1.2780846784535884,1.603545794864736
2014-04-14,1.4370167238087168,1.4291310729959372,SPY_TR_KRW,1.2819956658042797,1.620335845554118
2014-04-15,1.44592693780639,1.437992392060734,SPY_TR_KRW,1.2746628367398098,1.630382728720322
2014-04-16,1.455782082511966,1.4477934565120096,SPY_TR_KRW,1.2800402931147459,1.6414950866803908
2014-04-17,1.461810260828358,1.4537885551095282,SPY_TR_KRW,1.2780846784535884,1.6482922750830098
2014-04-18,1.461810260828358,1.4537885551095282,SPY_TR_KRW,1.287617392533143,1.6482922750830098
2014-04-21,1.4656940830694243,1.457651064817828,SPY_TR_KRW,1.2856615359003618,1.6526715535497771
2014-04-22,1.473914573302528,1.4658264449875524,SPY_TR_KRW,1.2854175075180583,1.6619407254195533
2014-04-23,1.4691755662348238,1.46111344329217,SPY_TR_KRW,1.283950917508002,1.6565971668534545
2014-04-24,1.4722955168865677,1.4642162731679444,SPY_TR_KRW,1.2827290817951198,1.6601151272178836
2014-04-25,1.4602242849007123,1.452211282248559,SPY_TR_KRW,1.2643973115984741,1.6465039774221875
2014-04-28,1.4574309346628005,1.4494332605619502,SPY_TR_KRW,1.264641702938213,1.64335428163599
2014-04-29,1.458549017509336,1.4505452079121055,SPY_TR_KRW,1.2594615744222444,1.644614997454063
2014-04-30,1.4671049994943859,1.4590542388177583,SPY_TR_KRW,1.2587217461833815,1.654262459501371
2014-05-01,1.4648592254514292,1.4568207884935265,SPY_TR_KRW,1.2587217461833815,1.6517301937855116
2014-05-02,1.4627593013767017,1.454732387783637,SPY_TR_KRW,1.2540352397793606,1.64936238400651
2014-05-05,1.463269633582724,1.4552399195340289,SPY_TR_KRW,1.2540352397793606,1.6499378189008005
2014-05-06,1.4454739829883905,1.4375419228390887,SPY_TR_KRW,1.2540352397793606,1.629871990803456
2014-05-07,1.4503146757871066,1.4423560522635097,SPY_TR_KRW,1.2419487571853474,1.635330207071313
2014-05-08,1.4473400396385652,1.4393977394754232,SPY_TR_KRW,1.2476221448558285,1.6319760988698524
2014-05-09,1.4494991084467572,1.4415449603611659,SPY_TR_KRW,1.2493486123895279,1.6344105984306225
2014-05-12,1.4655032170731204,1.4574612462015402,SPY_TR_KRW,1.2572418477340326,1.6524563389246558
2014-05-13,1.4659120369476273,1.4578678226708575,SPY_TR_KRW,1.274508095886579,1.6529173116371259
2014-05-14,1.4663002126840199,1.4582538682870778,SPY_TR_KRW,1.2905413776315624,1.6533550066546088
2014-05-15,1.454132564522873,1.4461529902776085,SPY_TR_KRW,1.2907877047442893,1.6396351409460583
2014-05-16,1.459176135264131,1.4511688843488206,SPY_TR_KRW,1.2900477555196148,1.6453221161400478
2014-05-19,1.4552152589902672,1.4472297434428831,SPY_TR_KRW,1.2927611043197742,1.6408559539165934
2014-05-20,1.4505128854367337,1.4425531742347133,SPY_TR_KRW,1.2910343948144514,1.6355537021739823
2014-05-21,1.4642879699438214,1.4562526677590797,SPY_TR_KRW,1.2912814478420487,1.6510860636507596
2014-05-22,1.4650310612544553,1.4569916813450074,SPY_TR_KRW,1.2981881648775284,1.6519239505501886
2014-05-23,1.4709035515042568,1.4628319462165347,SPY_TR_KRW,1.2959681962176932,1.6585455898789228
2014-05-26,1.4709035515042568,1.4628319462165347,SPY_TR_KRW,1.2937478646004226,1.6585455898789228
2014-05-27,1.480523067488512,1.4723986749626299,SPY_TR_KRW,1.280674621725761,1.6693922601423403
2014-05-28,1.4744149573456975,1.4663240831657849,SPY_TR_KRW,1.2947347458668828,1.6625049430714833
2014-05-29,1.4786155066080717,1.4705015818511156,SPY_TR_KRW,1.293500932558637,1.6672413531828434
2014-05-30,1.4809989220922464,1.4728719183070933,SPY_TR_KRW,1.2826481422870577,1.669928819153052
2014-06-02,1.4897645861199886,1.481589480622086,SPY_TR_KRW,1.285607818199944,1.6798127122204827
2014-06-03,1.4873919435878076,1.479229858001366,SPY_TR_KRW,1.2868416315081899,1.677137393499494
2014-06-04,1.4957798724735933,1.487571758001656,SPY_TR_KRW,1.2868416315081899,1.6865953640425055
2014-06-05,1.4958654596928336,1.4876568755597477,SPY_TR_KRW,1.2801813625712486,1.6866918695576874
2014-06-06,1.503020012776729,1.4947721679263486,SPY_TR_KRW,1.2801813625712486,1.6947591234933477
2014-06-09,1.5007061831215713,1.4924710354461077,SPY_TR_KRW,1.27993491447271,1.6921501203630143
2014-06-10,1.4999739479858036,1.4917428184616237,SPY_TR_KRW,1.2932547264317218,1.691324474552356
2014-06-11,1.4968334058212276,1.4886195100692525,SPY_TR_KRW,1.2922679661510734,1.6877832958315897
2014-06-12,1.4858569936412722,1.477703331115671,SPY_TR_KRW,1.2875809758038055,1.675406631165072
2014-06-13,1.490386150990136,1.482207634645691,SPY_TR_KRW,1.271794626100608,1.6805135696445825
2014-06-16,1.4947814638801098,1.4865788281902954,SPY_TR_KRW,1.2787013431360879,1.6854695892301963
2014-06-17,1.5051991247214367,1.4969393219615947,SPY_TR_KRW,1.2809214327817349,1.6972162230781924
2014-06-18,1.5075085384319031,1.499236062729707,SPY_TR_KRW,1.2735215775775544,1.6998202469251558
2014-06-19,1.51122975777929,1.502936861830144,SPY_TR_KRW,1.2767279435606027,1.704016179371759
2014-06-20,1.5142979763553628,1.505988243510788,SPY_TR_KRW,1.2582283660430573,1.7074758082392847
2014-06-23,1.5121408667006397,1.5038429710276302,SPY_TR_KRW,1.2651348411069137,1.7050435177596897
2014-06-24,1.5037106986365203,1.4954590636371308,SPY_TR_KRW,1.2791948442622236,1.6955379196187477
2014-06-25,1.5101071223623515,1.501820386891884,SPY_TR_KRW,1.271794626100608,1.702750330215367
2014-06-26,1.5050546380919354,1.4967956282046386,SPY_TR_KRW,1.2801813625712486,1.6970533044001384
2014-06-27,1.507980865441529,1.4997057978377872,SPY_TR_KRW,1.2769751175740118,1.7003528283292826
2014-06-30,1.5003839421996983,1.492150562826124,SPY_TR_KRW,1.2826481422870577,1.6917867714137893
2014-07-01,1.50972428646844,1.5014396518156792,SPY_TR_KRW,1.2794414133465741,1.7023186562399764
2014-07-02,1.5086694477018565,1.5003906014926394,SPY_TR_KRW,1.288321408971727,1.701129252500648
2014-07-03,1.5159686627336222,1.507649761972503,SPY_TR_KRW,1.2868416315081899,1.709359622797961
2014-07-04,1.5159686627336222,1.507649761972503,SPY_TR_KRW,1.2851146800312434,1.709359622797961
2014-07-07,1.5135072441201995,1.5052018504306184,SPY_TR_KRW,1.2782079629957637,1.7065842028991085
2014-07-08,1.5040723850079611,1.495818765249187,SPY_TR_KRW,1.2782079629957637,1.6959457460433012
2014-07-09,1.5111163941948709,1.5028241203300938,SPY_TR_KRW,1.2720416791282052,1.7038883540817875
2014-07-10,1.506923332131557,1.4986540677577063,SPY_TR_KRW,1.274508095886579,1.6991603863057316
2014-07-11,1.5089954276425688,1.5007147926135407,SPY_TR_KRW,1.2643951338538626,1.7014968174524798
2014-07-14,1.5255841938309824,1.51721252769883,SPY_TR_KRW,1.2688348292019098,1.7202017998255177
2014-07-15,1.534242706144561,1.5258235262962967,SPY_TR_KRW,1.2821546411609217,1.7299648719167584
2014-07-16,1.54772673318585,1.5392335595370712,SPY_TR_KRW,1.284127919750595,1.7451690459499691
2014-07-17,1.5255349809700096,1.5171635848941696,SPY_TR_KRW,1.2880747189015649,1.7201463089176008
2014-07-18,1.5411245944596021,1.5326676501460497,SPY_TR_KRW,1.2863478884104302,1.7377246774480446
2014-07-21,1.535248212689465,1.526823515108963,SPY_TR_KRW,1.2868416315081899,1.731098650160709
2014-07-22,1.5368284187135364,1.52839504972879,SPY_TR_KRW,1.2944880557967207,1.732880441855782
2014-07-23,1.5406922508879228,1.5322376790662007,SPY_TR_KRW,1.2942408817833115,1.7372371801383888
2014-07-24,1.5490544971680837,1.5405540373945492,SPY_TR_KRW,1.2947347458668828,1.7466661917654658
2014-07-25,1.5418025809779894,1.5333419162032542,SPY_TR_KRW,1.2974473687521717,1.7384891541867937
2014-07-28,1.5382723051568834,1.5298310128236352,SPY_TR_KRW,1.3095342143036202,1.7345085237857292
2014-07-29,1.528928155225296,1.5205381390548662,SPY_TR_KRW,1.3221144399953928,1.7239723478112048
2014-07-30,1.5288622213475844,1.520472566990297,SPY_TR_KRW,1.338350010017625,1.7238980027992628
2014-07-31,1.5115395008217145,1.5032449051529804,SPY_TR_KRW,1.331934979321105,1.7043654360966367
2014-08-01,1.5069212825320957,1.4971533773760477,KODEX200_TR_KRW,1.3260127238358503,1.699158075240439
2014-08-04,1.506640798924114,1.4968747118705192,KODEX200_TR_KRW,1.3257659127798764,1.7111119995158703
2014-08-05,1.496546276368029,1.4868456222869901,KODEX200_TR_KRW,1.3168832554668648,1.6846708253483833
2014-08-06,1.4920590886081795,1.4823875206014856,KODEX200_TR_KRW,1.3129347625145305,1.695937432884006
2014-08-07,1.4858906491040158,1.4762590650916658,KODEX200_TR_KRW,1.3075068550560938,1.6942996089210487
2014-08-08,1.4671033345719315,1.45759353044856,KODEX200_TR_KRW,1.2909749907808812,1.7139010674028767
2014-08-11,1.4757955765800723,1.4662294291051847,KODEX200_TR_KRW,1.2986237137998353,1.7066729450462759
2014-08-12,1.4757955765800723,1.4662294291051847,KODEX200_TR_KRW,1.2986237137998353,1.6980065079170648
2014-08-13,1.4842082974239843,1.4745876184614468,KODEX200_TR_KRW,1.3060264726634978,1.7143318540912198
2014-08-14,1.4884139016401345,1.478765961835519,KODEX200_TR_KRW,1.3097271866733644,1.7075307155965405
2014-08-15,1.4884139016401345,1.478765961835519,KODEX200_TR_KRW,1.3097271866733644,1.7071818841226922
2014-08-18,1.480282351864028,1.4706871209884753,KODEX200_TR_KRW,1.3025718437947345,1.7157329704051076
2014-08-19,1.4926204683000375,1.4829452614147567,KODEX200_TR_KRW,1.3134287475839133,1.7247040796603514
2014-08-20,1.490657495520059,1.480995012678271,KODEX200_TR_KRW,1.3117014331495316,1.7376448819200192
2014-08-21,1.467383543195984,1.4578719227526127,KODEX200_TR_KRW,1.2912215598652315,1.7444172957063029
2014-08-22,1.4783197915599435,1.4687372820542035,KODEX200_TR_KRW,1.3008448923177882,1.7417069414368946
2014-08-25,1.482244912168112,1.4726369599227471,KODEX200_TR_KRW,1.304298795271681,1.7442044570612316
2014-08-26,1.4875728632920833,1.4779303751211472,KODEX200_TR_KRW,1.3089871164628781,1.7396849920155801
2014-08-27,1.4878532094081003,1.4782089040259379,KODEX200_TR_KRW,1.3092338065330402,1.734710777394145
2014-08-28,1.4892553524640797,1.4796019583521045,KODEX200_TR_KRW,1.310467619841286,1.7354681512056065
2014-08-29,1.4850489232961415,1.4754227953736045,KODEX200_TR_KRW,1.3067661799165489,1.7404117474483456
2014-09-01,1.482244912168112,1.4726369599227471,KODEX200_TR_KRW,1.304298795271681,1.7404117474483456
2014-09-02,1.469345828516139,1.4583616669969233,SPY_TR_KRW,1.2929482693705543,1.7452040077924724
2014-09-03,1.4708498358375781,1.4598544310432775,SPY_TR_KRW,1.2894942454308498,1.7469903807172014
2014-09-04,1.4669926385244811,1.4560260683839947,SPY_TR_KRW,1.293935392608638,1.7424090247974304
2014-09-05,1.47358767772668,1.4625718060709092,SPY_TR_KRW,1.2914678869779583,1.750242230992904
2014-09-08,1.477862885457312,1.4668150542918532,SPY_TR_KRW,1.2914678869779583,1.7553200755144889
2014-09-09,1.4828541066311811,1.4717689633649986,SPY_TR_KRW,1.2914678869779583,1.7612483593993056
2014-09-10,1.488433853245115,1.4773069983295342,SPY_TR_KRW,1.2914678869779583,1.7678756597693879
2014-09-11,1.4923076106145299,1.4811517972496815,SPY_TR_KRW,1.2855461154359507,1.772476684766441
2014-09-12,1.483590489086811,1.4724998409601147,SPY_TR_KRW,1.2880136210666302,1.762122991897586
2014-09-15,1.4859108521497508,1.4748028580435228,SPY_TR_KRW,1.2833255418470566,1.7648789849649673
2014-09-16,1.493504609380759,1.4823398477972332,SPY_TR_KRW,1.2875201199404944,1.7738984106825617
2014-09-17,1.4936373057403702,1.4824715521791776,SPY_TR_KRW,1.2993641469677568,1.7740560197451247
2014-09-18,1.5146730561890855,1.5033500489193907,SPY_TR_KRW,1.2909749907808812,1.7990410677015303
2014-09-19,1.5133086244107077,1.5019958170127823,SPY_TR_KRW,1.2961565711265908,1.7974204745356661
2014-09-22,1.497588259634117,1.486392970537531,SPY_TR_KRW,1.280611225160403,1.7787487343097645
2014-09-23,1.4875840449672764,1.4764635428320991,SPY_TR_KRW,1.2764168890385887,1.766866306638521
2014-09-24,1.4990845700198994,1.4878780951870207,SPY_TR_KRW,1.2759233879124527,1.7805259652594088
2014-09-25,1.4804338297915611,1.4693667794148895,SPY_TR_KRW,1.2756766978422907,1.7583736945256612
2014-09-26,1.4921957863454682,1.481040808928026,SPY_TR_KRW,1.2714821197488528,1.772343866366071
2014-09-29,1.5031965097774393,1.4919592959520256,SPY_TR_KRW,1.2695079942584973,1.785409889523792
2014-09-30,1.5016620327253425,1.4904362899528698,SPY_TR_KRW,1.2640792398993785,1.7835873264149493
2014-10-01,1.4924149995749272,1.4812583834190252,SPY_TR_KRW,1.2468073054136795,1.7726042351636597
2014-10-02,1.4903964164288808,1.4792548902830267,SPY_TR_KRW,1.2317553395878158,1.7702066788306485
2014-10-03,1.506804302723847,1.495540118678297,SPY_TR_KRW,1.2317553395878158,1.7896950173590236
2014-10-06,1.5159723067353101,1.5046395868591094,SPY_TR_KRW,1.229781819026519,1.8005842423690548
2014-10-07,1.4936889075458917,1.482522768233057,SPY_TR_KRW,1.2320026345870367,1.7741173093857654
2014-10-08,1.5274496220639275,1.5160311029953721,SPY_TR_KRW,1.2280543836063258,1.8142163338219084
2014-10-09,1.4810277040712043,1.469956214160365,SPY_TR_KRW,1.2280543836063258,1.7590790640532725
2014-10-10,1.4641229187154516,1.45317780129582,SPY_TR_KRW,1.209055134686245,1.7390005375544941
2014-10-13,1.4441377324563598,1.4333420152048855,SPY_TR_KRW,1.2060946118726765,1.7152632889919355
2014-10-14,1.4446075604678563,1.4338083309957297,SPY_TR_KRW,1.204860193635372,1.7158213235354203
2014-10-15,1.4287659855646215,1.4180851805056445,SPY_TR_KRW,1.203133121172614,1.6970056169302639
2014-10-16,1.427943951241586,1.41726929133755,SPY_TR_KRW,1.1972112286447945,1.6960292520968374
2014-10-17,1.4448095302080124,1.4340087909019141,SPY_TR_KRW,1.1831467490144496,1.7160612115135478
2014-10-20,1.4518190041410306,1.4409658651939827,SPY_TR_KRW,1.199432044205312,1.7243866593169246
2014-10-21,1.4794583548474587,1.4683985966780646,SPY_TR_KRW,1.190795834990839,1.7572150817954861
2014-10-22,1.4662898751229718,1.4553285585222329,SPY_TR_KRW,1.1989384220933643,1.741574323067558
2014-10-23,1.4920760587007094,1.4809219763127166,SPY_TR_KRW,1.2014059277240439,1.7722016607930728
2014-10-24,1.503557307249184,1.4923173962658727,SPY_TR_KRW,1.1967174855470348,1.7858384238970282
2014-10-27,1.4975190340206777,1.4863242624233106,SPY_TR_KRW,1.202392808990504,1.778666512129206
2014-10-28,1.5059569083740176,1.4946990590634415,SPY_TR_KRW,1.2014059277240439,1.7886885313522565
2014-10-29,1.4980208708498441,1.4868223477484532,SPY_TR_KRW,1.2236128734711023,1.7792625648953566
2014-10-30,1.5184957574681646,1.5071441734213253,SPY_TR_KRW,1.2228729242464278,1.803581451226885
2014-10-31,1.5368808587532985,1.5253918360462448,SPY_TR_KRW,1.2322489616997636,1.8254182113848998
2014-11-03,1.5339256515474793,1.5224587206261997,SPY_TR_KRW,1.2243535486106474,1.8219081871555045
2014-11-04,1.5728104699251098,1.5610528537768291,SPY_TR_KRW,1.215963787494713,1.8680933258464112
2014-11-05,1.5758671601669545,1.5640866935918518,SPY_TR_KRW,1.2125095215833848,1.8717238857575758
2014-11-06,1.599217863676453,1.5872628378560332,SPY_TR_KRW,1.2194181743918526,1.8994585010936433
2014-11-07,1.6027722594680098,1.5907906626003119,SPY_TR_KRW,1.2201583655881507,1.9036802068761212
2014-11-10,1.570199324272963,1.5584612278626753,SPY_TR_KRW,1.2320026345870367,1.8649919580345478
2014-11-11,1.6057020723592788,1.5936985735421594,SPY_TR_KRW,1.2320026345870367,1.9071600692071613
2014-11-12,1.6156249118993562,1.6035472344442865,SPY_TR_KRW,1.2359501596528772,1.918945844208485
2014-11-13,1.6147885901691819,1.6027171646752147,SPY_TR_KRW,1.2322489616997636,1.917952509619052
2014-11-14,1.6179903652585148,1.6058950047493545,SPY_TR_KRW,1.2216393529098055,1.921755392922295
2014-11-17,1.6258194038380753,1.613665516995203,SPY_TR_KRW,1.2246002386808095,1.9310542722201725
2014-11-18,1.6353553910324368,1.623130217483906,SPY_TR_KRW,1.2344698982460929,1.9423805663756224
2014-11-19,1.6331746472362296,1.6209657759370568,SPY_TR_KRW,1.232742704797523,1.9397904049995545
2014-11-20,1.6549215998017583,1.6425501581703366,SPY_TR_KRW,1.2278078145219753,1.9656201777038884
2014-11-21,1.6619831540695227,1.6495589234682422,SPY_TR_KRW,1.2320026345870367,1.9740074835172463
2014-11-24,1.6663473631239907,1.6538905076795811,SPY_TR_KRW,1.24359948760089,1.979191038664637
2014-11-25,1.667837623231189,1.6553696272796192,SPY_TR_KRW,1.24359948760089,1.9809610834432456
2014-11-26,1.6636958736713434,1.6512588395568406,SPY_TR_KRW,1.2408851709142366,1.9760417528194845
2014-11-27,1.6636958736713434,1.6512588395568406,SPY_TR_KRW,1.2480411187219251,1.9760417528194845
2014-11-28,1.6469838360438773,1.6346717335261796,SPY_TR_KRW,1.2477943076659515,1.956192160926413
2014-12-01,1.619764474831739,1.6076558518858355,SPY_TR_KRW,1.2371842149327463,1.9238625776825913
2014-12-02,1.660337812689976,1.6479258819129552,SPY_TR_KRW,1.2366905928207987,1.9720532421711696
2014-12-03,1.6736824599796039,1.661170770685288,SPY_TR_KRW,1.2391580984514785,1.9879032425457954
2014-12-04,1.6740686646956624,1.6615540883104396,SPY_TR_KRW,1.2522355758295514,1.9883619541746123
2014-12-05,1.6699498710724527,1.657466084916149,SPY_TR_KRW,1.252975888011661,1.9834698892849227
2014-12-08,1.6729255934862135,1.6604195621817666,SPY_TR_KRW,1.2510016415354939,1.9870042802919858
2014-12-09,1.6595478197688565,1.6471417946198204,SPY_TR_KRW,1.2470539954838415,1.9711149342620928
2014-12-10,1.6200135968530602,1.607903111584164,SPY_TR_KRW,1.2287948167742473,1.9241584704136294
2014-12-11,1.624977964376513,1.6128303677525768,SPY_TR_KRW,1.2144836470737403,1.9300548590853381
2014-12-12,1.5992975297493066,1.5873419083815385,SPY_TR_KRW,1.215963787494713,1.8995531238481587
