Date,Strategy_Gross,Strategy_Net,Position,KODEX200_TR,SPY_TR_USD
2013-05-24,1.4291450613292276,1.4184614224721326,SPY_TR_USD,1.2538284750270767,1.5747753621689655
2013-05-27,1.4291450613292276,1.4184614224721326,SPY_TR_USD,1.2596873339469734,1.5747753621689655
2013-05-28,1.437703550967653,1.4269559327323036,SPY_TR_USD,1.2643255670121054,1.584205964411285
2013-05-29,1.4283673024644588,1.4176894777791045,SPY_TR_USD,1.2740905738502235,1.5739183494478026
2013-05-30,1.4336411128402777,1.4229238635457773,SPY_TR_USD,1.2750672923084965,1.5797295626474386
2013-05-31,1.4130651489970851,1.4025017162554214,SPY_TR_USD,1.2760432848518988,1.5570569020548168
2013-06-03,1.420845879770742,1.4102242818225645,SPY_TR_USD,1.2714052937583904,1.5656304915759731
2013-06-04,1.4140162209152833,1.403445678392271,SPY_TR_USD,1.2694523407850915,1.5581048884803768
2013-06-05,1.3942185120620125,1.3837959682112901,SPY_TR_USD,1.2521193084644577,1.5362897872893697
2013-06-06,1.4068407628282211,1.3963238607682458,SPY_TR_USD,1.2521193084644577,1.5501982491100725
2013-06-07,1.4247363278450957,1.4140856466755274,SPY_TR_USD,1.2255094470561247,1.5699173774499597
2013-06-10,1.4247363278450957,1.4140856466755274,SPY_TR_USD,1.2316129392873838,1.5699173774499597
2013-06-11,1.4100396124393677,1.3994987972337445,SPY_TR_USD,1.2228242879501035,1.5537230624346432
2013-06-12,1.398368764341459,1.3879151950912032,SPY_TR_USD,1.2125711033615665,1.5408629514931347
2013-06-13,1.4196366573979606,1.4090240990465874,SPY_TR_USD,1.1959707611169024,1.5642980490888068
2013-06-14,1.4107310455275237,1.400185061482426,SPY_TR_USD,1.1969468746461165,1.5544849527572422
2013-06-17,1.4216243001357145,1.4109968830707216,SPY_TR_USD,1.1959707611169024,1.5664882332044048
2013-06-18,1.4328631886004577,1.4221517547139668,SPY_TR_USD,1.20549125562947,1.5788723676994585
2013-06-19,1.413065148997085,1.4025017162554214,SPY_TR_USD,1.1996322757237614,1.5570569020548168
2013-06-20,1.3780523566407827,1.3677506636196242,SPY_TR_USD,1.170825432959826,1.5184762958900655
2013-06-21,1.382475643129401,1.3721408836290692,SPY_TR_USD,1.1530047068320204,1.5233503165689826
2013-06-24,1.365006911119111,1.354802739918833,SPY_TR_USD,1.142018832167514,1.5041015156442177
2013-06-25,1.3781304963523717,1.3678282191942477,SPY_TR_USD,1.1337187215380877,1.5185623980611793
2013-06-26,1.3917750956837518,1.3813708177032125,SPY_TR_USD,1.130300872356097,1.5335973860656438
2013-06-27,1.3999449539523694,1.389479601825043,SPY_TR_USD,1.1647220617143785,1.5425997552876072
2013-06-28,1.3942087549340043,1.3837862840231359,SPY_TR_USD,1.1801027459907723,1.5362790359071565
2013-07-01,1.402378613202622,1.3918950681449664,SPY_TR_USD,1.1791260275324993,1.54528140512912
2013-07-02,1.401074796300679,1.3906009979855294,SPY_TR_USD,1.178149430060038,1.5438447289025308
2013-07-03,1.4016828803631403,1.3912045362879457,SPY_TR_USD,1.1566662214388794,1.5445147769092746
2013-07-04,1.4016828803631403,1.3912045362879457,SPY_TR_USD,1.163990460510715,1.5445147769092746
2013-07-05,1.4168052711500962,1.4062138789552983,SPY_TR_USD,1.1605720063996654,1.5611781437519936
2013-07-08,1.424888142141897,1.4142363260776534,SPY_TR_USD,1.1493427082819143,1.5700846616681243
2013-07-09,1.435143049053297,1.4244145719663768,SPY_TR_USD,1.1591072311767854,1.5813845466010006
2013-07-10,1.4356651380892476,1.4249327581020115,SPY_TR_USD,1.1503191847685639,1.5819598366628147
2013-07-11,1.4552199109926256,1.444341348411834,SPY_TR_USD,1.1903555676218738,1.6035072466593951
2013-07-12,1.455827829680036,1.4449447225754681,SPY_TR_USD,1.1830318124932853,1.6041771124393218
2013-07-15,1.4613898887697168,1.450465202239642,SPY_TR_USD,1.185961604910669,1.6103059469812897
2013-07-16,1.4559151477069545,1.4450313878525078,SPY_TR_USD,1.181078617548363,1.604273328198789
2013-07-17,1.4596519623589461,1.4487402677767394,SPY_TR_USD,1.1925527909490998,1.6083909253596222
2013-07-18,1.4676475153238284,1.4566760496220545,SPY_TR_USD,1.1835203532011394,1.617201227516286
2013-07-19,1.4702549837526633,1.4592640258021465,SPY_TR_USD,1.1822993643889395,1.620074397742647
2013-07-22,1.4731225871366929,1.4621101922867534,SPY_TR_USD,1.185961604910669,1.623234210752421
2013-07-23,1.4699946834224176,1.4590056713588497,SPY_TR_USD,1.2025619471553333,1.6197875727324174
2013-07-24,1.464605275885962,1.4536565525833682,SPY_TR_USD,1.2072000592346535,1.6138489829875777
2013-07-25,1.4681687774845242,1.457193415063778,SPY_TR_USD,1.2072000592346535,1.617775606444014
2013-07-26,1.4697330600917637,1.4587460038052942,SPY_TR_USD,1.2093976455193147,1.6194992899076501
2013-07-29,1.4652145175737799,1.4542612398572603,SPY_TR_USD,1.20549125562947,1.6145203065820417
2013-07-30,1.4652145175737799,1.4542612398572603,SPY_TR_USD,1.2140460413926337,1.6145203065820417
2013-07-31,1.4662575380203238,1.4552964631570533,SPY_TR_USD,1.21111346630158,1.6156696111179496
2013-08-01,1.4832045117447652,1.4721167490092193,SPY_TR_USD,1.2123351810286505,1.6343434864345345
2013-08-02,1.4857246621466813,1.4746180599122711,SPY_TR_USD,1.2182017830404992,1.6371204409014286
2013-08-05,1.4835517993518275,1.4724614404519916,SPY_TR_USD,1.2116018860236222,1.6347261627505971
2013-08-06,1.4751219715030661,1.4640946301644286,SPY_TR_USD,1.2001137992545339,1.6254373329720384
2013-08-07,1.4703419710294796,1.4593503628016216,SPY_TR_USD,1.183004590685641,1.62017024904848
2013-08-08,1.4757300555655275,1.464698168466845,SPY_TR_USD,1.1856930164085797,1.626107380978782
2013-08-09,1.4714716480027383,1.4604715948233258,SPY_TR_USD,1.1861821620454926,1.6214150404365864
2013-08-12,1.4697330600917635,1.458746003805294,SPY_TR_USD,1.18838156311733,1.6194992899076501
2013-08-13,1.4740781241812673,1.4630585861707242,SPY_TR_USD,1.2054914976010933,1.6242871173020446
2013-08-14,1.4665181691006717,1.4555551458779148,SPY_TR_USD,1.2140460413926337,1.6159568005818137
2013-08-15,1.4460063707772601,1.4351966844350807,SPY_TR_USD,1.2140460413926337,1.593354843994255
2013-08-16,1.4412265356787246,1.430452581211056,SPY_TR_USD,1.21111346630158,1.5880879422975138
2013-08-19,1.4320143184637668,1.4213092303445614,SPY_TR_USD,1.2116018860236222,1.577936997446911
2013-08-20,1.4390543343840747,1.4282966183059056,SPY_TR_USD,1.1935143861809039,1.585694393053951
2013-08-21,1.4301892394011284,1.419497794743401,SPY_TR_USD,1.179338236646312,1.5759259422925938
2013-08-22,1.4432262507952,1.4324373473662961,SPY_TR_USD,1.1698055225667576,1.5902914289707657
2013-08-23,1.4480930731705524,1.4372677875897963,SPY_TR_USD,1.1837376437190459,1.5956541819733396
2013-08-26,1.4427039963841988,1.4319189970918793,SPY_TR_USD,1.1966920785265671,1.5897159566821344
2013-08-27,1.4194998922307989,1.4088883562736476,SPY_TR_USD,1.1949814601342073,1.5641473475110048
2013-08-28,1.4245400276595803,1.4138908139409694,SPY_TR_USD,1.1981586685366235,1.569701074217976
2013-08-29,1.4267997123561997,1.416133606261942,SPY_TR_USD,1.2162460473935301,1.572191021447823
2013-08-30,1.422280508338012,1.411648185758779,SPY_TR_USD,1.225778519501461,1.567211309214946
2013-09-02,1.422280508338012,1.411648185758779,SPY_TR_USD,1.2243118085055928,1.567211309214946
2013-09-03,1.4287117786956545,1.4180313788625776,SPY_TR_USD,1.2294446315691667,1.5742979279079732
2013-09-04,1.4405316297144979,1.4297628700479466,SPY_TR_USD,1.2284669452243997,1.5873222252117545
2013-09-05,1.4423572049022892,1.4315747980654536,SPY_TR_USD,1.242399066376688,1.5893338270465234
2013-09-06,1.4430519454914652,1.432264345089781,SPY_TR_USD,1.2460654204160169,1.5900993619054657
2013-09-09,1.4568710155016311,1.445980110014043,SPY_TR_USD,1.2570647245056277,1.605326599202047
2013-09-10,1.4676475153238284,1.456676049622054,SPY_TR_USD,1.2714856283373936,1.617201227516286
2013-09-11,1.4722537066188326,1.4612478071246924,SPY_TR_USD,1.2756405230845769,1.6222767910549958
2013-09-12,1.468343082788259,1.4573664173402925,SPY_TR_USD,1.2771071130946332,1.617967673509314
2013-09-13,1.4716456225563714,1.460644268822276,SPY_TR_USD,1.2702631876954527,1.621606743048252
2013-09-16,1.4801630991821533,1.4690980726644434,SPY_TR_USD,1.284439942159103,1.6309921530399123
2013-09-17,1.4867678479682762,1.475653447350846,SPY_TR_USD,1.2778404080996613,1.6382699276641537
2013-09-18,1.5039754527730653,1.4927324159238735,SPY_TR_USD,1.2778404080996613,1.657230992444603
2013-09-19,1.501455798496302,1.4902315974371683,SPY_TR_USD,1.2778404080996613,1.6544545846581602
2013-09-20,1.4909586171352134,1.4798128882324155,SPY_TR_USD,1.2778404080996613,1.642887737438126
2013-09-23,1.4840583431329855,1.4729641975420917,SPY_TR_USD,1.2805290757942234,1.635284323491597
2013-09-24,1.4805656220562435,1.4694975864604947,SPY_TR_USD,1.27955163142108,1.6314356931129106
2013-09-25,1.476285715736827,1.4652496747752801,SPY_TR_USD,1.2717301406629442,1.6267196630844822
2013-09-26,1.4819628758619914,1.470884395031916,SPY_TR_USD,1.283950917508002,1.6329753274912022
2013-09-27,1.475150416011835,1.4641228620349789,SPY_TR_USD,1.2854175075180583,1.625468675984592
2013-09-30,1.467290139838656,1.4563213457135626,SPY_TR_USD,1.2746628367398098,1.6168074353643758
2013-10-01,1.4789060834196386,1.4678504537803896,SPY_TR_USD,1.2763740600612286,1.629607047002583
2013-10-02,1.477508333488738,1.4664631527926217,SPY_TR_USD,1.2766184514009673,1.6280668659438398
2013-10-03,1.4638844060387308,1.4529410716314413,SPY_TR_USD,1.2766184514009673,1.613054656291522
2013-10-04,1.474976441458202,1.4639501880360284,SPY_TR_USD,1.2746628367398098,1.6252769733729264
2013-10-07,1.4622253635272786,1.4512944313676825,SPY_TR_USD,1.2746628367398098,1.611226556861646
2013-10-08,1.4451955369022953,1.434391911985598,SPY_TR_USD,1.282484206512134,1.5924613859096577
2013-10-09,1.4462435186003688,1.4354320594488592,SPY_TR_USD,1.282484206512134,1.5936161572500807
2013-10-10,1.4774210154618197,1.4663764875155816,SPY_TR_USD,1.278818336416052,1.6279706501843725
2013-10-11,1.4869408302716043,1.4758251365171033,SPY_TR_USD,1.3008162186804029,1.6384605369149163
2013-10-14,1.4928792829773203,1.4817191960497296,SPY_TR_USD,1.299105116344796,1.6450041196927692
2013-10-15,1.4820500285138598,1.4709708961701735,SPY_TR_USD,1.3096152747974938,1.6330713610238523
2013-10-16,1.502748039144677,1.4915141778818464,SPY_TR_USD,1.3105927191706375,1.6558785050075473
2013-10-17,1.5127912659908198,1.501482326129261,SPY_TR_USD,1.3174368865414414,1.6669451396144426
2013-10-18,1.5230096250159526,1.511624297347102,SPY_TR_USD,1.3225694676333917,1.6782047524207238
2013-10-21,1.5230962815426672,1.5117103060690127,SPY_TR_USD,1.3240361786292598,1.6783002392729223
2013-10-22,1.5319175521371033,1.520465632854215,SPY_TR_USD,1.3240361786292598,1.6880203999277288
2013-10-23,1.5245816802505885,1.5131846006113852,SPY_TR_USD,1.309371004443567,1.6799370005447671
2013-10-24,1.5296464565619663,1.5182115149572657,SPY_TR_USD,1.313526020176562,1.6855178790474967
2013-10-25,1.536633387090909,1.5251462143695005,SPY_TR_USD,1.3037495196863274,1.6932167798462243
2013-10-28,1.5390787879697811,1.5275733345429652,SPY_TR_USD,1.3149928521582417,1.6959113677917563
2013-10-29,1.5472883362506344,1.5357215119725411,SPY_TR_USD,1.319881041910453,1.7049574714498412
2013-10-30,1.5396030268813945,1.5280936544827692,SPY_TR_USD,1.3250141069456502,1.6964890268021937
2013-10-31,1.5352359679101102,1.5237592416592969,SPY_TR_USD,1.3052155047673248,1.6916769632411153
2013-11-01,1.5389043172909953,1.5274001681276677,SPY_TR_USD,1.308638072395974,1.6957191184996392
2013-11-04,1.5443190272102514,1.532774400136837,SPY_TR_USD,1.29861645465113,1.7016855889475062
2013-11-05,1.5394283908275577,1.5279203239286896,SPY_TR_USD,1.2912835046008484,1.6962965952832594
2013-11-06,1.5472883362506347,1.5357215119725411,SPY_TR_USD,1.2922615539030506,1.7049574714498412
2013-11-07,1.5277256253448095,1.5163050430011695,SPY_TR_USD,1.282484206512134,1.6834013145660365
2013-11-08,1.5483363179487082,1.5367616594358025,SPY_TR_USD,1.273196488701377,1.7061122427902644
2013-11-11,1.548598602779566,1.537021983544487,SPY_TR_USD,1.2724631936963489,1.7064012545223002
2013-11-12,1.5454539961851415,1.5339008845995736,SPY_TR_USD,1.2812620078418164,1.702936211593762
2013-11-13,1.5578554712582888,1.5462096518821953,SPY_TR_USD,1.2575531442276702,1.7166014006135395
2013-11-14,1.5656285947796005,1.553924667065354,SPY_TR_USD,1.263908286947373,1.7251666077011056
2013-11-15,1.5724397316293492,1.560684886952033,SPY_TR_USD,1.289328373882938,1.7326718013931788
2013-11-18,1.5669383651833788,1.555224646220953,SPY_TR_USD,1.2920166786200649,1.7266098440931132
2013-11-19,1.5635316391331475,1.5518433873061375,SPY_TR_USD,1.3069263651313083,1.7228559716593566
2013-11-20,1.55864199500076,1.5469902959306838,SPY_TR_USD,1.2973943769666243,1.7174680713560126
2013-11-21,1.5712186022528976,1.5594728861837321,SPY_TR_USD,1.277595774788299,1.7313262385751758
2013-11-22,1.5790778861757708,1.5672734176724548,SPY_TR_USD,1.2863955568202605,1.739986385834489
2013-11-25,1.577506161691237,1.565713442685736,SPY_TR_USD,1.2964165696360457,1.73825450216408
2013-11-26,1.5779425864507786,1.5661466049321533,SPY_TR_USD,1.3013048803740688,1.7387353987345988
2013-11-27,1.5817847450102458,1.5699600412606924,SPY_TR_USD,1.3061934330837155,1.742969074377971
2013-11-28,1.5817847450102458,1.5699600412606924,SPY_TR_USD,1.3164590792108628,1.742969074377971
2013-11-29,1.580737424812376,1.56892055035256,SPY_TR_USD,1.3169482248477757,1.7418150319448167
2013-12-02,1.5766323199218475,1.5648461333602075,SPY_TR_USD,1.3069263651313083,1.7372916156621399
2013-12-03,1.569820686946946,1.5580854210571817,SPY_TR_USD,1.2917722872803261,1.7297858752896154
2013-12-04,1.569645224017854,1.5579112698091906,SPY_TR_USD,1.276862358797459,1.729592532636595
2013-12-05,1.562745776890881,1.551063399812778,SPY_TR_USD,1.2744185663858827,1.721990029824152
2013-12-06,1.5802128551506611,1.5683999021351913,SPY_TR_USD,1.2744185663858827,1.741237008480745
2013-12-09,1.584230642014271,1.572387653850504,SPY_TR_USD,1.286639585202564,1.7456642090039547
2013-12-10,1.5785536472641577,1.5667530977326505,SPY_TR_USD,1.2834620138427126,1.7394087268240517
2013-12-11,1.560824780298673,1.5491567637178998,SPY_TR_USD,1.269530134662048,1.7198732831158745
2013-12-12,1.5556731820855296,1.5440436765113263,SPY_TR_USD,1.269285743322309,1.7141967355341292
2013-12-13,1.5554978845314886,1.5438696894021173,SPY_TR_USD,1.259264246563277,1.7140035751079261
2013-12-16,1.5651913431448043,1.5534906841250253,SPY_TR_USD,1.25975339220019,1.7246847999965011
2013-12-17,1.5602133887351923,1.5485499426398381,SPY_TR_USD,1.2651302436460672,1.7191995905727873
2013-12-18,1.5868503481968788,1.5749877763004845,SPY_TR_USD,1.2724631936963489,1.7485508640147867
2013-12-19,1.5850166696315893,1.5731678054826461,SPY_TR_USD,1.2709967246721043,1.7465303330659763
2013-12-20,1.5942361633487903,1.582318378455561,SPY_TR_USD,1.2744185663858827,1.7566892958965346
2013-12-23,1.602753639974572,1.5907721822977285,SPY_TR_USD,1.2871286098536652,1.766074705888195
2013-12-24,1.606265213807126,1.5942575052005048,SPY_TR_USD,1.2903061812135168,1.769944110124039
2013-12-26,1.6144320953248257,1.6023633348242543,SPY_TR_USD,1.288350203594924,1.7789431992632934
2013-12-27,1.6143436196725502,1.6022755205757384,SPY_TR_USD,1.2983719423255795,1.778845707916106
2013-12-30,1.6140803425913868,1.6020142116343605,SPY_TR_USD,1.3032603740494144,1.7785556028231673
2013-12-31,1.621719677696454,1.6095964385426607,SPY_TR_USD,1.3032603740494144,1.7869733884156407
2014-01-02,1.6061782265303093,1.5941711682010293,SPY_TR_USD,1.2665968336561235,1.7698482588182063
2014-01-03,1.6059144533239929,1.5939093668433046,SPY_TR_USD,1.2543761777968774,1.7695576070448158
2014-01-06,1.6012603032642037,1.5892900090938071,SPY_TR_USD,1.2580421688787713,1.7644291977291258
2014-01-07,1.6110951575461088,1.599051342475558,SPY_TR_USD,1.261708159960665,1.7752662265463837
2014-01-08,1.6114467449044967,1.5994003015266696,SPY_TR_USD,1.261708159960665,1.7756536407596926
2014-01-09,1.6125000186042018,1.6004457014309639,SPY_TR_USD,1.2551091098444702,1.7768142433582652
2014-01-10,1.6168905608327255,1.6048034219615188,SPY_TR_USD,1.244843463717323,1.7816521831273822
2014-01-13,1.5953782434508723,1.5834519208859354,SPY_TR_USD,1.252909587786821,1.757947754295929
2014-01-14,1.6127636264354672,1.600707338649906,SPY_TR_USD,1.251198122493779,1.7771047129048385
2014-01-15,1.6214562352402393,1.6093349654625002,SPY_TR_USD,1.2548645975189197,1.7866831010958848
2014-01-16,1.6193493570907274,1.6072438373763474,SPY_TR_USD,1.2607308365733334,1.7843615314451051
2014-01-17,1.6125000186042018,1.6004457014309634,SPY_TR_USD,1.2489986004361298,1.7768142433582652
2014-01-20,1.6125000186042018,1.6004457014309634,SPY_TR_USD,1.256575578868715,1.7768142433582652
2014-01-21,1.6172413213158587,1.6051515603187188,SPY_TR_USD,1.2665968336561235,1.7820386862066053
2014-01-22,1.6182960833910225,1.6061984374720533,SPY_TR_USD,1.264641702938213,1.7832009288465325
2014-01-23,1.605036477178329,1.5930379540482191,SPY_TR_USD,1.25168714714488,1.7685901648724462
2014-01-24,1.5707914384962112,1.5590489157091225,SPY_TR_USD,1.2460654204160169,1.7308555467064188
2014-01-27,1.5630649507392764,1.5513801876625648,SPY_TR_USD,1.2311557339047736,1.7223417275812953
2014-01-28,1.572371597108345,1.5606172617737373,SPY_TR_USD,1.2343330632930014,1.7325967239445035
2014-01-29,1.557268885952456,1.5456274516214752,SPY_TR_USD,1.248020793105551,1.715955042093028
2014-01-30,1.5737771196666417,1.562012277284272,SPY_TR_USD,1.248020793105551,1.734145469663654
2014-01-31,1.5645572951993387,1.5528613760337928,SPY_TR_USD,1.248020793105551,1.7239861423794614
2014-02-03,1.5293456393442306,1.517912946512313,SPY_TR_USD,1.2318891498956135,1.6851864084670598
2014-02-04,1.5400584697718,1.5285456926891492,SPY_TR_USD,1.2084247986070178,1.696990879456687
2014-02-05,1.5381268891763291,1.5266285517122054,SPY_TR_USD,1.2138018920245186,1.6948624702321105
2014-02-06,1.5584103045543343,1.5467603374967207,SPY_TR_USD,1.223334122160826,1.7172127715851537
2014-02-07,1.577727764259553,1.5659333886539821,SPY_TR_USD,1.2338445225851473,1.7384986860990914
2014-02-10,1.5806256312779121,1.5688095925357446,SPY_TR_USD,1.2343330632930014,1.741691846616408
2014-02-11,1.5979236962355885,1.5859783450226754,SPY_TR_USD,1.2389772246629094,1.7607525894658504
2014-02-12,1.598714519729385,1.5867632566795031,SPY_TR_USD,1.2421547960227608,1.76162399810557
2014-02-13,1.6069682231488507,1.594955259163946,SPY_TR_USD,1.2331109856084956,1.77071875632384
2014-02-14,1.6158364602577657,1.6037572013633137,SPY_TR_USD,1.2477762807800004,1.7804906693947236
2014-02-17,1.6158364602577657,1.6037572013633137,SPY_TR_USD,1.2499762867808966,1.7804906693947236
2014-02-18,1.6177682062282877,1.6056745064790399,SPY_TR_USD,1.2494877460730425,1.7826192608461173
2014-02-19,1.6070558719258714,1.5950422527185506,SPY_TR_USD,1.2433767527214548,1.7708153365369415
2014-02-20,1.6165393042244398,1.6044547911879725,SPY_TR_USD,1.2362887989399707,1.7812651333677074
2014-02-21,1.6146952070309384,1.602624479626851,SPY_TR_USD,1.2555980135097597,1.779233122129415
2014-02-24,1.6236517544170777,1.611514071935952,SPY_TR_USD,1.251198122493779,1.7891023443206688
2014-02-25,1.6230370553525773,1.6109039680822448,SPY_TR_USD,1.261708159960665,1.7884250072412382
2014-02-26,1.6231252002547505,1.610991454053196,SPY_TR_USD,1.266841345981674,1.7885221341347912
2014-02-27,1.6316421807553796,1.6194447654790167,SPY_TR_USD,1.2687968396570197,1.797906997446
2014-02-28,1.6357691151526377,1.623540848790629,SPY_TR_USD,1.2702631876954527,1.8024544676685437
2014-03-03,1.6242664534815778,1.612124175789659,SPY_TR_USD,1.2599972995966817,1.7897796814000997
2014-03-04,1.6470958177694526,1.634782878127261,SPY_TR_USD,1.256086917175049,1.814935364603516
2014-03-05,1.648589319854872,1.636265215469965,SPY_TR_USD,1.267574761972514,1.8165810549894021
2014-03-06,1.6523649976438441,1.6400126680080305,SPY_TR_USD,1.2687968396570197,1.820741475452271
2014-03-07,1.653067014735263,1.6407094371387776,SPY_TR_USD,1.2661079299908342,1.821515028291169
2014-03-10,1.6521892039646502,1.6398381884824746,SPY_TR_USD,1.250220436149012,1.8205477683456164
2014-03-11,1.6440226531970523,1.6317326871362896,SPY_TR_USD,1.2558424048494985,1.8115490436599964
2014-03-12,1.6444623854576135,1.6321691321583522,SPY_TR_USD,1.2367770976762014,1.8120335847668585
2014-03-13,1.6260222403978546,1.613866837241047,SPY_TR_USD,1.2397108826253727,1.7917143835180218
2014-03-14,1.621456235240239,1.6093349654625009,SPY_TR_USD,1.227489621837068,1.7866831010958848
2014-03-17,1.6361207025110256,1.6238898078417408,SPY_TR_USD,1.232133178277917,1.8028418818818528
2014-03-18,1.6477981656109733,1.6354799755355727,SPY_TR_USD,1.2401991813616033,1.815709281896048
2014-03-19,1.6390177426541297,1.6267651910295917,SPY_TR_USD,1.2401991813616033,1.8060341312650832
2014-03-20,1.6485893198548716,1.6362652154699648,SPY_TR_USD,1.2255338861900986,1.8165810549894021
2014-03-21,1.642195093508649,1.629918789453395,SPY_TR_USD,1.235066600269653,1.8095352551034214
2014-03-24,1.635403967040069,1.623178430359371,SPY_TR_USD,1.2416660133432833,1.8020521108562264
2014-03-25,1.64316518355771,1.630881627550206,SPY_TR_USD,1.2399549110076764,1.8106041976129563
2014-03-26,1.6313471516644273,1.6191519418914422,SPY_TR_USD,1.2575531442276702,1.7975819048041641
2014-03-27,1.6279068544788469,1.6157373628038254,SPY_TR_USD,1.264641702938213,1.7937910403265214
2014-03-28,1.635933001828161,1.623703510323861,SPY_TR_USD,1.264641702938213,1.8026350544443617
2014-03-31,1.6493381380857188,1.637008435876095,SPY_TR_USD,1.2705077000210032,1.8174061780175599
2014-04-01,1.6602745555822158,1.6478630976865638,SPY_TR_USD,1.2714856283373936,1.8294570196640048
2014-04-02,1.6658309919201635,1.6533779966321407,SPY_TR_USD,1.2753961317448381,1.8355796584941888
2014-04-03,1.663626873240674,1.6511903549420115,SPY_TR_USD,1.2744185663858827,1.8331509394749117
2014-04-04,1.6439586530523222,1.63166916542755,SPY_TR_USD,1.2790622438125436,1.8114785218817506
2014-04-07,1.6257903845763781,1.6136367146683008,SPY_TR_USD,1.2761299106931132,1.7914589015203457
2014-04-08,1.6324933661427845,1.6202895877913734,SPY_TR_USD,1.2827290817951198,1.7988449188739877
2014-04-09,1.6500442895534126,1.6377093084763992,SPY_TR_USD,1.2846842125130302,1.8181842865268871
2014-04-10,1.6153839941182788,1.603308117655016,SPY_TR_USD,1.288106417184244,1.7799920968229392
2014-04-11,1.6008308242568032,1.5888637406762456,SPY_TR_USD,1.2780846784535884,1.7639559546849284
2014-04-14,1.6134431525199529,1.6013817849062648,SPY_TR_USD,1.2819956658042797,1.777853482896601
2014-04-15,1.624555529070695,1.6124110903810716,SPY_TR_USD,1.2746628367398098,1.7900982138765174
2014-04-16,1.6415775830682824,1.6293058952403894,SPY_TR_USD,1.2800402931147459,1.8088548201680987
2014-04-17,1.6438706735252002,1.631581843595381,SPY_TR_USD,1.2780846784535884,1.8113815772150148
2014-04-18,1.6438706735252002,1.631581843595381,SPY_TR_USD,1.287617392533143,1.8113815772150148
2014-04-21,1.6496032342924436,1.637271550344078,SPY_TR_USD,1.2856615359003618,1.8176982876054877
2014-04-22,1.657099850728513,1.6447121254832768,SPY_TR_USD,1.2854175075180583,1.8259588114547414
2014-04-23,1.653219159782167,1.640860444818468,SPY_TR_USD,1.283950917508002,1.8216826769629677
2014-04-24,1.6565704851903191,1.644186717241222,SPY_TR_USD,1.2827290817951198,1.8253755034129717
2014-04-25,1.6429883976282105,1.6307061631919562,SPY_TR_USD,1.2643973115984741,1.8104093971453987
2014-04-28,1.6481919236073623,1.6358707899761633,SPY_TR_USD,1.264641702938213,1.8161431639477363
2014-04-29,1.6558654913479827,1.643486993612394,SPY_TR_USD,1.2594615744222444,1.8245986704913646
2014-04-30,1.660803424995257,1.6483880135122713,SPY_TR_USD,1.2587217461833815,1.8300397810253228
2014-05-01,1.660980210924757,1.6485634778705207,SPY_TR_USD,1.2587217461833815,1.8302345814928804
2014-05-02,1.6585991409407168,1.64620020768336,SPY_TR_USD,1.2540352397793606,1.8276108797792285
2014-05-05,1.661773515044318,1.6493508516090822,SPY_TR_USD,1.2540352397793606,1.8311087235348578
2014-05-06,1.6473103092105768,1.6349957661278682,SPY_TR_USD,1.2540352397793606,1.8151717127853888
2014-05-07,1.6570118712013906,1.6446248036511075,SPY_TR_USD,1.2419487571853474,1.8258618667880053
2014-05-08,1.6552476501575135,1.6428737711218235,SPY_TR_USD,1.2476221448558285,1.8239178711024076
2014-05-09,1.657716865043727,1.6453245272799355,SPY_TR_USD,1.2493486123895279,1.8266386997096125
2014-05-12,1.6738578007696816,1.6613448007073048,SPY_TR_USD,1.2572418477340326,1.8444244015192979
2014-05-13,1.6753562641066302,1.6628320622134767,SPY_TR_USD,1.274508095886579,1.8460755587096993
2014-05-14,1.6674187577846424,1.6549538930807393,SPY_TR_USD,1.2905413776315624,1.8373292181658634
2014-05-15,1.6527781045211976,1.6404226866861469,SPY_TR_USD,1.2907877047442893,1.8211966780415683
2014-05-16,1.658510665288441,1.6461123934348438,SPY_TR_USD,1.2900477555196148,1.8275133884320411
2014-05-19,1.6645961364144801,1.6521523723449105,SPY_TR_USD,1.2927611043197742,1.8342189708503605
2014-05-20,1.6541012703041051,1.6417359610831095,SPY_TR_USD,1.2910343948144514,1.8226546748057668
2014-05-21,1.6680357720998564,1.655566294877398,SPY_TR_USD,1.2912814478420487,1.8380091064207347
2014-05-22,1.6720929182256001,1.6595931116228912,SPY_TR_USD,1.2981881648775284,1.8424796769264313
2014-05-23,1.6787954036668535,1.666245492329617,SPY_TR_USD,1.2959681962176932,1.8498651475996217
2014-05-26,1.6787954036668535,1.666245492329617,SPY_TR_USD,1.2937478646004226,1.8498651475996217
2014-05-27,1.6891146414730853,1.6764875882046444,SPY_TR_USD,1.280674621725761,1.8612359187643783
2014-05-28,1.687879951342453,1.6752621280561972,SPY_TR_USD,1.2947347458668828,1.8598754133473672
2014-05-29,1.6966107617840018,1.6839276709274964,SPY_TR_USD,1.293500932558637,1.8694958959331804
2014-05-30,1.6993455690020929,1.6866420339699384,SPY_TR_USD,1.2826481422870577,1.8725093808087645
2014-06-02,1.7012857491002147,1.6885677101635603,SPY_TR_USD,1.285607818199944,1.8746472658278341
2014-06-03,1.7004039693283781,1.687692522176483,SPY_TR_USD,1.2868416315081899,1.8736756324386694
2014-06-04,1.703843108888602,1.6911059522926237,SPY_TR_USD,1.2868416315081899,1.877465221328592
2014-06-05,1.7149558161894458,1.702135586044995,SPY_TR_USD,1.2801813625712486,1.889710316762143
