,최신 K-올웨더 성장형,한국주식만 계절형,강환국 원본 계절형,강환국 정적,한국주식만 계절형(최소매매),5~10월 미국30년채100%
2008-04-30,0.10620174544757854,0.11096582634772023,0.1159398191028711,0.10017653275951033,0.09086113466393853,0.10174769278419094
2008-05-31,0.10459565435772156,0.10961406182898892,0.11421149223588545,0.10213302899304644,0.0892477575706252,0.09522554319095544
2008-06-30,0.10278388887798018,0.10724907333074363,0.11224746713639822,0.10019674811838919,0.08541040863882632,0.09856077017764586
2008-07-31,0.10475509768652169,0.10785910233522156,0.11194609017782842,0.09906572683828418,0.08865483407868502,0.10572160128335573
2008-08-31,0.1062136791764392,0.10624138673765393,0.10895457367529571,0.09805177216957506,0.09212082070337058,0.10517090920512073
2008-09-30,0.10739303944060619,0.10673436032770289,0.11042644546711133,0.09885973089104905,0.09042627018996074,0.10746059658347207
2008-10-31,0.09384025578859045,0.0977147952660038,0.10250774553766484,0.08696982002957787,0.08311705355864629,0.11396118251606868
2008-11-30,0.10665116297895749,0.09895685585238345,0.10363650192206553,0.0914793996893386,0.08419514226354297,0.1270249810784636
2008-12-31,0.09637747632727267,0.0908509983586645,0.09447673436659643,0.08324609821857498,0.07618274087647747,0.11764370209552766
2009-01-31,0.10163062555010427,0.09124579109551889,0.09426964240534508,0.0861337058693652,0.07684656367268605,0.12239021449205478
2009-02-28,0.10684019334599104,0.09474346653795873,0.09731148142071322,0.08811899915558175,0.07882950097331509,0.12914135493587153
2009-03-31,0.0991140394031953,0.09010410374403532,0.09262201514932267,0.08397091518041844,0.07445401332888402,0.12046630761866028
2009-04-30,0.09546230686805868,0.08207462740397964,0.0852463668199459,0.07882714022774673,0.06862410597650892,0.11445637040155798
2009-05-31,0.10206312988509736,0.08554199249288552,0.088312867786553,0.08178955506422603,0.0710341642926986,0.11170109526445482
2009-06-30,0.10023362627142651,0.08415844706150355,0.08707084176811208,0.07841948144230493,0.06896293047850888,0.12046588677849424
2009-07-31,0.09823943443838612,0.08325393654095126,0.08572476637267101,0.07709411694369783,0.06785964373220055,0.11064639120529507
2009-08-31,0.10079065262132136,0.08848288321309128,0.09058596262327989,0.08253996610602776,0.07277766370907957,0.11840854000587364
2009-09-30,0.09916640274751298,0.08797425368557543,0.09016991833910315,0.08331645707890045,0.0722206418599447,0.11048891377504089
2009-10-31,0.09981712379785157,0.08788152659703163,0.09058420776640608,0.08423059555093215,0.07080762417846409,0.11207014204903687
2009-11-30,0.1034149895948866,0.08596526616095268,0.0889444764604812,0.08285318824607346,0.0699917815860529,0.11524995508334568
2009-12-31,0.10406275095404371,0.08755897002397406,0.09027158474674613,0.08392317156279794,0.0708162769777323,0.11588161867361468
2010-01-31,0.10341805846963292,0.08973060727729432,0.09251192900114025,0.0857190996078232,0.0734532733237867,0.11542214760647429
2010-02-28,0.10308528089030755,0.09405423465170593,0.09719539322453774,0.08844789092565919,0.07766042191630662,0.115499925367051
2010-03-31,0.10524037159232158,0.09511911094147374,0.09792979203149987,0.08938634219484065,0.0769082475427516,0.11779748648750088
2010-04-30,0.1074046842673344,0.10086235339385308,0.10408886993028243,0.09274622613091976,0.08228739086476522,0.12022321121218416
2010-05-31,0.11034114671821094,0.1045617787426647,0.1084079027982261,0.09514460887326948,0.0858693767792238,0.1364215550822705
2010-06-30,0.10998755518485903,0.10343225917995325,0.10770359968784615,0.09359250989644052,0.08558049911028598,0.14281145633133896
2010-07-31,0.11076177462876857,0.10570527608049307,0.10952623487767399,0.09675424146069211,0.08779251597226434,0.13624260194462545
2010-08-31,0.11249306255671687,0.1068649436120559,0.11161502070639595,0.09763413664650855,0.08753185162662036,0.14487573769617335
2010-09-30,0.11801900857059033,0.11067273004031186,0.11461269728435353,0.10262247225745891,0.0918138782515936,0.13599300708711937
2010-10-31,0.11931651506686491,0.11296310680591737,0.11678322555486931,0.10549106202530578,0.09303543847938012,0.12561808949804543
2010-11-30,0.11417162762572697,0.1119148168803179,0.11657247311789143,0.10305667126104145,0.09276593743420047,0.12080177730334318
2010-12-31,0.10939647510483419,0.1103542274273337,0.11587583214921171,0.09940575315002587,0.09082197459944696,0.11631332774788428
2011-01-31,0.10205886677300224,0.10202502703630945,0.1076030700063102,0.09213115256274418,0.08292898469209953,0.10925050721688567
2011-02-28,0.10779458714467571,0.10500396909378784,0.11192703641525448,0.09505212055466616,0.08725063421488555,0.1147478648358009
2011-03-31,0.10868263349101537,0.1096038566473092,0.11648068843660742,0.09815905789229551,0.0914587990128668,0.11550174102420296
2011-04-30,0.10870669242197284,0.1090096452766518,0.11503863553233495,0.09783528036766742,0.08932246350961881,0.11595120853452334
2011-05-31,0.10957239535038932,0.11120452070068221,0.117301504055777,0.09894515970342965,0.09234076391947443,0.12520569226268208
2011-06-30,0.10660408417372258,0.1088294035841677,0.11488374160382508,0.09695316672326593,0.09073941956561615,0.11767093534922957
2011-07-31,0.1095253376853349,0.10949878264039126,0.11554886926672792,0.09882213822383146,0.09109206115091406,0.11974901134709381
2011-08-31,0.11224752927563975,0.11189002881675703,0.11788476847929674,0.09991620460241313,0.09494250867910137,0.13004264045736758
