,최신 K-올웨더 성장형,한국주식만 계절형,강환국 원본 계절형,강환국 정적,한국주식만 계절형(최소매매),5~10월 미국30년채100%
2016-07-31,-0.0768205859192942,-0.05872825326372544,-0.06521538732694943,-0.04974989186910539,-0.050937425757759724,-0.21704538474936752
2016-08-31,-0.0768205859192943,-0.05872825326372533,-0.06521538732694909,-0.04974989186910528,-0.05093742575775961,-0.2170453847493673
2016-09-30,-0.07682058591929442,-0.05872825326372533,-0.06521538732694898,-0.04974989186910517,-0.05093742575775961,-0.21704538474936752
2016-10-31,-0.0768205859192943,-0.05872825326372533,-0.06521538732694909,-0.04974989186910528,-0.05093742575775961,-0.21704538474936752
2016-11-30,-0.0768205859192943,-0.058728253263725216,-0.0652153873269492,-0.04974989186910517,-0.05093742575775961,-0.2170453847493672
2016-12-31,-0.0768205859192943,-0.058728253263725216,-0.06521538732694909,-0.04974989186910517,-0.0509374257577595,-0.2170453847493673
2017-01-31,-0.0768205859192943,-0.058728253263725105,-0.06521538732694931,-0.04974989186910528,-0.0509374257577595,-0.21704538474936774
2017-02-28,-0.0768205859192943,-0.058728253263725105,-0.0652153873269492,-0.04974989186910528,-0.05093742575775961,-0.2170453847493673
2017-03-31,-0.0768205859192943,-0.058728253263725216,-0.0652153873269492,-0.04974989186910528,-0.05093742575775961,-0.21704538474936774
2017-04-30,-0.0768205859192943,-0.05872825326372533,-0.06521538732694898,-0.04974989186910528,-0.05093742575775961,-0.21704538474936763
2017-05-31,-0.0768205859192943,-0.058728253263725105,-0.06521538732694931,-0.04974989186910517,-0.05093742575775961,-0.2170453847493674
2017-06-30,-0.07682058591929442,-0.058728253263725216,-0.0652153873269492,-0.04974989186910517,-0.05093742575775961,-0.21704538474936752
2017-07-31,-0.0768205859192942,-0.05872825326372533,-0.0652153873269492,-0.04974989186910528,-0.050937425757759724,-0.21704538474936752
2017-08-31,-0.0768205859192943,-0.058728253263725105,-0.06521538732694909,-0.0497498918691055,-0.05093742575775961,-0.21704538474936785
2017-09-30,-0.0768205859192943,-0.058728253263725216,-0.06521538732694909,-0.04974989186910517,-0.0509374257577595,-0.21704538474936752
2017-10-31,-0.0768205859192943,-0.058728253263725105,-0.06521538732694898,-0.04974989186910528,-0.05093742575775961,-0.2170453847493673
2017-11-30,-0.0768205859192943,-0.058728253263725105,-0.0652153873269492,-0.04974989186910528,-0.0509374257577595,-0.21704538474936752
2017-12-31,-0.0768205859192943,-0.058728253263725216,-0.06521538732694931,-0.04974989186910539,-0.0509374257577595,-0.21704538474936763
2018-01-31,-0.0768205859192943,-0.058728253263725105,-0.06521538732694909,-0.04974989186910517,-0.0509374257577595,-0.21704538474936774
2018-02-28,-0.0768205859192943,-0.058728253263725216,-0.06521538732694898,-0.04974989186910528,-0.05093742575775961,-0.2170453847493674
2018-03-31,-0.0768205859192943,-0.05872825326372533,-0.0652153873269492,-0.04974989186910528,-0.05093742575775961,-0.21704538474936752
2018-04-30,-0.0768205859192943,-0.05872825326372533,-0.06521538732694909,-0.04974989186910517,-0.050937425757759724,-0.21704538474936763
2018-05-31,-0.0768205859192943,-0.05872825326372533,-0.0652153873269492,-0.04974989186910528,-0.05093742575775961,-0.21704538474936774
2018-06-30,-0.0768205859192943,-0.058728253263725105,-0.06521538732694898,-0.046246068026636666,-0.050937425757759724,-0.21704538474936774
2018-07-31,-0.0768205859192942,-0.058728253263725105,-0.06521538732694909,-0.046246068026636555,-0.050937425757759724,-0.21704538474936774
2018-08-31,-0.0768205859192943,-0.05872825326372544,-0.06521538732694909,-0.046246068026636666,-0.05093742575775961,-0.21704538474936752
2018-09-30,-0.0768205859192943,-0.058728253263724994,-0.0652153873269492,-0.046246068026636666,-0.05093742575775961,-0.21704538474936763
2018-10-31,-0.07034015648428438,-0.058728253263725105,-0.0652153873269492,-0.046029422507974704,-0.05093742575775961,-0.21704538474936774
2018-11-30,-0.07034015648428449,-0.05872825326372488,-0.06521538732694909,-0.04602942250797448,-0.05093742575775961,-0.21704538474936763
2018-12-31,-0.07034015648428427,-0.058728253263725105,-0.06521538732694909,-0.04602942250797459,-0.05093742575775961,-0.21704538474936752
2019-01-31,-0.0703401564842846,-0.05872825326372533,-0.06521538732694909,-0.04602942250797459,-0.0509374257577595,-0.21704538474936763
2019-02-28,-0.07034015648428449,-0.058728253263725216,-0.06521538732694931,-0.04602942250797459,-0.050937425757759835,-0.21704538474936785
2019-03-31,-0.07034015648428438,-0.058728253263724994,-0.06521538732694898,-0.046029422507974704,-0.05093742575775961,-0.21704538474936752
2019-04-30,-0.07034015648428449,-0.058728253263725216,-0.0652153873269492,-0.04602942250797459,-0.05093742575775939,-0.21704538474936763
2019-05-31,-0.0703401564842846,-0.058728253263725216,-0.06521538732694898,-0.04602942250797459,-0.05093742575775961,-0.21704538474936763
2019-06-30,-0.07034015648428449,-0.05872825326372544,-0.0652153873269492,-0.04602942250797448,-0.05093742575775961,-0.21704538474936752
2019-07-31,-0.0703401564842846,-0.058728253263725216,-0.06521538732694909,-0.04602942250797459,-0.05093742575775961,-0.2170453847493674
2019-08-31,-0.07034015648428438,-0.058728253263724994,-0.06521538732694898,-0.04602942250797448,-0.0509374257577595,-0.21704538474936752
2019-09-30,-0.0703401564842846,-0.05872825326372533,-0.06521538732694909,-0.04602942250797459,-0.05093742575775961,-0.21704538474936763
2019-10-31,-0.07034015648428438,-0.058728253263725216,-0.06521538732694898,-0.046029422507974704,-0.0509374257577595,-0.21704538474936763
2019-11-30,-0.07034015648428427,-0.05872825326372533,-0.06521538732694887,-0.04602942250797448,-0.05093742575775939,-0.21704538474936774
2019-12-31,-0.07034015648428438,-0.05872825326372533,-0.0652153873269492,-0.04602942250797448,-0.050937425757759724,-0.21704538474936752
2020-01-31,-0.07034015648428438,-0.058728253263725105,-0.0652153873269492,-0.04602942250797459,-0.050937425757759724,-0.21704538474936774
2020-02-29,-0.07034015648428438,-0.058728253263725216,-0.06521538732694898,-0.04602942250797437,-0.0509374257577595,-0.21704538474936752
2020-03-31,-0.0703401564842846,-0.058728253263725216,-0.06654698962093397,-0.04602942250797459,-0.07120083117660236,-0.21704538474936752
2020-04-30,-0.07034015648428438,-0.058728253263725105,-0.06654698962093397,-0.04602942250797448,-0.07120083117660225,-0.21704538474936752
2020-05-31,-0.07034015648428449,-0.058728253263725216,-0.06654698962093397,-0.04602942250797459,-0.07120083117660225,-0.21704538474936774
2020-06-30,-0.07034015648428438,-0.058728253263725105,-0.06654698962093397,-0.04602942250797448,-0.07120083117660225,-0.21704538474936752
2020-07-31,-0.07034015648428449,-0.058728253263724994,-0.06654698962093397,-0.04602942250797448,-0.07120083117660225,-0.21704538474936774
2020-08-31,-0.07034015648428449,-0.058728253263725216,-0.06654698962093397,-0.04602942250797459,-0.07120083117660225,-0.21704538474936763
2020-09-30,-0.07034015648428449,-0.05872825326372533,-0.06654698962093386,-0.04602942250797459,-0.07120083117660225,-0.21704538474936774
2020-10-31,-0.07034015648428449,-0.05872825326372544,-0.06654698962093386,-0.04602942250797448,-0.07120083117660225,-0.21704538474936774
2020-11-30,-0.0703401564842846,-0.05872825326372544,-0.06654698962093397,-0.04602942250797437,-0.07120083117660225,-0.21704538474936763
2020-12-31,-0.07034015648428438,-0.05872825326372533,-0.06654698962093386,-0.04602942250797459,-0.07120083117660225,-0.21704538474936774
2021-01-31,-0.07034015648428438,-0.05872825326372533,-0.06654698962093397,-0.04602942250797448,-0.07120083117660225,-0.21704538474936774
2021-02-28,-0.07034015648428438,-0.058728253263725216,-0.06654698962093397,-0.04602942250797448,-0.07120083117660236,-0.2170453847493674
2021-03-31,-0.07034015648428449,-0.05872825326372533,-0.06654698962093397,-0.04602942250797459,-0.07120083117660236,-0.21704538474936774
2021-04-30,-0.07034015648428438,-0.05872825326372533,-0.06654698962093397,-0.04602942250797448,-0.07120083117660225,-0.21704538474936774
2021-05-31,-0.07034015648428427,-0.058728253263725216,-0.06654698962093386,-0.04602942250797459,-0.07120083117660225,-0.21704538474936763
2021-06-30,-0.07034015648428449,-0.058728253263725216,-0.06654698962093397,-0.04602942250797459,-0.07120083117660225,-0.21704538474936774
2021-07-31,-0.07034015648428427,-0.058728253263724994,-0.06654698962093397,-0.046029422507974704,-0.07120083117660225,-0.21704538474936752
2021-08-31,-0.07034015648428449,-0.058728253263724994,-0.06654698962093397,-0.04602942250797459,-0.07120083117660236,-0.21704538474936752
2021-09-30,-0.0703401564842846,-0.05872825326372533,-0.06654698962093397,-0.046029422507974704,-0.07120083117660236,-0.21704538474936785
2021-10-31,-0.07034015648428438,-0.05872825326372544,-0.06654698962093397,-0.04602942250797448,-0.07120083117660225,-0.2170453847493674
2021-11-30,-0.07034015648428438,-0.058728253263725216,-0.06654698962093397,-0.04602942250797437,-0.07120083117660225,-0.2170453847493673
2021-12-31,-0.07034015648428427,-0.058728253263724994,-0.06654698962093386,-0.04602942250797459,-0.07120083117660225,-0.2170453847493673
2022-01-31,-0.07034015648428427,-0.058728253263725216,-0.06654698962093397,-0.04602942250797448,-0.07120083117660225,-0.21704538474936796
2022-02-28,-0.07034015648428449,-0.058728253263725216,-0.06654698962093397,-0.046029422507974704,-0.07120083117660225,-0.2170453847493674
2022-03-31,-0.07034015648428438,-0.058728253263725216,-0.06654698962093386,-0.046029422507974704,-0.07120083117660236,-0.2170453847493674
2022-04-30,-0.07034015648428449,-0.058728253263725105,-0.06654698962093397,-0.04602942250797437,-0.07120083117660236,-0.21704538474936752
2022-05-31,-0.0870262628036177,-0.06409572327412782,-0.06654698962093397,-0.06081384303244697,-0.0773574876566302,-0.21704538474936763
2022-06-30,-0.09823356726673405,-0.08403636862725272,-0.07832080319946955,-0.08943086224935293,-0.10140497578131213,-0.19921324768235538
2022-07-31,-0.09823356726673393,-0.08403636862725272,-0.07832080319946966,-0.08943086224935282,-0.10140497578131236,-0.19921324768235527
2022-08-31,-0.09823356726673416,-0.08403636862725261,-0.07832080319946944,-0.08943086224935293,-0.10140497578131213,-0.19060863345356982
2022-09-30,-0.09823356726673393,-0.0869377615940855,-0.08453818211999165,-0.09886899033941021,-0.10140497578131225,-0.16690514530972533
2022-10-31,-0.09840865104246932,-0.08693776159408562,-0.08453818211999142,-0.09886899033940999,-0.10140497578131213,-0.16690514530972544
2022-11-30,-0.10061032133912406,-0.0869377615940855,-0.08453818211999142,-0.09886899033940999,-0.10140497578131213,-0.16690514530972533
2022-12-31,-0.1393248751532833,-0.10267793206708731,-0.11262112033856231,-0.11616834333782222,-0.12292401158177979,-0.16690514530972533
2023-01-31,-0.13932487515328296,-0.10267793206708742,-0.11262112033856231,-0.11616834333782233,-0.12292401158177979,-0.16690514530972533
2023-02-28,-0.13932487515328318,-0.10267793206708742,-0.11262112033856242,-0.11616834333782244,-0.12292401158177968,-0.16690514530972533
2023-03-31,-0.13932487515328296,-0.10267793206708731,-0.11262112033856242,-0.11616834333782244,-0.12292401158177957,-0.16690514530972556
2023-04-30,-0.13932487515328296,-0.10267793206708731,-0.11262112033856253,-0.11616834333782244,-0.1229240115817799,-0.16499962128619372
2023-05-31,-0.13932487515328285,-0.10267793206708742,-0.11262112033856231,-0.11616834333782233,-0.12292401158177957,-0.1649996212861935
2023-06-30,-0.13932487515328285,-0.10267793206708731,-0.11262112033856231,-0.11616834333782244,-0.12292401158177979,-0.1649996212861936
2023-07-31,-0.1393248751532833,-0.1026779320670872,-0.11262112033856186,-0.11616834333782233,-0.12292401158177957,-0.16499962128619372
2023-08-31,-0.13932487515328296,-0.10267793206708764,-0.11262112033856231,-0.11616834333782244,-0.12292401158177968,-0.1649996212861935
2023-09-30,-0.13932487515328318,-0.10267793206708731,-0.11262112033856231,-0.11616834333782222,-0.12292401158177968,-0.19693781561463353
2023-10-31,-0.13932487515328318,-0.10267793206708731,-0.11262112033856231,-0.11616834333782222,-0.12292401158177957,-0.24273873374903954
2023-11-30,-0.13932487515328296,-0.10267793206708709,-0.11262112033856198,-0.11616834333782233,-0.12292401158177979,-0.24273873374903976
2023-12-31,-0.13932487515328296,-0.1026779320670872,-0.11262112033856242,-0.11616834333782222,-0.12292401158177979,-0.24273873374903931
2024-01-31,-0.13932487515328307,-0.10267793206708731,-0.11262112033856231,-0.11616834333782233,-0.12292401158177957,-0.24273873374903976
2024-02-29,-0.13932487515328318,-0.10267793206708731,-0.11262112033856231,-0.11616834333782222,-0.12292401158177968,-0.24273873374903965
2024-03-31,-0.13932487515328296,-0.10267793206708731,-0.1126211203385622,-0.11616834333782255,-0.12292401158177968,-0.24273873374903976
2024-04-30,-0.13932487515328307,-0.10267793206708742,-0.11262112033856231,-0.11616834333782222,-0.12292401158177979,-0.24273873374903954
2024-05-31,-0.13932487515328318,-0.10267793206708753,-0.1126211203385622,-0.11616834333782233,-0.12292401158177968,-0.24273873374903954
2024-06-30,-0.13932487515328318,-0.10267793206708731,-0.11262112033856242,-0.11616834333782211,-0.12292401158177957,-0.24273873374903998
2024-07-31,-0.13932487515328285,-0.10267793206708742,-0.11262112033856231,-0.11616834333782244,-0.12292401158177968,-0.24273873374903965
2024-08-31,-0.13932487515328318,-0.10267793206708742,-0.11262112033856198,-0.11616834333782211,-0.12292401158177968,-0.24273873374903987
2024-09-30,-0.13932487515328307,-0.10267793206708753,-0.11262112033856231,-0.11616834333782233,-0.12292401158177946,-0.24273873374903987
2024-10-31,-0.13932487515328318,-0.10267793206708742,-0.11262112033856209,-0.11616834333782255,-0.12292401158177957,-0.24273873374903976
2024-11-30,-0.13932487515328318,-0.10267793206708742,-0.11262112033856253,-0.11616834333782222,-0.12292401158177979,-0.24273873374903965
2024-12-31,-0.1393248751532833,-0.10267793206708731,-0.11262112033856198,-0.11616834333782222,-0.12292401158177979,-0.24273873374903965
2025-01-31,-0.13932487515328285,-0.10267793206708709,-0.11262112033856242,-0.11616834333782267,-0.12292401158177968,-0.24273873374903954
2025-02-28,-0.13932487515328296,-0.10267793206708731,-0.11262112033856231,-0.11616834333782244,-0.12292401158177957,-0.24273873374903965
2025-03-31,-0.13932487515328318,-0.10267793206708731,-0.11262112033856198,-0.11616834333782244,-0.12292401158177979,-0.24273873374903965
2025-04-30,-0.13932487515328285,-0.10267793206708742,-0.1126211203385622,-0.11616834333782211,-0.12292401158177957,-0.24273873374903954
2025-05-31,-0.13932487515328296,-0.10267793206708753,-0.11262112033856231,-0.11616834333782233,-0.12292401158177968,-0.24273873374903954
2025-06-30,-0.13932487515328318,-0.10267793206708764,-0.1126211203385622,-0.11616834333782222,-0.12292401158177979,-0.24273873374903965
2025-07-31,-0.13932487515328307,-0.10267793206708709,-0.11262112033856242,-0.11616834333782244,-0.12292401158177968,-0.24273873374903987
2025-08-31,-0.13932487515328296,-0.10267793206708731,-0.1126211203385622,-0.11616834333782244,-0.12292401158177957,-0.24273873374903976
2025-09-30,-0.13932487515328307,-0.10267793206708742,-0.11262112033856242,-0.11616834333782211,-0.12292401158177946,-0.24273873374903976
2025-10-31,-0.13932487515328307,-0.10267793206708742,-0.11262112033856186,-0.11616834333782244,-0.1229240115817799,-0.24273873374903987
2025-11-30,-0.13932487515328307,-0.10267793206708697,-0.11262112033856231,-0.11616834333782233,-0.12292401158177968,-0.24273873374903976
2025-12-31,-0.13932487515328318,-0.10267793206708742,-0.11262112033856231,-0.11616834333782233,-0.12292401158177957,-0.24273873374903976
2026-01-31,-0.13932487515328318,-0.10267793206708731,-0.11262112033856253,-0.11616834333782244,-0.12292401158177979,-0.24273873374903954
2026-02-28,-0.13932487515328307,-0.10267793206708731,-0.11262112033856231,-0.11616834333782222,-0.12292401158177957,-0.24273873374903965
2026-03-31,-0.1393248751532833,-0.10267793206708731,-0.11262112033856242,-0.11616834333782233,-0.12292401158177968,-0.24273873374903976
2026-04-30,-0.13932487515328285,-0.10267793206708742,-0.1126211203385622,-0.11616834333782233,-0.12292401158177979,-0.24273873374903976
2026-05-31,-0.13932487515328307,-0.10267793206708731,-0.11262112033856242,-0.11616834333782244,-0.12292401158177968,-0.24273873374903976
2026-06-30,-0.13932487515328318,-0.10267793206708742,-0.11262112033856231,-0.11616834333782233,-0.12292401158177957,-0.24273873374903987
2026-07-31,-0.1393248751532833,-0.10267793206708753,-0.11262112033856231,-0.11616834333782233,-0.12292401158177968,-0.24273873374903976
2026-08-31,-0.13932487515328296,-0.10267793206708742,-0.11262112033856231,-0.11616834333782255,-0.12292401158177968,-0.24273873374903965
