Date,WealthMultiple,Drawdown
2015-08-31,50.3218836839417,-0.06711102521602608
2015-09-30,50.01980728401341,-0.07006366121964969
2015-10-31,51.2821118943792,-0.06529300954640693
2015-11-30,50.38688627567885,-0.06716972118862408
2015-12-31,50.064199741487656,-0.067065316990776
2016-01-31,50.77980125351122,-0.07032093550367635
2016-02-29,52.59933794698918,-0.05093548979483309
2016-03-31,53.276705177167,-0.01968439296398994
2016-04-30,53.965450425822475,-0.010524899797197729
2016-05-31,53.36900288542775,-0.013600479710622837
2016-06-30,55.61895326230895,-0.01123125146053372
2016-07-31,56.71592546443839,-0.01580130197415419
2016-08-31,56.07085426397675,-0.013601916751779242
2016-09-30,55.95843920599307,-0.026182236952464355
2016-10-31,54.64166906469952,-0.04290782708921426
2016-11-30,52.758711618415454,-0.07167599485998655
2016-12-31,52.72511600298166,-0.07866197367560912
2017-01-31,53.79312276112294,-0.06746220003598868
2017-02-28,54.977809166687564,-0.05555222656167802
2017-03-31,54.843189876229445,-0.05173988995579548
2017-04-30,55.44833830782474,-0.03347750449598952
2017-05-31,55.88828086274027,-0.035810983613171254
2017-06-30,55.791023356124526,-0.01832048842641787
2017-07-31,56.32569214507472,-0.027979989051211573
2017-08-31,57.465755471684666,-0.008487605327055503
2017-09-30,56.92876580142632,-0.016727145953627898
2017-10-31,57.17672981989272,-0.018419535217179428
2017-11-30,57.80891332937162,-0.010422779960762907
2017-12-31,58.572873651396556,-0.0073839093763301555
2018-01-31,59.41832674014943,-0.010005931784343836
2018-02-28,58.123346896128496,-0.04156757220358609
2018-03-31,58.22651205364793,-0.031309389276912514
2018-04-30,57.87669116078911,-0.035589583564179295
2018-05-31,58.357568906593045,-0.036644861648356564
2018-06-30,58.035380838509326,-0.031091492058212378
2018-07-31,58.09068663954965,-0.03224843709345637
2018-08-31,58.504004905065266,-0.03499677988656802
2018-09-30,58.12024436424216,-0.02927849033510832
2018-10-31,56.90530300516586,-0.05050522824367931
2018-11-30,57.49860474863532,-0.05037256691757097
2018-12-31,57.66004121006328,-0.05356348572645875
2019-01-31,59.311673022288524,-0.03525706592005262
2019-02-28,59.554535831486774,-0.010648234057784034
2019-03-31,60.427684853709444,-0.01466479590401315
2019-04-30,60.72931422219281,-0.009062686857377544
2019-05-31,60.93299678673507,-0.005835732450841458
2019-06-30,63.393930786195796,-0.005506658651519558
2019-07-31,63.720232730477186,-0.009173367171908087
2019-08-31,66.46720114735302,-0.004036933413009591
2019-09-30,65.7681770512355,-0.02486293910570836
2019-10-31,66.40793975214424,-0.02079989835461904
2019-11-30,66.45331798835494,-0.024078815580716117
2019-12-31,67.06257236545777,-0.013331354606069934
2020-01-31,69.13308049986242,-0.003120568097640275
2020-02-29,68.90925683712173,-0.025112444436876213
2020-03-31,68.20476970580935,-0.10792179711167926
2020-04-30,71.42280368279847,-0.04846578822148562
2020-05-31,72.26196514640331,-0.01971124032015248
2020-06-30,73.13572673462727,-0.009978402325943825
2020-07-31,77.11286457270579,-0.001989096760980913
2020-08-31,77.16680021755421,-0.028616612639485894
2020-09-30,75.72767469618834,-0.04556032415900757
2020-10-31,74.49279512341454,-0.051529111059124943
2020-11-30,75.5728360027351,-0.044643543411354125
2020-12-31,77.40699628417909,-0.03364220449715738
2021-01-31,75.93078026381758,-0.033220131752572546
2021-02-28,74.24820317481316,-0.05508066418474389
2021-03-31,74.0321621648196,-0.06765188178286663
2021-04-30,76.16197715505865,-0.04822374518984651
2021-05-31,77.65784906425476,-0.036327765958742986
2021-06-30,77.55150570271161,-0.020184275254538142
2021-07-31,79.21314206961434,-0.01017533638802326
2021-08-31,79.82489229822632,-0.01584449014240652
2021-09-30,77.59357685761726,-0.030304259243473353
2021-10-31,79.89149439445119,-0.030820059125614585
2021-11-30,80.0788051477836,-0.014637534713006994
2021-12-31,81.39773090270752,-0.015321474786805567
2022-01-31,79.30705778971316,-0.03551053194476117
2022-02-28,79.65031447545093,-0.03518674512410547
2022-03-31,79.55858100719195,-0.040642116226642155
2022-04-30,75.68015929569566,-0.07069558003914778
2022-05-31,74.65573683771835,-0.09621889388743277
2022-06-30,72.69690968223824,-0.12045899127594273
2022-07-31,74.05445014310828,-0.11898171144752134
2022-08-31,72.04278241521016,-0.11536026419885526
2022-09-30,68.67269390713602,-0.1607929012967777
2022-10-31,68.74830092782442,-0.16967086100772433
2022-11-30,72.25543364128312,-0.16383420186131414
2022-12-31,71.52051979386525,-0.12746546230976874
2023-01-31,75.0452483100416,-0.11716141129162616
2023-02-28,72.69242964591268,-0.11082088293157
2023-03-31,75.74448090638582,-0.10959308622826314
2023-04-30,76.35035033899301,-0.07075053030087253
2023-05-31,75.67610502396039,-0.0814195750555905
2023-06-30,76.65767308715157,-0.07230739517594942
2023-07-31,77.3774041831687,-0.06871011713924202
2023-08-31,76.30481895179604,-0.0848850540920949
2023-09-30,73.07621910589953,-0.1026703162211432
2023-10-31,73.16497272327646,-0.1164585902843408
2023-11-30,77.07071852873287,-0.09560575458638065
2023-12-31,79.8482110934229,-0.05152409423871207
2024-01-31,79.51367267037703,-0.03783726713592517
2024-02-29,80.31222804723006,-0.03238009763040017
2024-03-31,82.9551155712999,-0.009389117241452638
2024-04-30,81.54942599524486,-0.025067439296217908
2024-05-31,83.59200629396493,-0.021860027438807106
2024-06-30,84.76539601219339,-0.013969343541662904
2024-07-31,87.02557022652879,-0.02880972290576056
2024-08-31,88.57282227312699,-0.025896884780521212
2024-09-30,90.7883881617198,-0.00845140779099518
2024-10-31,90.63080196411812,-0.011716495888370315
2024-11-30,91.70524631293212,-0.025018002288928254
2024-12-31,89.55852935594883,-0.031701702933322196
2025-01-31,91.8816014293912,-0.03176226274105831
2025-02-28,93.37535940789913,-0.009651441405085337
2025-03-31,94.16731462868142,-0.018864587939703026
2025-04-30,95.16884939810572,-0.04855388701203778
2025-05-31,95.83484251961228,-0.0155368357680582
2025-06-30,97.78989444903551,-0.006830305973420492
2025-07-31,97.98797234151384,-0.010718708878683092
2025-08-31,99.96141088216481,-0.008512857353632608
2025-09-30,105.16951563997739,-0.005573286170178826
2025-10-31,107.35114809899889,-0.02851488871615826
2025-11-30,109.34427711820882,-0.03522622409541021
2025-12-31,109.57741936317943,-0.020973783570702897
2026-01-31,113.45196837754057,-0.0319352407293535
2026-02-28,117.23212030456853,-0.041868011613845235
2026-03-31,111.05060902578568,-0.07491066152127013
2026-04-30,113.19463959432873,-0.051640991414454884
2026-05-31,114.50118729118917,-0.043499752893110366
2026-06-30,111.22473744291342,-0.061549049641913434
2026-07-31,110.3047815419537,-0.06515618847709292
2026-08-31,114.51552480141518,-0.055846834253656996
