,Moat_AntiOverheat_NAV
1993-09-07,11082.110894108835
1993-09-08,11058.940856873036
1993-09-09,11077.737708253026
1993-09-10,11096.320353926389
1993-09-13,10922.994101762955
1993-09-14,10862.903826236266
1993-09-15,10994.708993259252
1993-09-16,11062.69006910562
1993-09-17,11114.499652043301
1993-09-20,11199.022646459802
1993-09-21,11209.07343110511
1993-09-22,11383.717226864248
1993-09-23,11437.393399704306
1993-09-24,11482.294814593422
1993-09-27,11520.773227632115
1993-09-28,11575.939308942263
1993-09-29,11573.983040232919
1993-09-30,11525.58673382278
1993-10-01,11470.4781090112
1993-10-04,11415.76503996885
1993-10-05,11425.136172524715
1993-10-06,11462.561453057038
1993-10-07,11452.260500968783
1993-10-08,11503.768708034057
1993-10-11,11598.421230081138
1993-10-12,11677.540637074735
1993-10-13,11744.885867274035
1993-10-14,11725.597836036579
1993-10-15,11779.733081069628
1993-10-18,11830.905158011254
1993-10-19,11695.131192538767
1993-10-20,11750.128999095425
1993-10-21,11801.788906862059
1993-10-22,11739.756290236443
1993-10-25,11744.924399126783
1993-10-26,11650.326531474144
1993-10-27,11746.857502259387
1993-10-28,11642.909147650134
1993-10-29,11699.983752628073
1993-11-01,11681.145804935164
1993-11-02,11735.995690752958
1993-11-03,11629.658439364688
1993-11-04,11573.390735769977
1993-11-05,11766.620433157706
1993-11-08,11811.631319957114
1993-11-09,11796.150349319705
1993-11-10,11910.491333445736
1993-11-11,11980.51089323205
1993-11-12,11953.809402727391
1993-11-15,11922.484902493688
1993-11-16,12067.811959022272
1993-11-17,11925.786530960693
1993-11-18,11986.494090065185
1993-11-19,11920.670372244735
1993-11-22,11808.155740491957
1993-11-23,11935.207568329144
1993-11-24,11977.690275708836
1993-11-26,11970.217951149694
1993-11-29,11822.676486422559
1993-11-30,11887.152675640178
1993-12-01,12001.76058353106
1993-12-02,12140.92829780518
1993-12-03,12276.371070905796
1993-12-06,12310.657593546974
1993-12-07,12364.215765036855
1993-12-08,12487.112805220055
1993-12-09,12323.217292244586
1993-12-10,12261.621725234505
1993-12-13,12345.692922941242
1993-12-14,12218.00613429922
1993-12-15,12185.38423499011
1993-12-16,12270.248751763584
1993-12-17,12255.2196163011
1993-12-20,12288.105049341284
1993-12-21,12310.058981542843
1993-12-22,11960.032742710375
1993-12-23,11899.567347326361
1993-12-27,11854.521030965183
1993-12-28,11829.580406367
1993-12-29,11851.071125406794
1993-12-30,11898.386461789007
1993-12-31,11853.90814845037
1994-01-03,11841.15773504085
1994-01-04,12000.328392989462
1994-01-05,12172.940911108391
1994-01-06,12118.110515672377
1994-01-07,12171.005523041746
1994-01-10,12194.857156520455
1994-01-11,12207.074077990615
1994-01-12,12167.744768617089
1994-01-13,12081.016219921063
1994-01-14,12148.554133834628
1994-01-17,12163.122993202876
1994-01-18,12103.523390401191
1994-01-19,12044.96048799325
1994-01-20,12156.909127736442
1994-01-21,12248.619397474575
1994-01-24,12208.149638046132
1994-01-25,12175.531696675762
1994-01-26,12177.961740061037
1994-01-27,12224.141160371242
1994-01-28,12128.352386453944
1994-01-31,12064.90102698034
1994-02-01,12103.528290982453
1994-02-02,12162.175848113922
1994-02-03,12182.816683307397
1994-02-04,12098.718247915336
1994-02-07,12202.525100896035
1994-02-08,12147.964015631309
1994-02-09,12167.44428655284
1994-02-10,12189.988797727394
1994-02-11,12169.204604969827
1994-02-14,12230.269683071736
1994-02-15,12297.127354658593
1994-02-16,12285.420831810818
1994-02-17,12287.432006342962
1994-02-18,12242.284213320849
1994-02-22,12276.599978867132
1994-02-23,12234.940033932746
1994-02-24,12150.577049033393
1994-02-25,12157.993036289885
1994-02-28,12261.30287793584
1994-03-01,12276.195207283796
1994-03-02,12225.730632231647
1994-03-03,12238.063493467267
1994-03-04,12246.849437570228
1994-03-07,12357.48047387263
1994-03-08,12275.583403375602
1994-03-09,12292.02843162557
1994-03-10,12314.118894822836
1994-03-11,12393.662887817087
1994-03-14,12496.241497825218
1994-03-15,12445.101717553533
1994-03-16,12368.439536544513
1994-03-17,12388.156995202844
1994-03-18,12415.89878246331
1994-03-21,12333.418534049333
1994-03-22,12324.288486388858
1994-03-23,12421.631147783224
1994-03-24,12405.311430407435
1994-03-25,12296.29471924383
1994-03-28,12235.597799883488
1994-03-29,12100.331564906275
1994-03-30,12157.39020871593
1994-03-31,12212.508413867186
1994-04-04,12153.514282434087
1994-04-05,12278.081495885095
1994-04-06,12284.133918159625
1994-04-07,12304.732811184107
1994-04-08,12251.390376548126
1994-04-11,12260.791282328168
1994-04-12,12051.23640372561
1994-04-13,11965.047470060752
1994-04-14,11957.553415999093
1994-04-15,11903.103527497617
1994-04-18,11846.345362403597
1994-04-19,11779.662391623733
1994-04-20,11713.220425469697
1994-04-21,11955.87334105785
1994-04-22,11931.933963140196
1994-04-25,12069.040094170385
1994-04-26,12077.654045234853
1994-04-28,11978.33102177176
1994-04-29,12002.550424698404
1994-05-02,12166.096812003401
1994-05-03,12058.624533795102
1994-05-04,12167.044906657216
1994-05-05,12132.6438287762
1994-05-06,12070.516404873311
1994-05-09,12066.562152297613
1994-05-10,12145.444949812285
1994-05-11,12096.372432302811
1994-05-12,12124.738105766763
1994-05-13,12168.256743886603
1994-05-16,12075.360648224481
1994-05-17,12076.687163774
1994-05-18,12167.396075578592
1994-05-19,12319.51216163029
1994-05-20,12277.585113573561
1994-05-23,12352.228503607177
1994-05-24,12455.729721024092
1994-05-25,12515.659830947841
1994-05-26,12455.026609981509
1994-05-27,12458.71648411436
1994-05-31,12499.251404656216
1994-06-01,12451.875725926899
1994-06-02,12461.144346249544
1994-06-03,12518.586211648904
1994-06-06,12454.683787378332
1994-06-07,12487.154892423989
1994-06-08,12359.613555998645
1994-06-09,12337.157352985385
1994-06-10,12422.39111055586
1994-06-13,12407.595666246729
1994-06-14,12462.610951393057
1994-06-15,12575.87539133552
1994-06-16,12500.258608696662
1994-06-17,12461.881784806534
1994-06-20,12500.82615953936
1994-06-21,12413.681776300013
1994-06-22,12464.996603919342
1994-06-23,12268.197331895808
1994-06-24,12360.87451650891
1994-06-27,12499.159826505384
1994-06-28,12499.337900131546
1994-06-29,12456.873939174022
1994-06-30,12483.948819747606
1994-07-01,12401.58519270703
1994-07-05,12414.605683716785
1994-07-06,12365.044868239238
1994-07-07,12462.51876760253
1994-07-08,12419.998986670398
1994-07-11,12412.16278440603
1994-07-12,12503.11284861216
1994-07-13,12611.458608132572
1994-07-14,12496.621203731516
1994-07-15,12510.837415612225
1994-07-18,12605.62917271224
1994-07-19,12506.734773452456
1994-07-20,12381.404240304333
1994-07-21,12399.164426502375
1994-07-22,12575.057667247425
1994-07-25,12605.830331508649
1994-07-26,12601.572840384439
1994-07-27,12553.96678009054
1994-07-28,12612.806289119488
1994-07-29,12776.50411829348
1994-08-01,12778.237401944109
1994-08-02,12723.388517447065
1994-08-03,12725.624855980132
1994-08-04,12698.912007704974
1994-08-05,12694.157858434692
1994-08-08,12719.140285167503
1994-08-09,12772.800530789638
1994-08-10,12851.999925108777
1994-08-11,12890.378547650142
1994-08-12,12885.302696607287
1994-08-15,12863.905694151383
1994-08-16,12884.912112099237
1994-08-17,12980.002788362137
1994-08-18,12996.171475411602
1994-08-19,13014.338251818457
1994-08-22,12984.863182339512
1994-08-23,12984.229502605163
1994-08-24,13109.017610997347
1994-08-25,13192.139907186738
1994-08-26,13251.004484025558
1994-08-29,13243.342613539291
1994-08-30,13342.540810156306
1994-08-31,13296.990238187169
1994-09-01,13180.17765180753
1994-09-02,13162.108971261438
1994-09-06,13232.145531115071
1994-09-07,13331.362955194614
1994-09-08,13364.11402323501
1994-09-09,13290.711325783257
1994-09-12,13247.58490899137
1994-09-13,13331.52139965134
1994-09-14,13333.557979742822
1994-09-15,13403.207375719194
1994-09-16,13370.373927314042
1994-09-19,13362.214319986866
1994-09-20,13309.702024684648
1994-09-21,13302.448655148608
1994-09-22,13305.955671922018
1994-09-23,13271.710427963328
1994-09-26,13230.44102931221
1994-09-27,13277.061863473522
1994-09-28,13296.54982407561
1994-09-29,13302.994558866296
1994-09-30,13251.70015301712
1994-10-03,13241.986320734864
1994-10-04,13180.9229608928
1994-10-05,13388.586561028646
1994-10-06,13227.223218242632
1994-10-07,13275.021626895625
1994-10-10,13376.72130241834
1994-10-11,13484.547215351398
1994-10-12,13595.389213238352
1994-10-13,13579.64987470186
1994-10-14,13556.31276547901
1994-10-17,13545.139181322047
1994-10-18,13628.471724736337
1994-10-19,13665.734605800953
1994-10-20,13693.59812819099
1994-10-21,13756.946005837148
1994-10-24,13708.99581986169
1994-10-25,13727.028996325018
1994-10-26,13809.602738797523
1994-10-27,13792.79729573326
1994-10-28,13824.581963393377
1994-10-31,13880.904838155042
1994-11-01,13861.998713923284
1994-11-02,13762.886276550093
1994-11-03,13731.073801900096
1994-11-04,13606.681829071033
1994-11-07,13619.711034658243
1994-11-08,13817.445677521657
1994-11-09,13745.727363176436
1994-11-10,13719.322237584114
1994-11-11,13677.401505970613
1994-11-14,13840.844047464789
1994-11-15,13823.216962454351
1994-11-16,13793.7842356723
1994-11-17,13714.034693584448
1994-11-18,13701.332528790346
1994-11-21,13547.082166215561
1994-11-22,13378.266066897359
1994-11-23,13321.110506881974
1994-11-25,13453.943723972316
1994-11-28,13494.522396918497
1994-11-29,13595.260836939284
1994-11-30,13460.828950329887
1994-12-01,13361.659039552018
1994-12-02,13374.839715738484
1994-12-05,13400.497257818532
1994-12-06,13363.743169623578
1994-12-07,13316.702981090866
1994-12-08,13202.9686361804
1994-12-09,13276.352521856405
1994-12-12,13336.13140714489
1994-12-13,13338.477012217547
1994-12-14,13421.827564242936
1994-12-15,13390.644317392072
1994-12-16,13348.619166865723
1994-12-19,13409.218217518446
1994-12-20,13348.826400771153
1994-12-21,13518.575200972256
1994-12-22,13550.892420778944
1994-12-23,13556.085372613778
1994-12-27,13635.538893972915
1994-12-28,13614.327882862335
1994-12-29,13709.317643621149
1994-12-30,13622.900206878947
1995-01-03,13499.29229794983
1995-01-04,13500.558052964183
1995-01-05,13430.640498569066
1995-01-06,13578.523830363714
1995-01-09,13554.213655357857
1995-01-10,13681.289726242368
1995-01-11,13772.904934536951
1995-01-12,13764.823828120127
1995-01-13,13745.768375713918
1995-01-16,13746.852094935606
1995-01-17,13847.633166357433
1995-01-18,13906.096639053258
1995-01-19,13920.478907775137
1995-01-20,13760.09479678833
1995-01-23,13730.627914877852
1995-01-24,13676.525770878596
1995-01-25,13678.0382270986
1995-01-26,13556.012420644929
1995-01-27,13534.758213245914
1995-01-30,13468.424096971921
1995-01-31,13503.396618052924
1995-02-01,13496.343021081704
1995-02-02,13559.202499242478
1995-02-03,13578.490541465639
1995-02-06,13599.443956979172
1995-02-07,13612.132802185384
1995-02-08,13670.7083136119
1995-02-09,13727.194536904586
1995-02-10,13756.741423473546
1995-02-13,13751.234676284803
1995-02-14,13724.77563961212
1995-02-15,13744.717564199667
1995-02-16,13783.830993980848
1995-02-17,13749.413956424389
1995-02-21,13705.8748751335
1995-02-22,13776.699346697445
1995-02-23,13759.52858180395
1995-02-24,13650.148744200997
1995-02-27,13608.70510692439
1995-02-28,13737.420991517594
1995-03-01,13748.17571220427
1995-03-02,13767.85876425549
1995-03-03,13860.34729811722
1995-03-06,13859.991156225062
1995-03-07,13854.955540680237
1995-03-08,13961.24364590079
1995-03-09,13976.078108933505
1995-03-10,14000.658120901104
1995-03-13,14014.047639834813
1995-03-14,13963.7530299456
1995-03-15,13928.379290535508
1995-03-16,13927.209618438907
1995-03-17,13914.192630141444
1995-03-20,13954.832233632704
1995-03-21,14012.505983714293
1995-03-22,14022.566351420395
1995-03-23,13990.6318469166
1995-03-24,14036.222805931797
1995-03-27,14012.168915317177
1995-03-28,13940.22249482693
1995-03-29,13888.638570449872
1995-03-30,13896.691462442339
1995-03-31,13956.240119883592
1995-04-03,13986.902620642995
1995-04-04,13891.73610782401
1995-04-05,13932.197657696792
1995-04-06,13915.38289925204
1995-04-07,13963.667834760938
1995-04-10,13950.850281601615
1995-04-11,14049.073782756413
1995-04-12,14124.654030320464
1995-04-13,14109.635525765822
1995-04-17,14188.365201207556
1995-04-18,14168.372899448967
1995-04-19,14114.707418902226
1995-04-20,14098.387318429062
1995-04-21,14121.067155127836
1995-04-24,14204.725209236727
1995-04-25,14169.907404933452
1995-04-26,14135.527372191948
1995-04-27,14179.875347427758
1995-04-28,14264.776299191619
1995-05-01,14227.982989688255
1995-05-02,14169.505104985079
1995-05-03,14281.095028390708
1995-05-04,14288.656315154918
1995-05-05,14272.750074175809
1995-05-08,14341.592092018649
1995-05-09,14342.55743591611
1995-05-10,14291.211902811261
1995-05-11,14376.300259344614
1995-05-12,14483.542035520935
1995-05-15,14557.585939376359
1995-05-16,14661.531355662757
1995-05-17,14695.194050430016
1995-05-18,14591.099360865543
1995-05-19,14616.248086403746
1995-05-22,14676.254959149042
1995-05-23,14760.154897681205
1995-05-24,14866.937106481939
1995-05-25,14901.828873946015
1995-05-26,14798.841988068312
1995-05-30,14591.124365718108
1995-05-31,14622.549299014909
1995-06-01,14665.71058040103
1995-06-02,14666.524208033514
1995-06-05,14726.791208949478
1995-06-06,14677.638910196327
1995-06-07,14708.840303645278
1995-06-08,14714.530353712797
1995-06-09,14819.577638631143
1995-06-12,14855.966567932039
1995-06-13,14854.118292146552
1995-06-14,14848.253422698455
1995-06-15,14880.882874470124
1995-06-16,14979.79290512462
1995-06-19,15101.780895264752
1995-06-20,15264.13997053884
1995-06-21,15309.65393412053
1995-06-22,15380.346027238715
1995-06-23,15304.967323628285
1995-06-26,15199.217530332064
1995-06-27,15060.194990482732
1995-06-28,15077.11145778694
1995-06-29,15167.856476674295
1995-06-30,15159.727757542534
1995-07-03,15189.009335359566
1995-07-05,15149.220745477787
1995-07-06,15242.457440680664
1995-07-07,15429.477818583613
1995-07-10,15523.07020316557
1995-07-11,15323.745231626206
1995-07-12,15505.128554171117
1995-07-13,15554.336790910038
1995-07-14,15667.901935559361
1995-07-17,15867.669419236754
1995-07-18,15590.143630514343
1995-07-19,15253.195086921396
1995-07-20,15313.363749270296
1995-07-21,15097.886636270585
1995-07-24,15237.165455927432
1995-07-25,15363.647786988658
1995-07-26,15429.819041178389
1995-07-27,15542.65528570941
1995-07-28,15322.402539983168
1995-07-31,15251.452777242814
1995-08-01,15112.442760735823
1995-08-02,15083.654452031777
1995-08-03,15153.847468942196
1995-08-04,15240.004906455953
1995-08-07,15204.041860834699
1995-08-08,15157.652967636652
1995-08-09,15296.986869995873
1995-08-10,15239.362394441421
1995-08-11,15281.486257353588
1995-08-14,15392.18770979004
1995-08-15,15427.420989650178
1995-08-16,15463.31693352095
1995-08-17,15522.644482156613
1995-08-18,15492.033423410918
1995-08-21,15366.904345436475
1995-08-22,15511.598997957297
1995-08-23,15498.876425754483
1995-08-24,15464.903316761567
1995-08-25,15393.246634743122
1995-08-28,15174.923394330674
1995-08-29,15181.388113917492
1995-08-30,15172.139119566114
1995-08-31,15162.078840755827
1995-09-01,15048.635273730342
1995-09-05,15403.396270581772
1995-09-06,15350.925402074097
1995-09-07,15445.041513715865
1995-09-08,15475.587515045589
1995-09-11,15569.731350070067
1995-09-12,15486.084695195119
1995-09-13,15536.414618595525
1995-09-14,15373.953492038785
1995-09-15,14852.752932010431
1995-09-18,14956.387854114399
1995-09-19,15000.716267172003
1995-09-20,14974.399704568174
1995-09-21,14876.453555178561
1995-09-22,14884.52961658488
1995-09-25,14894.082861965671
1995-09-26,14821.138598048325
1995-09-27,14801.738601328438
1995-09-28,14947.094595948305
1995-09-29,14871.733905236628
1995-10-02,14795.078011751948
1995-10-03,14844.49538830632
1995-10-04,14712.977954075792
1995-10-05,14780.657611657587
1995-10-06,14678.657567269833
1995-10-09,14562.495269506766
1995-10-10,14585.18351911847
1995-10-11,14721.594201804182
1995-10-12,14821.814882382398
1995-10-13,14794.509998258873
1995-10-16,14836.754401220569
1995-10-17,14987.022765484142
1995-10-18,15221.336759151514
1995-10-19,15193.111547516246
1995-10-20,15102.443073138891
1995-10-23,15138.921687933982
1995-10-24,15199.857476911977
1995-10-25,15128.89882767487
1995-10-26,15154.942926344704
1995-10-27,15234.310417137793
1995-10-30,15352.700588722033
1995-10-31,15311.227590856572
1995-11-01,15302.85885224825
1995-11-02,15423.841201466335
1995-11-03,15432.043498067216
1995-11-06,15387.635130180313
1995-11-07,15323.954709478658
1995-11-08,15378.164017416948
1995-11-09,15595.134315530275
1995-11-10,15608.38943871836
1995-11-13,15573.368408209317
1995-11-14,15500.752269601488
1995-11-15,15537.036472242115
1995-11-16,15436.127139752796
1995-11-17,15429.280890554332
1995-11-20,15223.224733955703
1995-11-21,15290.892083711728
1995-11-22,15206.793029218647
1995-11-24,15283.25932256936
1995-11-27,15266.998030717128
1995-11-28,15504.896954626813
1995-11-29,15423.735232079911
1995-11-30,15253.285675680168
1995-12-01,15164.266555256207
1995-12-04,15305.076025999133
1995-12-05,15250.095859842757
1995-12-06,15288.603915017204
1995-12-07,15297.192177670946
1995-12-08,15539.448139148846
1995-12-11,15481.114762827114
1995-12-12,15323.40153318798
1995-12-13,15274.178326828584
1995-12-14,15118.125057643127
1995-12-15,15079.954729127472
1995-12-18,14855.082256490241
1995-12-19,15135.463761721214
1995-12-20,14959.738160222996
1995-12-21,15013.53232548649
1995-12-22,15087.455828088825
