,해자+과열회피,기존 해자기업 고정,NASDAQ 40%,S&P500 100%
2019-01-17,252184.89599662818,330603.61028660566,73880.81815285319,73284.21538118477
2019-01-18,253592.7873255001,333171.8661310014,74086.97005598899,74250.32508020707
2019-01-22,250852.4604099239,329126.238722541,73466.57467815564,73199.14049522797
2019-01-23,250487.96476330806,329911.1128040275,73452.65983122762,73360.3918168871
2019-01-24,252319.17255935745,334671.37910323625,73725.47966372843,73461.31558258772
2019-01-25,255009.26424824906,338599.58818649856,74292.87652421661,74084.90621586585
2019-01-28,250857.37555077072,332155.2664680005,74094.0935180178,73503.57473688539
2019-01-29,249224.07034017192,329849.9958911127,73938.6435487213,73396.53540773758
2019-01-30,253623.39119593563,333806.2819715523,74661.07800983088,74537.79728739774
2019-01-31,258542.79942819828,336906.11501150567,75299.36262318227,75178.62824382332
2019-02-01,258614.10985979496,337234.5727616388,75147.12191769856,75246.18451795193
2019-02-04,260546.19861179625,339087.31452932104,75402.26845426021,75756.07046880241
2019-02-05,261720.60732469568,340456.52160476043,75673.54446323955,76112.76189467726
2019-02-06,262070.0633393215,341687.71059183177,75529.02057834178,75943.45377633466
2019-02-07,259114.04321292776,337910.0858567006,75114.89943044889,75232.84023633467
2019-02-08,260174.8865728704,338055.2361262031,75240.39524064687,75283.71276467727
2019-02-11,259073.97288199028,336929.3475059945,75144.40137487357,75337.09667867521
2019-02-12,260220.5982146583,340317.3209932031,75666.96368978961,76308.20878642179
2019-02-13,260516.42393968021,340423.1530980009,75740.33466311234,76538.9644029746
2019-02-14,260848.26005853186,341095.5354319507,75747.41248812102,76336.01050437926
2019-02-15,261460.18717862945,341899.5842456836,76030.8044341319,77166.4510777829
2019-02-19,262566.68548200844,343239.12932699505,76394.47161696189,77282.10378097564
2019-02-20,263549.2448619208,345016.9874741527,76567.29528233077,77419.44263867867
2019-02-21,261916.7840018919,342614.6929012257,76231.78463920504,77146.42786782818
2019-02-22,263243.609164789,344504.91691916983,76488.95794091762,77641.02151629628
2019-02-25,264015.7681966351,345186.1849629572,76643.09511040951,77736.6645845919
2019-02-26,263339.8479129963,344181.06648543576,76521.35893086283,77675.21708638169
2019-02-27,262640.8531263271,343253.5191113991,76508.2770843733,77632.95793208401
2019-02-28,261605.98637042544,342239.8817196002,76352.62115289878,77413.6053639122
2019-03-01,262232.79339850857,343666.67772746296,76504.08082676321,77947.39699118998
2019-03-04,261586.29060344724,341800.00335464824,75985.09544823594,77644.91755782645
2019-03-05,262279.3080545688,341758.138186371,75954.40422227123,77557.0597850624
2019-03-06,261659.8296452896,339817.7005833151,75686.31866268023,77051.06987574209
2019-03-07,260330.96741473593,337783.8952736797,75313.99721210553,76424.97464433743
2019-03-08,261492.39529453282,338854.1831265049,75450.51981016238,76262.06037812274
2019-03-11,264487.76639422873,342836.9433679088,76034.5920435483,77380.52294854971
2019-03-12,265349.7112429642,344579.74563751795,76250.64397282116,77609.05225565672
2019-03-13,267547.90598035353,347129.7367677872,76644.65272233775,78148.40286902022
2019-03-14,266080.23076084245,345149.99365537363,76400.40829876898,78080.5683062109
2019-03-15,266861.70170368144,349422.50663630245,76784.22652312803,78469.79235761557
2019-03-18,266425.81511203654,349069.214635257,76935.84859565394,78760.59724144617
2019-03-19,268049.98012428946,351232.31840716023,77013.46921525008,78750.31413531688
2019-03-20,267781.1542721573,351509.13128098595,76969.30202414672,78518.44536404115
2019-03-21,271798.4297509237,356267.0235662375,77544.67323548082,79370.5653044263
2019-03-22,269106.90963029803,352072.41982820735,76727.57128592857,77864.54841467901
2019-03-25,268900.4560597492,350765.7607893426,76848.5125461583,77799.21844999622
2019-03-26,269516.36926648277,351657.15584873466,77028.26109012429,78358.02890842422
2019-03-27,268755.82789911615,349860.66756457195,76710.93775576321,77994.1087643793
2019-03-28,268250.01254888054,348917.8608789964,76578.96200041148,78274.06717719036
2019-03-29,269365.384274265,350988.3807569836,76844.18631716643,78801.1866636595
2019-04-01,270797.77778870723,353477.8154964846,77246.26433268009,79712.80608148976
2019-04-02,271941.2970227365,353808.7688730841,77279.23555961909,79714.19752489339
2019-04-03,273005.6280066999,356603.1573112853,77485.41543146071,79885.45366400106
2019-04-04,272897.7048547806,356590.66317688994,77347.80025700553,80051.9856830652
2019-04-05,273900.2810944582,358189.8192219573,77640.8252442804,80423.14133280904
2019-04-08,274953.9635763771,359782.5910180401,77904.93246170745,80507.38135272365
2019-04-09,275120.06155225204,358667.2379872385,77764.32946297387,80018.90326770273
