Date,Strategy_Gross,Strategy_Net,KOSPI,SP500
2017-09-30,-0.05372563256415386,-0.05372563256415375,-0.05372563256415386,-0.009294901979539638
2017-10-31,-0.023275260755528326,-0.023275260755528326,-0.023275260755528326,-0.007013043156751109
2017-11-30,-0.03190029593779431,-0.03190029593779431,-0.03190029593779442,-0.01147085892168509
2017-12-31,-0.051067838950417554,-0.051067838950417443,-0.051067838950417666,-0.006915771403869009
2018-01-31,-0.035774461780239686,-0.035774461780239686,-0.035774461780239686,-0.017557419406156516
2018-02-28,-0.0902243484887556,-0.09022434848875571,-0.09022434848875571,-0.10159530548956264
2018-03-31,-0.08587901577636747,-0.08587901577636747,-0.08587901577636747,-0.09906821255828446
2018-04-30,-0.07317786612988275,-0.07317786612988275,-0.07317786612988275,-0.10128903239798226
2018-05-31,-0.07280452930694048,-0.0728045293069407,-0.07280452930694059,-0.08463318103527095
2018-06-30,-0.07525710974077182,-0.07756896696642002,-0.10928761945816146,-0.06030214639309894
2018-07-31,-0.07060190228627417,-0.0729253975305586,-0.13110665501753138,-0.055571654816288674
2018-08-31,-0.036299466959926474,-0.03870871829252687,-0.13755345067142888,-0.02071447971476148
2018-09-30,-0.016322342261902656,-0.018781536406248134,-0.12185790877495495,-0.014536556414476376
2018-10-31,-0.09878017572293796,-0.09878017572293785,-0.23175364388285702,-0.09878017572293774
2018-11-30,-0.10174526704981657,-0.10174526704981668,-0.22081910868720156,-0.10174526704981657
2018-12-31,-0.19778210435681998,-0.19778210435681998,-0.2194527728918978,-0.19778210435681987
2019-01-31,-0.16475649830994632,-0.16475649830994632,-0.23265811969101569,-0.1647564983099461
2019-02-28,-0.0766697777605988,-0.0766697777605988,-0.1620897624885016,-0.07666977776059869
2019-03-31,-0.06403819214898065,-0.06403819214898065,-0.18092980113078738,-0.06403819214898065
2019-04-30,-0.021687301405357018,-0.02168730140535713,-0.16546518922788556,-0.021687301405357018
2019-05-31,-0.06577773136683529,-0.06577773136683529,-0.2212578756749891,-0.06577773136683529
2019-06-30,-0.0683610804467385,-0.06836108044673839,-0.20445771864259366,-0.0683610804467385
2019-07-31,-0.015030511323977147,-0.015030511323977147,-0.22078446918816563,-0.015030511323977036
2019-08-31,-0.06122556998296669,-0.0612255699829668,-0.26498446995793234,-0.06122556998296658
2019-09-30,-0.03952267575004309,-0.03952267575004309,-0.24343870155762282,-0.03952267575004298
2019-10-31,-0.0456894883081006,-0.04568948830810071,-0.2222701188134817,-0.0456894883081006
2019-11-30,-0.005922425492665306,-0.005922425492665417,-0.19637901770078403,-0.005922425492665417
2019-12-31,-0.019162024044093506,-0.019162024044093506,-0.20685554174252085,-0.019162024044093506
2020-01-31,-0.03126485724869488,-0.03126485724869488,-0.18442839053340976,-0.03126485724869488
2020-02-29,-0.12755782942204097,-0.12755782942204097,-0.23523298911934853,-0.12755782942204108
2020-03-31,-0.3392496000265327,-0.3392496000265326,-0.4389786736150936,-0.3392496000265327
2020-04-30,-0.2704103269940812,-0.2704103269940813,-0.3512945550556349,-0.2704103269940813
2020-05-31,-0.16719575880320148,-0.16719575880320137,-0.27050369680431385,-0.16719575880320148
2020-06-30,-0.11341783906899006,-0.11341783906899006,-0.2183712507553336,-0.11341783906898995
2020-07-31,-0.07982215871033693,-0.07982215871033693,-0.18916630423487124,-0.07982215871033693
2020-08-31,-0.06699814976636187,-0.06699814976636198,-0.1336122454477926,-0.02703359200327049
2020-09-30,-0.11398135318503877,-0.11619639980207619,-0.1252756726798272,-0.09604454752912983
2020-10-31,-0.10493754258501842,-0.10717519872855608,-0.12741177512037238,-0.08681765153502163
2020-11-30,-0.08842194273183634,-0.0929741356553192,-0.11470677664066153,-0.07556888635472492
