Date,gross,min,base,conservative
2016-12-07,1.017776054885837,1.015740502776066,1.012687174611408,1.0075982943369794
2016-12-08,1.031021373258884,1.028959330512367,1.0258662663925897,1.020711159526296
2016-12-09,1.0329640310850474,1.030898103022878,1.0277992109296223,1.022634390774198
2016-12-12,1.0458085790585554,1.0437169619004392,1.0405795361632628,1.035350493267971
2016-12-13,1.0461046254658821,1.0440124162149513,1.0408741023385528,1.0356435792112244
2016-12-14,1.0421546791520107,1.0400703697937077,1.0369439057562508,1.0317331323604917
2016-12-15,1.0561135997295106,1.0540013725300525,1.0508330317308632,1.0455524637322167
2016-12-16,1.0492997446589356,1.0472011451696186,1.044053245935641,1.0388067472123474
2016-12-19,1.0451582045449945,1.0430678881359055,1.0399324135222698,1.0347066224995458
2016-12-20,1.0485770663221454,1.046479912189502,1.043334180990535,1.0380912956589252
2016-12-21,1.0495742668276054,1.047475118293951,1.0443263954934676,1.0390785241593306
2016-12-22,1.0448040720463663,1.0427144639022743,1.0395800516861347,1.0343560313259037
2016-12-23,1.044237675145854,1.042149199795563,1.0390164867701248,1.0337952983943965
2016-12-26,1.0356234799137944,1.0335522329539675,1.0304453625142256,1.0252672451146576
2016-12-27,1.0413437425879148,1.0392610551027397,1.0361370238749754,1.0309303051620369
2016-12-28,1.0401186637858373,1.0380384264582663,1.034918070466908,1.02971747714798
2016-12-29,1.0373015213172663,1.0352269182746323,1.03211501371068,1.0269285061040947
2017-01-02,1.0446534439290127,1.0425641370411554,1.0394301767093677,1.0342069094897237
2017-01-03,1.0661592059668341,1.0640268875549013,1.060828409937,1.055497613907167
2017-01-04,1.0774664130287148,1.0753114802026582,1.0720790809635714,1.066691748898429
2017-01-05,1.0773640440877976,1.0752093159996228,1.0719772238673588,1.0665904036469211
2017-01-06,1.077554160497649,1.0753990521766545,1.072166389695161,1.066778618892674
2017-01-09,1.0662412626988942,1.0641087801734972,1.0609100563854,1.0555788500719068
2017-01-10,1.065466237129136,1.0633353046548784,1.0601389059434903,1.054811574757846
2017-01-11,1.0843639692741394,1.0821952413355918,1.0789421494277687,1.0735203295813993
2017-01-12,1.0956546665859848,1.0934633572528136,1.090176393253055,1.0846981199201264
2017-01-13,1.095982645707473,1.0937906804160589,1.0905027324789358,1.0850228192504
2017-01-16,1.0769094937767512,1.0747556747891984,1.0715249463078675,1.0661403988389853
2017-01-17,1.0759367829091864,1.0737849093433687,1.0705570989946407,1.0651774150800961
2017-01-18,1.0840450768344077,1.0818769866807396,1.078624851450236,1.0732046260660653
2017-01-19,1.0742431845742182,1.0720946982050705,1.0688719686513475,1.0635007527284777
2017-01-20,1.0652479998224231,1.0631175038227791,1.0599217598233115,1.0545955198242005
2017-01-23,1.0606307319122474,1.0585094704484237,1.0553275782526867,1.0500244245931265
2017-01-24,1.0546781183616742,1.0525687621249518,1.0494047277698664,1.0441313371780592
2017-01-25,1.0381801802743338,1.036103819913786,1.0329892793729625,1.027798378471592
2017-01-26,1.0524755394389995,1.0503705883601222,1.0472131617418048,1.041950784044611
2017-01-31,1.0496667221900797,1.0475673887457002,1.0444183885791296,1.0391700549681804
2017-02-01,1.0660106579061068,1.0638786365902952,1.0606806046165766,1.0553505513270474
2017-02-02,1.0538900982565431,1.0517823180600305,1.0486206477652606,1.0433511972739793
2017-02-03,1.0493795528859364,1.047280793780165,1.0441326551215069,1.0388857573570787
2017-02-06,1.0521271187877057,1.0500228645501306,1.0468664831937673,1.0416058475998302
2017-02-07,1.044015320540706,1.0419272898996248,1.0387952439380026,1.0335751673353004
2017-02-08,1.0472694113282217,1.0451748725055656,1.042033064271581,1.0367967172149413
2017-02-09,1.0503943008934635,1.048293512291677,1.0451423293889965,1.0398903578845307
2017-02-10,1.049667633215904,1.0475682979494727,1.044419295049825,1.0391709568837468
2017-02-13,1.06529461626884,1.0631640270363028,1.0599681431874963,1.0546416701061534
2017-02-14,1.0765474577334648,1.0743943628179986,1.0711647204447983,1.0657819831561322
2017-02-15,1.0795287422192783,1.0773696847348404,1.0741310985081827,1.0687334547970875
2017-02-16,1.0756340644613283,1.0734827963324063,1.0702558941390226,1.064877723816717
2017-02-17,1.0788059588925305,1.076648346974746,1.0734119290980686,1.0680178993036071
2017-02-20,1.0824810685694592,1.080316106432321,1.0770686632266129,1.0716562578837667
2017-02-21,1.0890561041151816,1.086877991906952,1.0836108235946067,1.078165543074032
2017-02-22,1.0844916667458406,1.0823226834123498,1.0790692084121125,1.0736467500783844
2017-02-23,1.0781135853597668,1.075957358189048,1.072723017432969,1.0673324495061711
2017-02-24,1.074609536306837,1.0724603172342242,1.0692364886253038,1.0638634409437708
2017-02-27,1.076767753724552,1.0746142182171035,1.07138391495593,1.0660000761873085
2017-02-28,1.075779678357121,1.0736281190004076,1.0704007799653363,1.065021881573552
2017-03-02,1.0761282349979264,1.0739759785279315,1.0707475938229378,1.0653669526479492
2017-03-03,1.0606717744894827,1.0585504309405045,1.0553684156170362,1.0500650567445897
2017-03-06,1.0592459764790152,1.0571274845260579,1.053949746596621,1.048653516714227
2017-03-07,1.070463935596317,1.0683230077251251,1.0651116159183363,1.059759296240356
2017-03-08,1.0744314387171925,1.0722825758397587,1.0690592815236073,1.0636871243300225
2017-03-09,1.06760793543988,1.0654727195690008,1.0622698957626815,1.0569318560854832
2017-03-10,1.0716075872499515,1.0694643720754522,1.0662495493137027,1.0608915113774542
2017-03-13,1.068323429394344,1.0661867825355558,1.062981812247373,1.0576401951004026
2017-03-14,1.0665240008429926,1.0643909528413071,1.0611913808387785,1.0558587608345649
2017-03-15,1.065412404730906,1.0632815799214446,1.060085342707252,1.054758280683599
2017-03-16,1.0834045727877146,1.0812377636421397,1.0779875499237768,1.0725705270598396
2017-03-17,1.0863337473192765,1.0841610798246386,1.0809020785826808,1.0754704098460859
2017-03-20,1.0872891015115314,1.085114523308509,1.0818526560039745,1.0764162104964183
2017-03-21,1.0844443047283665,1.0822754161189105,1.0790220832047255,1.0735998616810851
2017-03-22,1.0731887193028464,1.0710423418642416,1.067822775706333,1.0624568321098202
2017-03-23,1.0756440788040977,1.0734927906464904,1.070265858410078,1.064887638016059
2017-03-24,1.0716631587682102,1.0695198324506747,1.0663048429743698,1.0609465271805303
2017-03-27,1.0623744929412275,1.0602497439553462,1.057062620476522,1.0517507480118176
2017-03-28,1.0649739804696923,1.062844032508754,1.0596491105673445,1.0543242406649975
2017-03-29,1.066254287524557,1.0641217789495092,1.060923016086935,1.0555917446493137
2017-03-30,1.061168896749199,1.0590465589557019,1.0558630522654537,1.0505572077817091
2017-03-31,1.072426263743099,1.0702814112156143,1.0670641324243844,1.0617020011056701
2017-04-03,1.065869520083648,1.0637377810434823,1.0605401724832308,1.0552108248828138
2017-04-04,1.0640993038815063,1.0619711052737446,1.0587788073620996,1.0534583108426934
2017-04-05,1.0612886084887416,1.0591660312717655,1.0559821654462989,1.0506757224038565
2017-04-06,1.059620707774609,1.0575014663590612,1.054322604235737,1.0490245006968653
2017-04-07,1.0622004577049116,1.0600760567895031,1.0568894554163881,1.051578453127865
2017-04-10,1.043826532046995,1.0417388789829025,1.0386073993867613,1.0333882667265275
2017-04-11,1.0412474921179569,1.0391649971337225,1.0360412546573683,1.0308350171967797
2017-04-12,1.0446746335432069,1.042585284276122,1.0394512603754922,1.0342278872077773
2017-04-13,1.0486334337491499,1.0465361668816533,1.0433902665804056,1.0381470994116608
2017-04-14,1.0395313260722485,1.0374522634201058,1.0343336694418888,1.0291360128115283
2017-04-17,1.0509817448335614,1.0488797813438961,1.0457268361093952,1.040471927385228
2017-04-18,1.0528470665391498,1.0507413724060732,1.0475828312064557,1.0423185958737606
2017-04-19,1.0513654536298964,1.0492627227226383,1.0461086263617485,1.0408517990935997
2017-04-20,1.053904384231004,1.0517965754625438,1.0486348623098507,1.0433653403886964
2017-04-21,1.058326619049667,1.0562099658115693,1.0530349859544204,1.0477433528591726
2017-04-24,1.05491393887056,1.0528041109928206,1.049639369176209,1.0443647994818568
2017-04-25,1.0591131233109923,1.056994897064372,1.053817557694439,1.0485219920778848
2017-04-26,1.069623434580228,1.0674841877110692,1.0642753174073285,1.058927200234428
2017-04-27,1.0674925140680334,1.065357529039899,1.062155051497695,1.0568175889273554
2017-04-28,1.063685895922683,1.0615585241308394,1.0583674664430713,1.0530490369634586
2017-05-02,1.0630546404628336,1.0591083253800824,1.053202531657269,1.0433960191894247
2017-05-04,1.0693479239343735,1.0653782466663324,1.05943749064468,1.049572923623026
2017-05-08,1.0754794067689437,1.0714869679585806,1.0655121485205639,1.0555910195306206
2017-05-10,1.0789096154180315,1.0749044428462853,1.0689105669045513,1.0589577947773654
2017-05-11,1.0815907176482022,1.0775755921786776,1.0715668213894745,1.0615893165143684
2017-05-12,1.0797936271770199,1.0757851729405266,1.0697863858767314,1.0598254588796014
2017-05-15,1.0849552608803683,1.0809276454153174,1.0749001829262295,1.0648916406670614
2017-05-16,1.0680916594616034,1.0641266457501175,1.0581928688982605,1.0483398907194994
2017-05-17,1.0693547220789916,1.065385019574599,1.0594442257858947,1.049579596052422
2017-05-18,1.0653346345333794,1.0613798555630287,1.0554613953467376,1.0456338502908884
2017-05-19,1.075067657072353,1.0710767467761189,1.065104214811089,1.0551868841475718
2017-05-22,1.076501538317714,1.072505305108649,1.0665248072249018,1.0565942492315985
2017-05-23,1.0837348324562868,1.0797117475157394,1.0736910651094917,1.0636937811112837
2017-05-24,1.0941230677777825,1.090061419203559,1.0839830250178621,1.0738899111767453
2017-05-25,1.0991533375342566,1.0950730153861126,1.0889666755667473,1.0788271582754165
2017-05-26,1.1023009440689304,1.0982089372465753,1.092085110917856,1.0819165574495018
2017-05-29,1.0991112824397178,1.0950311164102224,1.0889250102276844,1.0787858808880104
2017-05-30,1.1075899621470418,1.1034783212146229,1.0973251117774756,1.0871077679461887
2017-05-31,1.1128497970213869,1.1087186303139915,1.102536199895531,1.0922703349117926
2017-06-01,1.1141828685463997,1.1100467531561564,1.1038569168667793,1.0935787545071274
2017-06-02,1.124175373169945,1.1200021631937707,1.1137568136044795,1.1033864719555926
2017-06-05,1.11576937266969,1.1116273677937025,1.1054287176901185,1.095135920078549
2017-06-07,1.1155614008565522,1.1114201680220683,1.1052226733046533,1.094931794200469
2017-06-08,1.112594874825761,1.108464654451007,1.1022836402512854,1.0920201268848533
2017-06-09,1.118445991870369,1.1142940507386896,1.1080805306930799,1.0977630416888349
2017-06-12,1.115531043727554,1.111389923586051,1.1051925975174852,1.0949019984530586
2017-06-13,1.1230151541579616,1.1188462511944395,1.112607347194958,1.1022477083846396
2017-06-14,1.1337909200109793,1.129582014807031,1.123283246104541,1.1128242025428898
2017-06-15,1.1304161723642996,1.1262197950371242,1.119939774725083,1.1095118626816185
2017-06-16,1.1386531590868123,1.1344262040793351,1.128100423236622,1.1175965262814538
2017-06-19,1.1438842379621816,1.139637863928928,1.1332830218586827,1.1227308690206472
2017-06-20,1.133183486759097,1.1289768364938062,1.1226814423831288,1.1122280022980358
2017-06-21,1.1288562763946475,1.1246656897773362,1.1183943354580625,1.107980813210468
2017-06-22,1.1181679410922265,1.1140170321520617,1.1078050568158937,1.0974901327865039
2017-06-23,1.1174283533263687,1.1132801899142741,1.1070723233535338,1.0967642219053837
2017-06-26,1.1139381551524377,1.1098029481973035,1.1036144714117284,1.0933385664947868
2017-06-27,1.123166051762251,1.118996588630447,1.1127568463202238,1.1023958155031528
2017-06-28,1.1290138482346344,1.1248226766726692,1.118550446963977,1.108135471140852
2017-06-29,1.1305139145971117,1.126317174427207,1.1200366111087734,1.1096077974085286
2017-06-30,1.1322963052965824,1.1280929484627424,1.1218024830833953,1.1113572271082648
2017-07-03,1.1279706051664597,1.1237833063742453,1.1175168723962043,1.1071115203268973
2017-07-04,1.1257263445251622,1.1215473769694442,1.1152934109680277,1.1049087618514404
2017-07-05,1.149977232124193,1.1457082394278477,1.1393195477648297,1.128711188010478
2017-07-06,1.1509704199959947,1.146697740346854,1.1403035310345302,1.1296860092777028
2017-07-07,1.1455174276709246,1.1412649908437795,1.134901075597836,1.1243338568406733
2017-07-10,1.140692384749834,1.1364578596451251,1.1301207498963883,1.1195980414040443
2017-07-11,1.1400547217822445,1.135822563836185,1.1294889966202661,1.1189721704688704
2017-07-12,1.1367894433198413,1.1325694068745542,1.126253979893683,1.115767275424404
2017-07-13,1.1379387755956658,1.1337144725519155,1.1273926604624323,1.1168953535830195
2017-07-14,1.1412171122176653,1.1369806391981063,1.1306406143290475,1.1201130653080424
2017-07-17,1.1479468309332452,1.1436853755755645,1.137307963794268,1.1267183341727205
2017-07-18,1.1574948483902128,1.15319794849011,1.1467674927547058,1.13608978416838
2017-07-19,1.15863254386413,1.1543314205641781,1.1478946443683455,1.1372064407195601
2017-07-20,1.1580827716855053,1.1537836892724072,1.1473499673326382,1.1366668352460463
2017-07-21,1.1672998119175089,1.1629665136292322,1.1564815864773574,1.14571342863902
2017-07-24,1.16563147941366,1.1613043743778018,1.1548287156372143,1.144075947904782
2017-07-25,1.163456221496575,1.1591371915424673,1.1526736174342809,1.1419409161152507
2017-07-26,1.152134005400063,1.1478570062414115,1.1414563326373064,1.1308280769874712
2017-07-27,1.1405216222004242,1.1362877310074624,1.1299515699290514,1.1194304366944658
2017-07-28,1.1246456562038083,1.1204707004236474,1.1142227381797627,1.1038480582435861
2017-07-31,1.119894890475046,1.1157375706824784,1.109516001289301,1.0991851464224835
2017-08-01,1.1294317505067095,1.125239027590772,1.118964476228497,1.1085456453224007
2017-08-02,1.1350473636215006,1.1308337941959952,1.1245280453285111,1.1140574112714492
2017-08-03,1.116111603378241,1.1119683280593666,1.1057677766951197,1.0954718220588944
2017-08-04,1.1233008406228577,1.1191308771223114,1.112890385993376,1.1025281117701886
2017-08-07,1.1217889422592466,1.1176245912898806,1.1113924995032984,1.1010441723055868
2017-08-08,1.1143383990128617,1.110201706256036,1.1040110059180785,1.0937314088142465
2017-08-09,1.095351204024183,1.0912849963121622,1.0851997792228636,1.0750953360173343
2017-08-10,1.0934039612633213,1.0893449821858263,1.0832705829920866,1.0731841027958753
2017-08-11,1.0847553457530665,1.0807284724211597,1.07470212055937,1.0646954224859235
2017-08-14,1.0751924839278906,1.0712011102442787,1.0652278848043961,1.0553094026326983
2017-08-16,1.0787327336683745,1.0747282177243218,1.0687353244480942,1.0587841840273302
2017-08-17,1.0883515720786618,1.0843113486877365,1.0782650180120168,1.0682251453142781
2017-08-18,1.0813011064099283,1.0772870560471333,1.071279894191439,1.0613050609346217
2017-08-21,1.0782691361821948,1.0742663412237643,1.06827602346061,1.0583291596540059
2017-08-22,1.0783674795852525,1.0743643195524033,1.068373455443059,1.0584256844339732
2017-08-23,1.084594339771278,1.0805680641323867,1.0745426067383705,1.0645373939198748
2017-08-24,1.0892006254602804,1.0851572501785316,1.0791062025918083,1.0690584975096789
2017-08-25,1.1045254807541613,1.1004252159153893,1.0942890311863662,1.0840999567156964
2017-08-28,1.1126845382374408,1.1085539850104886,1.102372472686218,1.0921081321888642
2017-08-29,1.1210203131152885,1.1168588154825883,1.1106309938106373,1.1002897570963277
2017-08-30,1.1281951188298,1.1240069865887463,1.1177393053263864,1.1073318821537184
2017-08-31,1.130924700902778,1.126726435795083,1.120443590355776,1.1100109872162354
2017-09-01,1.132391398830455,1.1281876889864937,1.121896695315586,1.1114505621175077
2017-09-04,1.114202733538974,1.1100665444050897,1.1038765977558649,1.0935982521447696
2017-09-05,1.1117753172733318,1.1076481392937725,1.1014716781411522,1.091215725064709
2017-09-06,1.104858727772012,1.1007572258399778,1.0946191897591322,1.0844270411369457
2017-09-07,1.112113668562678,1.1079852345415704,1.1018068936803775,1.091547819366313
2017-09-08,1.0943418315529763,1.0902793708748841,1.0841997613483376,1.0741046294456775
2017-09-11,1.0931760725172377,1.0891179394177013,1.0830448062585336,1.0729604283002931
2017-09-12,1.103005724044386,1.098911100908869,1.0927833591791944,1.0826083042260126
2017-09-13,1.118782367430549,1.1146291775917037,1.1084137888136736,1.0980931967975993
2017-09-14,1.1042944357358906,1.1001950285919213,1.0940601274321209,1.0838731843155378
2017-09-15,1.1273777020637306,1.1231926042707565,1.1169294641623715,1.106529581531274
2017-09-18,1.1317560782746081,1.1275547268936985,1.1212672627423546,1.1108269902768435
2017-09-19,1.1287935097202233,1.124603156107937,1.11833215048855,1.1079192072536914
2017-09-20,1.1013037974706967,1.0972154922968838,1.0910972056101513,1.0809378506629044
2017-09-21,1.0898918325204687,1.0858458913114915,1.0797910037280625,1.0697369223691218
2017-09-22,1.0676709951722543,1.0637075430680143,1.0577761032141109,1.047927005597498
2017-09-25,1.0395225690348595,1.0356636106738324,1.029888549233664,1.0202991164370516
2017-09-26,1.0368185524135747,1.0329696320140695,1.0272095927221336,1.0176451040551084
2017-09-27,1.0451947056101212,1.0413146909108155,1.0355081179496903,1.025866360582047
2017-09-28,1.0553064159408463,1.0513888641352889,1.0455261156276536,1.0357910793168073
2017-09-29,1.0559744778518585,1.0520544460394459,1.0461879861178436,1.0364467870405594
2017-10-10,1.0461828185997253,1.0422991357868099,1.036487073369857,1.026836200814731
2017-10-11,1.0566026456162712,1.0526802818936924,1.0468103321898168,1.0370633383633456
2017-10-12,1.0526440601447546,1.048736391645693,1.0428884338398243,1.0331779573439812
2017-10-13,1.0302412265923668,1.026416722811824,1.020693223814309,1.011189409947257
2017-10-16,1.0074978042724438,1.0037577295580262,0.9981605815077343,0.9888665721474804
2017-10-17,1.006618618285815,1.0028818073217143,0.9972895435839341,0.9880036445766303
2017-10-18,1.003544547502349,0.9998191482300246,0.9942439624741707,0.9849864212881092
2017-10-19,1.0072795250502131,1.0035402606408865,0.9979443252395135,0.9886523294708782
2017-10-20,1.0084460240016195,1.004702429266992,0.9991000133876428,0.9897972568489819
2017-10-23,1.0101583490440187,1.0064083977460647,1.0007964690551423,0.9914779165863024
2017-10-24,1.015101278700698,1.011332978056328,1.0056935889491414,0.9963294387288211
2017-10-25,1.0180841786075485,1.0143048047196737,1.0086488441298227,0.9992571771253094
2017-10-26,1.020016334849405,1.0162297883317994,1.010563093659456,1.001153602816398
2017-10-27,1.0259039078658476,1.022095505257961,1.0163961022087953,1.0069322994272973
2017-10-30,1.0306003992868131,1.026774562170647,1.0210490677913677,1.0115419406124948
2017-10-31,1.0413839498892246,1.037518081633766,1.0317326793033492,1.0221260755600503
2017-11-01,1.0485205486118054,1.0429504558535987,1.0346321969944636,1.0208664907213796
2017-11-02,1.0484681225843748,1.042898308330806,1.034580465384614,1.0208154473968436
2017-11-03,1.0541918510391506,1.0485916304206726,1.0402283792514475,1.0263882161796825
2017-11-06,1.0484910658082014,1.042921129672534,1.034603104710191,1.020837785507837
2017-11-07,1.0537387030842327,1.048140889739647,1.0397812335423997,1.0259470197118337
2017-11-08,1.0518640992327075,1.0462762444123985,1.037931460064936,1.0241218573362056
2017-11-09,1.0585135611688896,1.0528903821769888,1.0444928454578801,1.0305959439728127
2017-11-10,1.0690817345899852,1.06340241391701,1.054921036397355,1.0408853885888603
2017-11-13,1.0675178485971053,1.0618468358109474,1.0533778651139647,1.039362749087371
2017-11-14,1.063840880480791,1.0581894009822772,1.0497496008844294,1.03578275865002
2017-11-15,1.0583429123270627,1.0527206398790339,1.0443244569733932,1.030429795884888
2017-11-16,1.0706734378955938,1.0649856615609077,1.0564916565346762,1.0424351117392718
2017-11-17,1.0751548598508816,1.0694432766999984,1.0609137190773679,1.0467983390608473
2017-11-20,1.0766312810810998,1.0709118546855485,1.0623705841270157,1.048235820626769
2017-11-21,1.0732910226217205,1.0675893407992056,1.0590745696111987,1.0449836593448145
2017-11-22,1.0726547644795723,1.0669564626736672,1.0584467391310637,1.0443641821036411
2017-11-23,1.0724007728403175,1.066703820323172,1.0581961117798988,1.0441168893311896
2017-11-24,1.070413723286129,1.0647273266425397,1.0562353820178463,1.0421822469362843
2017-11-27,1.0723569911652517,1.0666602712310458,1.058152910022221,1.0440742623697614
2017-11-28,1.0639477395967014,1.0582956924267308,1.0498550445803205,1.0358867994251917
2017-11-29,1.066173436704565,1.0605095658852068,1.0520512608505708,1.038053795197398
2017-11-30,1.0606558725305584,1.0550213128623163,1.0466067804815704,1.0326817532444714
2017-12-01,1.0583725711736105,1.0527501411678437,1.0443537229688042,1.0304586724983544
2017-12-04,1.0581595985420558,1.0525382999183246,1.0441435713013172,1.0302513168835477
2017-12-05,1.0631406998542197,1.0574929399499886,1.0490586946156666,1.0351010448390072
2017-12-06,1.0519266748137985,1.0463384875710195,1.0379932067908615,1.024182782526425
2017-12-07,1.0394967031582392,1.0339745480930795,1.0257278783720747,1.0120806434118628
2017-12-08,1.0272206637063368,1.021763723079312,1.0136144432225886,1.0001283766376798
2017-12-11,1.030108300037611,1.0246360193180735,1.016463830891245,1.0029398534102527
2017-12-12,1.0375367998718101,1.032025056470129,1.0237939353074208,1.0101724313192917
2017-12-13,1.041787234426498,1.0362529112911496,1.0279880700311705,1.0143107633850101
2017-12-14,1.0401596980566894,1.0346340209403047,1.0263820914624024,1.0127261522445155
2017-12-15,1.0450639318811434,1.0395122018301297,1.0312213654500104,1.0175010400430198
2017-12-18,1.0374067202437107,1.031895667868634,1.0236655786704594,1.010045782458067
2017-12-19,1.0331973427471903,1.02770865199692,1.0195119571768512,1.005947424596904
2017-12-20,1.0344403226186674,1.0289450287425073,1.0207384729537226,1.0071576216704017
2017-12-21,1.0256394155287867,1.0201908750223263,1.012054139728205,0.9985888328680206
2017-12-22,1.0435654329627975,1.0380216634405348,1.0297427151458893,1.0160420630738543
2017-12-26,1.0428651640274202,1.0373251145685658,1.0290517217380295,1.0153602632831242
2017-12-27,1.0490049220969275,1.0434322561843419,1.0351101546308128,1.021338089166074
2017-12-28,1.0539987806560824,1.0483995856922228,1.040037866213937,1.026200237904306
2018-01-02,1.0643416510845234,1.058687511324638,1.0502437384486534,1.036270321749823
2018-01-03,1.0703679284884462,1.0646817751221789,1.056190193802698,1.0421376599470582
2018-01-04,1.0588722471842997,1.0532471627320061,1.0448467804385975,1.030945169874305
2018-01-05,1.065580561576391,1.0599198403085246,1.0514662387475529,1.0374765567709918
2018-01-08,1.0608141983939905,1.05517879764567,1.0467630092137021,1.0328359033646635
2018-01-09,1.0614171099036158,1.0557785062871796,1.0473579347596274,1.0334229134693882
2018-01-10,1.0670315103701389,1.0613630811757284,1.0528979687600828,1.03888923771964
2018-01-11,1.076389697613246,1.0706715545900873,1.0621322005927738,1.0480006087681453
2018-01-12,1.0767442327488903,1.0710242063162034,1.062482039674887,1.048345793266667
2018-01-15,1.0681997158145153,1.062525080721046,1.0540507005468431,1.0400266324936587
2018-01-16,1.0810850695164829,1.0753419831032591,1.0667653791741414,1.052572143244828
2018-01-17,1.0803896436079137,1.0746502515303158,1.0660791646439802,1.0518950587491758
2018-01-18,1.0836373207682115,1.0778806759404835,1.069283824161561,1.0550570805045136
2018-01-19,1.0958040519761898,1.0899827733923735,1.0812893989274706,1.0669029219696937
2018-01-22,1.096542004097435,1.0907168052644907,1.0820175763823534,1.0676214110764006
2018-01-23,1.1068846392434295,1.1010044968643586,1.0922232164510959,1.0776912658448952
2018-01-24,1.1199814118802927,1.1140316950531892,1.1051465136289669,1.0904426194919665
2018-01-25,1.132526927598928,1.1265105647853966,1.1175258556529122,1.1026572552689473
2018-01-26,1.1309545351039594,1.1249465253666369,1.1159742905417078,1.1011263336189134
2018-01-29,1.1460725412049428,1.1399842195496392,1.1308920486029541,1.1158456119920923
2018-01-30,1.1404211185452928,1.1343628191422683,1.1253154827929286,1.1103432419853447
2018-01-31,1.1430268188668844,1.1369546771099732,1.1278866688817533,1.1128802186299098
2018-02-01,1.1557417529080316,1.1496020651577514,1.1404331851699163,1.1252598044296587
2018-02-02,1.1393865844488567,1.1333337808378663,1.124294651788254,1.109335993063081
2018-02-05,1.1005630511757603,1.0947164911923446,1.085985362019339,1.0715364056135228
2018-02-06,1.0876993750815822,1.0819211512591993,1.073292073865506,1.0590120007371222
2018-02-07,1.0690415929189203,1.0633624854919632,1.054881426429405,1.040846305628659
2018-02-08,1.0815416171810344,1.0757961054335212,1.0672158795614088,1.053016649757147
2018-02-09,1.0628910342002238,1.0572446006036684,1.0488123359492103,1.0348579639567248
2018-02-12,1.059128698041796,1.0535022512365513,1.0450998344340237,1.031194857004693
2018-02-13,1.0494145966312602,1.043839754390171,1.0355144027536278,1.0217369587969614
2018-02-14,1.052072799105043,1.0464838356010286,1.0381373955687396,1.0243250528830812
2018-02-19,1.0671595673990701,1.0614904579227804,1.0530243295885466,1.0390139173264545
2018-02-20,1.0614150752684017,1.0557764824606302,1.0473559270745094,1.0334209324963755
2018-02-21,1.070408050336477,1.0647216838294986,1.0562297842101829,1.042176723607046
