corp_code,stock_code,status,reports_found,error,updated_at_utc
00173591,024830,OK,60,,2026-09-03T18:42:22.794233+00:00
00145738,024810,OK,60,,2026-09-03T18:42:22.794233+00:00
00162832,024740,OK,60,,2026-09-03T18:42:22.794233+00:00
00203290,024720,OK,60,,2026-09-03T18:42:22.794233+00:00
00156044,024660,OK,60,,2026-09-03T18:42:22.794233+00:00
00157539,024120,OK,60,,2026-09-03T18:42:22.794233+00:00
00149646,024110,OK,60,,2026-09-03T18:42:22.794233+00:00
00174129,024100,OK,46,,2026-09-03T18:42:22.794233+00:00
00148531,023440,OK,60,,2026-09-03T18:42:22.794233+00:00
00100717,023430,OK,60,,2026-09-03T18:42:22.794233+00:00
00114154,024900,OK,60,,2026-09-03T18:42:22.794233+00:00
00203023,025320,OK,60,,2026-09-03T18:42:22.794233+00:00
00184667,023410,OK,59,,2026-09-03T18:42:22.794233+00:00
00159731,019660,OK,60,,2026-09-03T18:42:22.794233+00:00
00162577,019260,OK,48,,2026-09-03T18:42:22.794233+00:00
00136642,019590,OK,60,,2026-09-03T18:42:22.794233+00:00
00154727,020070,OK,37,,2026-09-03T18:42:22.794233+00:00
00110750,019570,OK,60,,2026-09-03T18:42:22.794233+00:00
00156910,019550,OK,60,,2026-09-03T18:42:22.794233+00:00
00146560,019540,OK,61,,2026-09-03T18:42:22.794233+00:00
00156150,019490,OK,60,,2026-09-03T18:42:22.794233+00:00
00118460,019300,OK,60,,2026-09-03T18:42:22.794233+00:00
00267809,019430,OK,49,,2026-09-03T18:42:22.794233+00:00
00139719,019210,OK,60,,2026-09-03T18:42:22.794233+00:00
00118965,019180,OK,60,,2026-09-03T18:42:22.794233+00:00
00137359,019170,OK,60,,2026-09-03T18:42:22.794233+00:00
00260958,036030,OK,59,,2026-09-03T18:42:22.794233+00:00
00188089,020000,OK,60,,2026-09-03T18:42:22.794233+00:00
00124018,025270,OK,60,,2026-09-03T18:42:22.794233+00:00
00110875,020180,OK,60,,2026-09-03T18:42:22.794233+00:00
00155452,023900,OK,60,,2026-09-03T18:42:22.794233+00:00
00109125,021740,OK,7,,2026-09-03T18:42:22.794233+00:00
00167378,019640,OK,44,,2026-09-03T18:42:22.794233+00:00
00153375,023160,OK,60,,2026-09-03T18:42:22.794233+00:00
00140061,022220,OK,50,,2026-09-03T18:42:22.794233+00:00
00161408,021960,OK,60,,2026-09-03T18:42:22.794233+00:00
00136101,021880,OK,60,,2026-09-03T18:42:22.794233+00:00
00134316,021820,OK,60,,2026-09-03T18:42:22.794233+00:00
00139418,021570,OK,21,,2026-09-03T18:42:22.794233+00:00
00170558,021240,OK,60,,2026-09-03T18:42:22.794233+00:00
00152358,021090,OK,12,,2026-09-03T18:42:22.794233+00:00
00161462,021080,OK,60,,2026-09-03T18:42:22.794233+00:00
00131197,021050,OK,60,,2026-09-03T18:42:22.794233+00:00
00166175,021040,OK,60,,2026-09-03T18:42:22.794233+00:00
00146676,020490,OK,7,,2026-09-03T18:42:22.794233+00:00
00191287,020400,OK,60,,2026-09-03T18:42:22.794233+00:00
00140131,020120,OK,60,,2026-09-03T18:42:22.794233+00:00
00191472,025000,OK,60,,2026-09-03T18:42:22.794233+00:00
00121534,023150,OK,60,,2026-09-03T18:42:22.794233+00:00
00173731,032040,OK,60,,2026-09-03T18:42:22.794233+00:00
00128607,024950,OK,60,,2026-09-03T18:42:22.794233+00:00
00159564,025890,OK,60,,2026-09-03T18:42:22.794233+00:00
00228916,030420,OK,41,,2026-09-03T18:42:22.794233+00:00
00156859,030210,OK,60,,2026-09-03T18:42:22.794233+00:00
00148276,030000,OK,60,,2026-09-03T18:42:22.794233+00:00
00135795,029530,OK,60,,2026-09-03T18:42:22.794233+00:00
00186452,029480,OK,60,,2026-09-03T18:42:22.794233+00:00
00209780,029460,OK,60,,2026-09-03T18:42:22.794233+00:00
00199252,028300,OK,60,,2026-09-03T18:42:22.794233+00:00
00121251,028090,OK,49,,2026-09-03T18:42:22.794233+00:00
00219440,028080,OK,60,,2026-09-03T18:42:22.794233+00:00
00126308,028050,OK,60,,2026-09-03T18:42:22.794233+00:00
00111865,028040,OK,60,,2026-09-03T18:42:22.794233+00:00
00133706,027970,OK,60,,2026-09-03T18:42:22.794233+00:00
