Date,Open,High,Low,Close,Volume,Change,Amount,MarCap
2024-04-24,1424.64,1433.4,1416.19,1430.34,56518056,0.0204999999999999,2354335763095,206380785199525
2024-04-25,1413.82,1442.6,1413.61,1416.84,56281217,-0.0093999999999999,2559085799630,203927800655625
2024-04-26,1432.65,1442.15,1413.61,1422.32,63963545,0.0039,2840127921800,204977040717210
2024-04-29,1428.39,1444.87,1424.63,1444.87,61879306,0.0159,2388693348330,208579688014350
2024-04-30,1450.52,1455.85,1437.95,1442.22,51069181,-0.0018,2247006117415,208106947459640
2024-05-02,1435.07,1445.33,1433.25,1434.32,51995215,-0.0055,1864218169460,207539984385830
2024-05-03,1443.32,1450.75,1426.4,1427.33,61563734,-0.0049,2593845845960,206789898855995
2024-05-07,1447.65,1455.32,1431.34,1434.36,55165894,0.0049,2354919295958,207685318739055
2024-05-08,1432.43,1438.72,1413.44,1438.25,55266049,0.0027,2028074128560,208035040663340
2024-05-09,1433.66,1441.31,1426.92,1429.88,64925437,-0.0058,2690218406310,207238762319745
2024-05-10,1435.26,1438.8,1412.54,1412.67,68967975,-0.012,2695592713610,205162912819450
2024-05-13,1416.65,1418.58,1384.92,1387.44,65801114,-0.0179,2527931504515,201763803635725
2024-05-14,1395.1,1412.12,1392.62,1397.91,83983756,0.0075,3099674774721,203784482973180
2024-05-16,1421.04,1430.32,1407.27,1411.83,89078041,0.01,3546894347030,205940489284055
2024-05-17,1411.29,1415.57,1366.04,1373.28,72202578,-0.0273,2901146259160,201576533510460
2024-05-20,1376.75,1380.79,1338.64,1348.68,80436515,-0.0179,2838220030360,199319904347720
2024-05-21,1352.82,1352.82,1340.58,1347.81,146639172,-0.0006,4168142153869,198844152482855
2024-05-22,1359.6,1360.98,1348.19,1350.32,97522067,0.0019,3117909988595,199079874571460
2024-05-23,1351.11,1360.06,1341.72,1344.91,94098549,-0.004,3045145928520,198401369404385
2024-05-24,1331.12,1345.5,1325.79,1332.8,68117631,-0.009,2418484358225,196132814690080
2024-05-27,1341.61,1357.0,1327.31,1354.71,87179135,0.0163999999999999,3322939328420,199396398918610
2024-05-28,1351.2,1364.45,1348.25,1355.15,94900646,0.0003,3900268999892,198919835902715
2024-05-29,1347.28,1349.86,1328.55,1329.7,76023845,-0.0187999999999999,2985812892800,194895685892005
2024-05-30,1324.1,1338.64,1319.08,1319.75,60516277,-0.0075,2551865483570,193714837144400
2024-05-31,1327.38,1338.57,1308.67,1338.55,71815859,0.0141999999999999,3943233457285,196706218201940
2024-06-03,1333.32,1346.32,1329.58,1342.24,55501669,0.0028,2431216958635,197136987471855
2024-06-04,1340.49,1370.0,1338.71,1360.09,57744830,0.0133,3339599276425,199417173132335
2024-06-05,1364.95,1383.55,1362.41,1378.13,75664106,0.0133,3173096965140,202190518570675
2024-06-07,1391.06,1417.13,1384.12,1415.58,65774505,0.0272,3805055946375,207693886306315
2024-06-10,1403.39,1407.2,1393.88,1397.13,80241339,-0.013,2965718988440,205519123390060
2024-06-11,1402.11,1425.63,1399.33,1415.35,130569967,0.013,4805626382210,207797008464605
2024-06-12,1418.17,1427.42,1405.87,1413.55,94869912,-0.0013,3126895920695,207672436348380
2024-06-13,1434.76,1434.76,1404.99,1404.99,91160059,-0.0060999999999999,3726026024385,206394751062655
2024-06-14,1407.57,1412.14,1384.11,1386.61,81267053,-0.0131,3345196914775,215019592518360
2024-06-17,1380.7,1396.02,1373.3,1384.6,73148666,-0.0014,2993949916980,214658339511780
2024-06-18,1394.39,1399.72,1376.65,1385.22,73191281,0.0004,3252654235300,214721769326245
2024-06-19,1387.94,1398.09,1377.0,1388.35,82096710,0.0023,3942790762625,215942590486055
2024-06-20,1387.03,1396.71,1375.41,1381.97,54641841,-0.0046,2629237903455,214783541854820
2024-06-21,1372.0,1383.64,1363.83,1379.85,65166350,-0.0015,3465857605000,214317590796630
2024-06-24,1377.94,1380.5,1360.28,1363.01,57833139,-0.0121999999999999,3131541166525,210541972155645
2024-06-25,1359.06,1373.52,1356.05,1365.52,52498937,0.0018,2590610546270,210438275456415
2024-06-26,1372.15,1373.37,1351.16,1359.21,70606250,-0.0046,3185208615755,209999628257310
2024-06-27,1356.27,1370.04,1352.93,1360.56,60541301,0.001,3112035317260,209951018167145
2024-06-28,1362.61,1367.0,1355.64,1361.54,84965634,0.0007,3270651174235,210513000619690
2024-07-01,1361.04,1385.83,1360.48,1384.35,70537239,0.0168,3172344169415,213649582321220
2024-07-02,1383.91,1386.22,1347.76,1350.23,63909143,-0.0246,3243686135110,208636786671510
2024-07-03,1357.39,1384.61,1353.76,1384.16,116765679,0.0250999999999999,4945726423355,212640566729765
2024-07-04,1389.03,1404.86,1389.03,1397.5,117943829,0.0096,4977271219575,214436110925140
2024-07-05,1401.71,1426.26,1399.56,1424.92,122072833,0.0196,5048345159368,217841687459740
2024-07-08,1427.94,1446.14,1427.25,1446.14,85542596,0.0149,4126438060075,221269437035735
2024-07-09,1446.65,1452.63,1436.56,1444.75,73339578,-0.001,3631537147624,221140587624350
2024-07-10,1439.2,1447.6,1430.67,1438.6,79548832,-0.0043,3528849284840,220227185122230
2024-07-11,1445.12,1446.89,1421.16,1424.16,80397468,-0.01,3729073758760,218252245862065
2024-07-12,1412.26,1430.75,1403.63,1420.91,67223539,-0.0023,3335417233610,217921152930035
2024-07-15,1425.06,1426.79,1414.77,1424.44,60646067,0.0025,2617980944535,218298904648200
2024-07-16,1423.16,1423.83,1392.98,1395.72,69548651,-0.0202,3352538320870,213851736872875
2024-07-17,1398.29,1400.76,1370.17,1371.92,74804148,-0.0171,3259251466890,210227982705445
2024-07-18,1354.01,1371.34,1345.8,1364.51,60308449,-0.0054,2752294757086,209295463352350
2024-07-19,1359.32,1382.1,1359.0,1381.9,65439785,0.0127,2677415975400,211886105733680
2024-07-22,1378.49,1378.49,1333.76,1340.66,59093611,-0.0298,2391214597130,205588778184425
2024-07-23,1354.56,1366.27,1339.57,1347.09,56156544,0.0048,2711308543011,206160505204610
2024-07-24,1340.96,1364.61,1336.55,1354.53,47240272,0.0055,2335119042019,207258478566170
2024-07-25,1331.19,1337.08,1316.81,1322.53,55731443,-0.0236,2673021214925,202709855723040
2024-07-26,1329.61,1333.8,1317.25,1320.49,48622111,-0.0015,1998072994925,202105559987135
2024-07-29,1327.79,1342.89,1323.2,1340.43,49574287,0.0151,1992684156335,205290434065595
2024-07-30,1332.45,1344.1,1328.39,1342.88,45132656,0.0018,2518741787350,205631063635740
2024-07-31,1339.21,1344.24,1322.63,1338.75,47265934,-0.0031,2381652917460,204708977883215
2024-08-01,1348.02,1361.94,1346.23,1358.26,70633380,0.0146,2795829865340,207874141093575
2024-08-02,1329.45,1334.65,1295.36,1297.27,68633639,-0.0449,2722110243335,198649041352510
2024-08-05,1271.21,1274.58,1122.97,1153.49,103816430,-0.1108,3952460942345,176280090708510
2024-08-06,1202.59,1248.01,1189.08,1236.8,78020612,0.0722,3505646708342,188838643932260
2024-08-07,1232.88,1272.21,1229.91,1258.48,63517612,0.0175,2828598077530,192193373681750
2024-08-08,1234.29,1263.12,1226.14,1248.53,60404020,-0.0079,2628150953865,190546121977200
2024-08-09,1280.09,1294.22,1274.91,1284.41,66025025,0.0287,2803506155230,196009727958625
2024-08-12,1289.3,1303.13,1288.67,1293.35,54184620,0.0069999999999999,2061010974395,197308838920010
2024-08-13,1289.97,1294.23,1263.79,1281.66,81916104,-0.009,2797846281830,195360383163885
2024-08-14,1302.75,1308.45,1296.79,1302.03,66511077,0.0159,2518439632550,198609167553015
2024-08-16,1326.18,1330.14,1319.52,1327.51,65885976,0.0196,2867416305095,201879494433485
2024-08-19,1328.32,1329.36,1306.43,1307.89,71883860,-0.0148,2727051964607,198925633386065
2024-08-20,1322.04,1325.72,1313.65,1321.07,71548681,0.0101,2568437712005,200965847845210
2024-08-21,1313.86,1317.86,1295.56,1302.41,53621684,-0.0141,2456537530150,198980626803345
2024-08-22,1308.09,1310.76,1285.26,1295.7,50363821,-0.0052,2163057382155,198165796465310
2024-08-23,1279.38,1305.82,1278.46,1303.0,43821795,0.0056,2121898529023,198672175496735
2024-08-26,1310.0,1313.58,1284.46,1291.19,46365847,-0.0091,2025816665845,196899670199310
2024-08-27,1286.66,1290.51,1269.76,1280.24,42142092,-0.0085,1974429807250,195519786723805
2024-08-28,1283.88,1285.96,1271.57,1280.0,51139915,-0.0002,2109528522565,195164460881095
2024-08-29,1268.64,1276.53,1265.95,1271.34,68546708,-0.0068,2686990749165,193759064384920
2024-08-30,1274.1,1296.51,1272.09,1294.69,60044958,0.0184,2347081617510,196864891885820
2024-09-02,1298.03,1303.44,1289.95,1303.09,61224716,0.0065,2537527783200,198337537199955
2024-09-03,1302.58,1309.33,1280.15,1280.99,47937128,-0.017,2023860607945,195133081747570
2024-09-04,1240.31,1248.74,1221.43,1226.47,54967012,-0.0426,2186184882995,186997260506140
2024-09-05,1236.63,1238.27,1200.42,1215.16,51395896,-0.0092,2077771416270,185171956843715
2024-09-06,1215.65,1216.63,1176.24,1179.24,49050562,-0.0296,2119231303875,179840150273635
2024-09-09,1160.37,1198.44,1157.0,1193.83,40585297,0.0124,1685665271790,181760594407595
2024-09-10,1199.7,1202.69,1174.67,1174.67,42437034,-0.016,1710188214225,178875489066700
2024-09-11,1181.46,1201.3,1177.9,1183.65,48365629,0.0076,1899698574625,180290770290860
2024-09-12,1204.21,1231.68,1203.83,1220.77,58237957,0.0314,2072537835430,185903351305155
2024-09-13,1225.73,1228.86,1210.1,1224.68,33855044,0.0032,1254095443470,186529610539990
2024-09-19,1237.89,1247.5,1224.3,1242.43,49083361,0.0144999999999999,2222653028490,189042487466750
2024-09-20,1256.78,1266.79,1255.29,1265.07,60401994,0.0182,2535654821390,192037225947850
2024-09-23,1267.3,1285.6,1262.0,1280.0,41899917,0.0118,1827664785415,194601453990335
2024-09-24,1285.75,1308.17,1283.91,1307.96,43817068,0.0218,2054102134880,198906920707255
2024-09-25,1312.15,1313.91,1280.02,1283.89,46532917,-0.0184,2017810786636,195460246904975
2024-09-26,1291.91,1322.43,1290.43,1322.43,56424793,0.03,2027521118781,201551393864270
2024-09-27,1316.54,1323.34,1306.16,1307.8,42965086,-0.0111,1582627178694,199846842429830
2024-09-30,1314.91,1316.28,1286.74,1288.34,36938239,-0.0149,1654426606055,196784518492820
2024-10-02,1276.11,1308.83,1273.72,1294.9,33709496,0.0051,1456115693425,197778631290965
2024-10-04,1298.18,1327.1,1295.87,1314.39,32552637,0.0151,1604419937484,200309978790910
2024-10-07,1328.03,1336.81,1319.78,1333.9,36577371,0.0148,1623374492895,203727428293015
2024-10-08,1322.54,1338.81,1322.37,1330.76,41389625,-0.0024,2157527442830,202936861208415
2024-10-10,1337.03,1343.53,1314.89,1324.7,47226386,-0.0046,2516367167462,201663623999855
2024-10-11,1335.55,1339.8,1310.13,1313.36,62291458,-0.0086,2797632146795,200060317035605
2024-10-14,1310.77,1311.95,1294.28,1303.64,56367068,-0.0074,2159030474520,199037697595805
2024-10-15,1310.4,1321.48,1299.99,1312.29,54501642,0.0066,2253995533440,200074912154795
2024-10-16,1302.43,1303.47,1293.69,1295.03,43590779,-0.0132,1958456890660,197100976075970
2024-10-17,1299.4,1302.22,1288.37,1292.57,38693091,-0.0019,1720456339640,196862109016150
2024-10-18,1293.48,1294.04,1262.6,1270.91,42392230,-0.0168,1809488940485,193368105748990
2024-10-21,1272.84,1292.35,1263.22,1290.32,37554660,0.0153,1492861722423,196133459323505
2024-10-22,1288.76,1289.71,1248.84,1249.54,43689826,-0.0316,1810253739085,189856754961670
2024-10-23,1254.55,1274.92,1226.37,1266.76,55890535,0.0138,2105171386447,192611920215535
2024-10-24,1262.91,1263.59,1246.26,1247.1,45381021,-0.0155,1596874702055,189395939522505
2024-10-25,1257.25,1257.99,1227.73,1235.16,39993293,-0.0096,1411871514615,187802620124535
2024-10-28,1242.51,1267.18,1241.93,1265.6,45654571,0.0246,1633772908435,192571959235950
2024-10-29,1263.59,1275.02,1246.04,1275.02,63881685,0.0074,1780542682425,194175349599155
2024-10-30,1270.45,1276.89,1259.33,1259.33,50624527,-0.0123,1421744253450,191820767953720
2024-10-31,1251.16,1273.29,1237.9,1273.29,58060895,0.0111,1985882555115,193879537111765
2024-11-01,1256.96,1260.06,1240.87,1240.99,53612876,-0.0254,2030459524575,189255623536860
2024-11-04,1241.89,1308.96,1238.01,1305.17,60815235,0.0516999999999999,2842758970175,198661447263400
2024-11-05,1299.35,1307.91,1291.12,1294.29,74536466,-0.0083,2111476155000,197300094480175
2024-11-06,1306.99,1315.1,1264.16,1276.63,113008823,-0.0136,3139116347480,194412558863340
2024-11-07,1274.32,1274.61,1233.69,1248.3,52597427,-0.0222,2094747413555,190172076787430
2024-11-08,1266.2,1282.53,1259.28,1277.52,51594602,0.0233999999999999,3012737023655,193701576867515
2024-11-11,1280.49,1282.56,1247.97,1254.21,61785049,-0.0182,2647300342645,189398570957805
2024-11-12,1253.71,1255.46,1224.07,1232.51,97549919,-0.0173,2804672209930,185763436015385
2024-11-13,1229.8,1241.1,1192.16,1193.06,67038572,-0.032,2533660497400,179900862156460
2024-11-14,1204.31,1221.63,1180.6,1182.03,81890845,-0.0092,3026321222110,177705919344320
2024-11-15,1167.16,1198.27,1158.08,1189.53,71414693,0.0063,2617492270265,178507957335280
2024-11-18,1182.52,1219.7,1175.85,1197.84,94551069,0.0069999999999999,3579488537520,179091687511145
2024-11-19,1197.7,1198.03,1167.0,1174.47,68223485,-0.0195,2920034152230,176666706926740
2024-11-20,1184.59,1189.28,1164.08,1164.08,55617754,-0.0088,2373078236675,175579171004585
2024-11-21,1164.15,1178.9,1133.93,1166.42,67812005,0.002,3804864170100,175833695412870
2024-11-22,1167.88,1180.74,1139.36,1142.51,69619797,-0.0204999999999999,3782656295720,173194807604875
2024-11-25,1159.06,1197.27,1158.99,1190.59,80888552,0.0421,3298002681510,179807142826055
2024-11-26,1191.7,1195.67,1163.25,1168.2,67670577,-0.0187999999999999,2753035862350,176939939143565
2024-11-27,1169.21,1176.33,1151.87,1164.45,74813603,-0.0032,2451583576995,176468543042490
2024-11-28,1173.9,1179.56,1162.34,1169.19,50048209,0.0040999999999999,1973147780575,177449605016915
2024-11-29,1168.24,1168.24,1130.77,1133.83,49086099,-0.0302,1906526910825,172159896917505
2024-12-02,1147.34,1155.96,1133.74,1138.18,65725445,0.0038,2308531196660,172595146566660
2024-12-03,1146.36,1177.16,1146.27,1170.02,56030972,0.0279999999999999,2404834630235,177023047803115
2024-12-04,1147.86,1169.55,1137.25,1148.77,58221076,-0.0182,2407396119033,173893301698540
2024-12-05,1154.47,1157.58,1135.96,1140.12,84815989,-0.0075,2279061822440,172388477080515
2024-12-06,1140.39,1142.61,1097.57,1129.59,69959479,-0.0092,2311896839810,170787860102110
2024-12-09,1106.07,1110.31,1074.98,1076.66,64105697,-0.0469,2532159368235,162614596480675
2024-12-10,1099.37,1135.28,1098.4,1132.57,63902834,0.0519,2892832813622,170943741688305
2024-12-11,1128.09,1151.67,1128.09,1136.15,48551924,0.0032,1892490583705,171962054949010
2024-12-12,1146.39,1161.97,1128.81,1147.96,74596632,0.0104,2943778156593,173940171243080
2024-12-13,1150.83,1170.47,1147.38,1163.01,71093839,0.0131,2602680607258,180916843919800
2024-12-16,1175.23,1178.12,1159.43,1165.75,56923541,0.0024,2201323172570,181277098162700
2024-12-17,1165.26,1166.11,1146.99,1149.71,53394888,-0.0138,2095722788353,178887981210640
2024-12-18,1150.7,1160.71,1140.07,1154.97,48742278,0.0046,2076435580036,179957469978500
2024-12-19,1124.57,1137.48,1120.98,1125.75,45797439,-0.0253,1898835484710,175557079174550
2024-12-20,1125.78,1128.7,1093.74,1097.7,43985518,-0.0249,1777971825430,171388407861100
2024-12-23,1110.93,1125.48,1099.96,1114.84,52524682,0.0156,1891138607930,174468057941190
2024-12-24,1125.07,1130.2,1116.4,1123.24,49385025,0.0075,2502618180390,175631950575180
2024-12-26,1131.91,1131.91,1114.41,1118.14,45928171,-0.0045,2289409083605,174748269028940
2024-12-27,1117.77,1127.18,1096.42,1105.64,49735471,-0.0112,2316932561455,172297160842215
2024-12-30,1097.06,1134.65,1097.06,1129.8,33447875,0.0219,1586203488195,175952793274040
2025-01-02,1128.07,1141.74,1120.6,1129.8,46143098,0.0,1819166190340,176405776227895
2025-01-03,1134.68,1178.92,1133.37,1176.32,67619461,0.0412,3538724186303,183587504836630
2025-01-06,1178.22,1199.68,1177.73,1195.84,71486712,0.0166,2894011579530,186572030906115
2025-01-07,1197.08,1208.62,1194.92,1199.02,61973288,0.0027,2835077736095,186742404025090
2025-01-08,1187.56,1203.56,1186.1,1202.42,62245896,0.0028,2317659660150,187430483945875
2025-01-09,1199.32,1209.3,1190.39,1208.58,54169526,0.0051,2430580451720,188913434860215
2025-01-10,1202.31,1206.8,1188.77,1192.29,44845684,-0.0135,1755246438220,186015740651470
2025-01-13,1181.8,1195.89,1167.38,1170.54,46486418,-0.0182,1771052384182,182965474066905
2025-01-14,1180.64,1195.78,1173.41,1193.46,53638025,0.0196,2104734126215,186523436217665
2025-01-15,1205.08,1206.21,1175.23,1180.01,57203577,-0.0113,2185242576240,184804437511140
2025-01-16,1199.74,1212.98,1196.46,1206.83,55077569,0.0227,2234001514255,188720496212215
2025-01-17,1202.98,1210.57,1201.35,1206.74,60980310,-0.0001,2188522105990,188976731894865
2025-01-20,1212.91,1220.17,1204.19,1216.74,115952948,0.0083,2803613895190,190527404589240
2025-01-21,1217.46,1231.3,1201.88,1214.27,135543498,-0.002,3230360019130,189663825829515
2025-01-22,1223.66,1232.12,1221.72,1228.58,82412525,0.0118,2800848679395,191882425430335
2025-01-23,1226.4,1227.93,1217.32,1219.46,117014348,-0.0074,3094762483670,190176582443035
2025-01-24,1222.7,1235.53,1214.74,1229.64,59220896,0.0083,2134683689725,191526800894085
2025-01-31,1222.08,1233.94,1221.25,1233.16,64926860,0.0029,2774770480390,192331763667220
2025-02-03,1209.42,1209.42,1175.87,1182.37,71775277,-0.0412,2738424348945,184305999113775
2025-02-04,1206.38,1232.63,1205.33,1215.15,83022125,0.0277,3579159658920,189244410379305
2025-02-05,1225.51,1238.3,1224.39,1234.84,74124057,0.0162,3461421692230,192868579656585
2025-02-06,1245.27,1253.2,1243.18,1252.92,63176182,0.0146,3351702532315,196037710615070
2025-02-07,1249.82,1263.24,1246.24,1258.26,110580305,0.0043,3493287392605,196992045295480
2025-02-10,1250.63,1269.06,1237.87,1267.67,116612822,0.0075,4101367861840,198305606695015
2025-02-11,1270.61,1276.49,1261.66,1262.32,83660239,-0.0042,3525655640985,197746090704835
2025-02-12,1259.04,1260.62,1247.65,1257.43,70177262,-0.0039,2747926657795,196853840115400
2025-02-13,1264.81,1271.71,1253.61,1261.08,74700431,0.0029,3028507436410,198053374896995
2025-02-14,1266.78,1288.1,1266.78,1283.15,117000116,0.0175,4172813410755,201094053269335
2025-02-17,1288.56,1303.25,1284.29,1303.25,90430571,0.0157,3270729575940,204054967269910
2025-02-18,1305.19,1308.53,1292.5,1307.98,91551655,0.0036,3427626968380,204750927848715
2025-02-19,1307.2,1321.32,1303.51,1317.33,117978478,0.0070999999999999,4109731307300,206518411574730
2025-02-20,1313.56,1326.13,1295.17,1298.81,113264771,-0.0141,4029046850080,204057267477925
2025-02-21,1299.81,1315.6,1295.68,1314.41,77748293,0.012,3159688653650,206671108861180
2025-02-24,1298.74,1317.27,1296.97,1316.41,69175498,0.0015,2661851877735,206649912026245
2025-02-25,1301.02,1318.26,1298.39,1309.67,74756174,-0.0051,2818429458345,205400066347620
2025-02-26,1308.6,1320.45,1303.0,1312.99,84351008,0.0025,3255400082955,205983732987705
2025-02-27,1318.77,1329.55,1314.29,1320.41,87272407,0.0056999999999999,3434433017940,206915783176625
2025-02-28,1298.33,1299.91,1262.71,1262.71,82292091,-0.0437,3486020606840,197307606489780
2025-03-04,1255.98,1258.7,1240.65,1256.72,57375981,-0.0046999999999999,2303798357328,195700336538810
2025-03-05,1269.79,1281.49,1260.32,1270.82,51193603,0.0112,2281407835718,197800550975880
2025-03-06,1276.62,1276.77,1234.17,1237.91,69836461,-0.0259,2916232071972,193277371111085
2025-03-07,1226.1,1247.45,1221.77,1226.19,84428998,-0.0095,2523921761610,191545162848810
2025-03-10,1218.15,1237.31,1198.09,1217.03,52780777,-0.0075,2014304655127,190715293437590
2025-03-11,1187.71,1208.07,1180.1,1206.16,77065697,-0.0089,2102747922732,188977860713345
2025-03-12,1211.56,1230.39,1208.1,1219.36,62920428,0.0109,1997991845906,191160045775860
2025-03-13,1232.74,1236.26,1201.96,1204.19,63119296,-0.0124,2411985521002,188844790746430
2025-03-14,1205.98,1233.34,1204.86,1225.12,59590572,0.0174,2291488731899,192119230518475
2025-03-17,1239.4,1257.93,1226.8,1256.72,64594412,0.0258,2783077596824,196140230699980
2025-03-18,1268.25,1269.74,1252.32,1260.7,49902945,0.0032,2647224716682,196593324969740
2025-03-19,1254.86,1267.03,1240.0,1242.47,77630429,-0.0144999999999999,2625284815383,194265955173355
2025-03-20,1253.93,1255.51,1210.87,1210.9,98609593,-0.0254,3397842939504,190275468435210
2025-03-21,1213.53,1221.13,1181.57,1193.0,103211938,-0.0148,3273268899535,188568116239100
2025-03-24,1198.77,1213.04,1193.29,1198.21,44958446,0.0044,1421466289250,188637549907490
2025-03-25,1209.64,1211.19,1178.6,1182.19,53009391,-0.0134,1563301050445,185950755643845
2025-03-26,1188.81,1193.41,1165.13,1190.14,36647456,0.0067,1279683023767,187099159990095
2025-03-27,1176.74,1193.57,1171.64,1173.97,35715054,-0.0136,1203463867445,184428485549075
2025-03-28,1179.73,1180.94,1145.07,1149.26,31729055,-0.021,1115701977867,180588044998770
2025-03-31,1126.62,1140.44,1109.39,1112.89,45352732,-0.0316,1678876001109,174722818147280
2025-04-01,1130.42,1159.49,1120.1,1146.96,39108587,0.0306,1449622420154,179802733280935
2025-04-02,1151.62,1155.53,1124.06,1130.35,40695636,-0.0144999999999999,1358514440893,177524842795665
2025-04-03,1099.08,1130.37,1097.1,1129.17,34754515,-0.001,1131539269369,177250540899210
2025-04-04,1115.26,1165.11,1113.6,1137.7,48501947,0.0076,1970175642826,178576839204585
2025-04-07,1094.88,1099.86,1070.9,1070.9,44419397,-0.0587,1673976610203,167922175564750
2025-04-08,1100.66,1106.55,1081.71,1086.85,41493688,0.0149,1779634363466,169959291799435
2025-04-09,1075.54,1084.29,1046.34,1057.33,44279992,-0.0272,1745100484166,165274849886065
2025-04-10,1108.96,1129.2,1105.25,1127.32,49690047,0.0662,1850251085317,176715369833135
2025-04-11,1106.71,1150.33,1105.99,1149.67,40719927,0.0197999999999999,1754082671747,179801799577740
2025-04-14,1156.82,1173.0,1154.42,1171.78,42119711,0.0192,1594653700355,183010612750695
2025-04-15,1169.52,1174.13,1157.25,1171.18,35051261,-0.0005,1341261833033,182994995686320
2025-04-16,1165.77,1169.23,1140.32,1141.32,42337007,-0.0255,1358830615322,178487786697330
2025-04-17,1143.85,1167.57,1143.24,1167.06,30031770,0.0226,1118308789585,182490593107480
2025-04-18,1170.26,1180.25,1160.36,1180.25,27271522,0.0113,1222442314998,184236468191270
2025-04-21,1174.98,1185.51,1166.54,1168.69,25106739,-0.0098,944004433067,182710226946565
2025-04-22,1159.65,1176.52,1158.74,1171.16,30110330,0.0021,1195780723259,182878955816055
2025-04-23,1186.05,1195.3,1182.58,1194.96,35506286,0.0203,1312418461182,186611343893920
2025-04-24,1193.27,1199.94,1186.46,1193.09,30390220,-0.0016,1033335599731,186611191963780
2025-04-25,1195.95,1205.42,1193.48,1195.27,43080016,0.0018,1374113628625,187489663837470
2025-04-28,1194.68,1200.86,1171.57,1175.31,45703053,-0.0167,1455972396472,184470413445625
2025-04-29,1182.68,1193.49,1181.33,1189.31,37461443,0.0118999999999999,1145007259928,186621390555725
2025-04-30,1187.09,1191.76,1164.18,1169.69,32989713,-0.0165,1117479525265,183759138485175
2025-05-02,1166.93,1190.11,1164.07,1185.29,30162874,0.0133,980365426468,186122927192165
2025-05-07,1183.87,1184.58,1164.9,1175.67,32591981,-0.0081,1179459365268,184830428342815
2025-05-08,1181.4,1189.05,1179.2,1184.33,50942069,0.0074,1682591024885,186545296311545
2025-05-09,1186.6,1187.23,1164.23,1168.33,42820266,-0.0135,1498516941597,184021988937240
2025-05-12,1167.76,1172.64,1155.46,1169.95,46901916,0.0014,1700080377738,184449516318875
2025-05-13,1183.92,1196.86,1183.32,1187.28,43540713,0.0148,1666034357666,186752068770980
2025-05-14,1180.34,1193.87,1166.13,1192.29,40749315,0.0042,1816472735422,188167459474455
2025-05-15,1186.92,1193.02,1181.46,1183.35,35413765,-0.0075,1360526903035,186586550656650
2025-05-16,1185.85,1185.96,1162.46,1167.8,41880949,-0.0131,1615149565505,184081205837895
2025-05-19,1158.83,1162.57,1138.56,1147.49,33821219,-0.0174,1153006283269,180713121197360
2025-05-20,1160.22,1165.9,1143.33,1144.07,37030266,-0.003,1346515954076,180148816546360
2025-05-21,1155.34,1168.09,1151.88,1159.77,35283583,0.0137,1220737697609,182594452866440
2025-05-22,1155.75,1159.7,1145.74,1155.08,43992124,-0.004,1329084477951,181577806325030
2025-05-23,1160.1,1160.67,1146.49,1153.29,29116506,-0.0015,1049612755449,181245574808050
2025-05-26,1160.05,1178.98,1156.55,1171.63,33043867,0.0159,1209902843644,184112943423995
2025-05-27,1175.35,1179.8,1166.16,1179.67,35858438,0.0069,1403249183085,184929332533805
2025-05-28,1185.12,1193.78,1180.61,1183.06,46755706,0.0029,1969318465493,185566005069690
2025-05-29,1192.66,1197.81,1186.22,1195.81,34915739,0.0108,1265768927563,187746577848150
2025-05-30,1192.96,1201.64,1187.44,1194.26,40577894,-0.0013,1399797576821,187306277983440
2025-06-02,1193.97,1210.28,1193.11,1206.87,39177194,0.0106,1360301157821,189301837227355
2025-06-04,1229.29,1238.78,1213.41,1216.17,44551819,0.0077,1917289510934,191672175106005
2025-06-05,1217.19,1239.99,1214.34,1223.56,47792446,0.0060999999999999,1932751347140,193035762279505
2025-06-09,1227.38,1242.06,1223.27,1238.6,48961796,0.0123,1790606370516,195214066123260
2025-06-10,1246.43,1260.21,1236.75,1258.31,56116817,0.0159,1933030587475,197947041016195
2025-06-11,1267.68,1294.1,1266.8,1288.67,64622304,0.0241,2380500664987,202804381691535
2025-06-12,1286.74,1305.78,1284.89,1295.58,90886051,0.0054,2522889463504,203896774729490
2025-06-13,1300.36,1301.32,1237.86,1253.2,82940681,-0.0327,3111252700679,201478394647745
2025-06-16,1253.78,1267.35,1245.99,1262.19,46244983,0.0072,1745240561373,202800880581380
2025-06-17,1265.58,1279.27,1244.36,1257.25,64850850,-0.0039,2083644342634,201972473204730
2025-06-18,1249.04,1269.67,1249.04,1259.26,54659867,0.0016,1735796511226,202701024395340
2025-06-19,1264.99,1266.62,1251.37,1265.15,52079834,0.0046999999999999,1753875453572,203402576230860
2025-06-20,1267.05,1289.01,1261.68,1288.22,60944241,0.0182,2364324223233,207381964532490
2025-06-23,1263.41,1269.64,1251.65,1269.58,54624151,-0.0144999999999999,2044028802857,204851426575850
2025-06-24,1291.36,1305.74,1291.29,1299.47,93401985,0.0235,2867104297432,210168028032365
2025-06-25,1301.99,1304.63,1286.87,1295.54,80226363,-0.003,2255848982128,209487012527035
2025-06-26,1298.89,1299.59,1266.05,1280.72,60509359,-0.0113999999999999,1819034716657,207073666279200
2025-06-27,1280.62,1284.31,1263.3,1269.05,41633283,-0.0091,1411289218395,205120063674110
2025-06-30,1271.66,1275.71,1261.4,1267.13,43903141,-0.0015,1648762348422,205180104852800
2025-07-01,1269.4,1278.49,1267.8,1268.65,51269150,0.0012,1617393502948,205266309571290
