Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2004-12-03,378.72,2.0,-0.62,-0.0016,381.83,382.37,376.79,325763398,608051808520,32003459791855.0
2004-12-06,378.28,2.0,-0.44,-0.0012,379.08,380.13,378.28,261467793,481221032140,30380055380855.0
2004-12-07,376.89,2.0,-1.39,-0.0037,378.4,380.86,376.62,295914324,538775741955,30273628851215.0
2004-12-08,375.28,2.0,-1.61,-0.0043,376.05,377.93,374.61,283109678,608943270390,30181158137505.0
2004-12-09,375.5,1.0,0.22,0.0006,376.03,377.45,374.03,285183520,663082570070,30202850167040.0
2004-12-10,372.08,2.0,-3.42,-0.0091,376.07,377.82,370.2,278040993,616928285065,30043061125200.0
2004-12-13,372.13,1.0,0.05,0.0001,372.71,373.57,371.55,244291238,476651863135,30058637429205.0
2004-12-14,372.74,1.0,0.61,0.0016,373.97,374.41,370.77,316590754,624666413825,30219429111825.0
2004-12-15,379.32,1.0,6.58,0.0177,374.33,379.49,374.33,320276446,736467306315,30745922618110.0
2004-12-16,380.22,1.0,0.9,0.0024,381.25,382.0,379.51,277585700,605994608260,31010269903570.0
2004-12-17,381.44,1.0,1.22,0.0032,381.06,382.08,379.76,300749588,605909197570,31128707603650.0
2004-12-20,382.71,1.0,1.27,0.0033,381.12,384.26,381.12,291431196,618510612505,31220248539855.0
2004-12-21,380.47,2.0,-2.24,-0.0059,384.18,384.72,379.7,292404893,812272350090,31182191081520.0
2004-12-22,380.54,1.0,0.07,0.0002,383.05,383.78,380.54,344975484,839315749825,31192334761010.0
2004-12-23,376.65,2.0,-3.89,-0.0102,382.42,382.8,376.53,352925757,772134686515,30869962952560.0
2004-12-24,375.12,2.0,-1.53,-0.0040999999999999,376.39,377.93,374.37,350618645,833017675905,30750315212815.0
2004-12-27,374.46,2.0,-0.66,-0.0018,375.27,376.88,374.29,276874384,672543301580,30701184874175.0
2004-12-28,370.77,2.0,-3.69,-0.0098999999999999,373.55,375.04,370.63,377943478,851468418638,30436035716350.0
2004-12-29,372.8,1.0,2.03,0.0055,369.81,372.8,369.81,268021911,631480607915,30508717753135.0
2004-12-30,380.33,1.0,7.53,0.0202,372.58,380.33,372.58,274896071,620338457585,31149048228965.0
2005-01-03,390.4,1.0,10.07,0.0265,383.81,390.53,383.56,292816407,728265815940,31933061529630.0
2005-01-04,393.0,1.0,2.6,0.0067,391.75,394.08,390.94,354521536,973347729045,32261965747160.0
2005-01-05,399.68,1.0,6.68,0.017,392.59,399.68,391.75,429850115,1012758407755,32800244750120.0
2005-01-06,404.15,1.0,4.47,0.0112,403.68,411.83,398.51,574412835,1545519101610,33164232915065.0
2005-01-07,408.17,1.0,4.02,0.0098999999999999,407.58,409.12,402.7,438496074,1387124716730,33675480704945.0
2005-01-10,418.71,1.0,10.54,0.0258,413.18,418.97,413.18,433906253,1367267839190,34586540644340.0
2005-01-11,416.56,2.0,-2.15,-0.0051,421.69,422.24,412.88,460767433,1312633257660,34418949557015.0
2005-01-12,414.63,2.0,-1.93,-0.0046,417.49,419.57,413.68,444725506,1180877466225,34268113816310.0
2005-01-13,423.06,1.0,8.43,0.0203,417.26,423.06,417.26,452466000,1193025947085,34952879847265.0
2005-01-14,428.4,1.0,5.34,0.0126,422.55,429.02,422.5,505867599,1232331480940,35399285869980.0
2005-01-17,446.04,1.0,17.64,0.0412,436.17,446.06,436.17,539683369,1597525270860,36861121336825.0
2005-01-18,449.02,1.0,2.98,0.0067,452.01,452.28,444.57,577901714,1619134330100,37155554232340.0
2005-01-19,455.59,1.0,6.57,0.0146,453.73,456.94,450.86,626990811,1779608087630,37821733212310.0
2005-01-20,450.63,2.0,-4.96,-0.0109,456.28,457.89,443.95,709356308,1847210005564,37427108251510.0
2005-01-21,460.62,1.0,9.99,0.0222,450.2,460.77,450.2,607820077,1587985904650,38453428832685.0
2005-01-24,472.75,1.0,12.13,0.0263,466.2,474.53,466.2,603670761,1756332182155,39471790019455.0
2005-01-25,467.29,2.0,-5.46,-0.0115,476.94,477.34,463.9,691510165,1931117374400,39258984733185.0
2005-01-26,468.49,1.0,1.2,0.0026,474.28,477.01,461.03,730328946,2279423729685,39443173379210.0
2005-01-27,466.45,2.0,-2.04,-0.0044,470.92,473.23,459.99,663741307,2026837069285,39278751497820.0
2005-01-28,468.53,1.0,2.08,0.0045,466.5,471.18,464.56,586788345,1789762633865,39491246091310.0
2005-01-31,472.95,1.0,4.42,0.0093999999999999,468.27,475.34,468.27,571869635,1719966601520,39864140990690.0
2005-02-01,472.74,2.0,-0.21,-0.0004,477.46,478.28,470.77,552615416,1653253317700,40219263996665.0
2005-02-02,466.04,2.0,-6.7,-0.0141999999999999,475.11,475.65,464.18,536100658,1562715569160,39662569534465.0
2005-02-03,461.78,2.0,-4.26,-0.0091,466.0,468.93,461.77,555166737,1485527527385,39236001291165.0
2005-02-04,465.51,1.0,3.73,0.0081,461.86,468.16,461.86,478755078,1355662278705,39932345775550.0
2005-02-07,481.4,1.0,15.89,0.0341,470.94,481.83,470.94,458869474,1317456754955,41288133184315.0
2005-02-11,486.88,1.0,5.48,0.0113999999999999,480.37,487.41,479.87,528645020,1590154290255,41747003284375.0
2005-02-14,503.24,1.0,16.36,0.0336,495.66,504.85,495.66,607510070,1955245537175,43146912487260.0
2005-02-15,508.09,1.0,4.85,0.0096,510.02,510.71,506.1,645204890,2144648968120,43584107425095.0
2005-02-16,513.25,1.0,5.16,0.0102,514.27,514.99,501.86,651145882,2233039052585,43997580388285.0
2005-02-17,515.04,1.0,1.79,0.0034999999999999,515.94,519.2,513.55,628529351,2074286319495,44166898804005.0
2005-02-18,510.66,2.0,-4.38,-0.0085,510.98,515.85,509.32,621058272,2023760525100,43813664631045.0
2005-02-21,508.61,2.0,-2.05,-0.004,513.76,516.51,503.88,569026383,1651114357325,43657721009730.0
2005-02-22,494.83,2.0,-13.78,-0.0271,508.54,511.38,492.87,569606499,1725545311070,42490482793670.0
2005-02-23,490.28,2.0,-4.55,-0.0092,485.61,492.84,485.08,557992595,1589522278900,42087397704020.0
2005-02-24,497.61,1.0,7.33,0.015,493.47,502.95,493.47,546924720,1813722313475,42722650887615.0
2005-02-25,494.87,2.0,-2.74,-0.0055,502.07,504.95,492.34,532840307,1752590732305,42501527125695.0
2005-02-28,498.38,1.0,3.51,0.0070999999999999,500.75,501.28,495.55,471039820,1514661175860,42817373942840.0
2005-03-02,498.55,1.0,0.17,0.0003,501.88,502.93,494.13,474608603,1439062197295,42874051392465.0
2005-03-03,498.57,1.0,0.02,0.0,498.57,500.24,490.54,480933100,1380323238235,42872887101280.0
2005-03-04,501.9,1.0,3.33,0.0067,499.45,503.23,497.61,470618908,1453537192355,43120929528220.0
2005-03-07,495.32,2.0,-6.58,-0.0131,506.8,507.5,490.88,478829162,1407388773954,42775466281100.0
2005-03-08,481.98,2.0,-13.34,-0.0269,497.14,498.54,476.42,464364185,1317508818285,41653369242110.0
2005-03-09,481.98,3.0,0.0,0.0,478.17,483.38,472.4,405584631,1145358553360,41680421831940.0
2005-03-10,482.67,1.0,0.69,0.0014,478.82,484.59,478.82,401213288,1132306220620,41794453908090.0
2005-03-11,490.74,1.0,8.07,0.0167,483.67,490.87,483.67,454255850,1332526900635,42596688425835.0
2005-03-14,493.99,1.0,3.25,0.0066,492.44,495.44,492.05,374307065,1183614384001,42902009011770.0
2005-03-15,482.02,2.0,-11.97,-0.0242,497.92,498.47,481.69,463776798,1369896389520,41867942729555.0
2005-03-16,483.66,1.0,1.64,0.0034,480.8,485.53,472.04,465871669,1299017231255,42023658932920.0
2005-03-17,471.74,2.0,-11.92,-0.0246,479.43,482.49,471.69,474616996,1418376922555,40984592558510.0
2005-03-18,465.48,2.0,-6.26,-0.0133,471.06,474.39,464.74,410218755,1224343870665,40461372731065.0
2005-03-21,463.42,2.0,-2.06,-0.0044,466.15,467.47,462.17,391153466,1163373108206,40278596861895.0
2005-03-22,460.68,2.0,-2.74,-0.0059,462.93,467.04,460.27,436290057,1401806160790,40070584877875.0
2005-03-23,452.91,2.0,-7.77,-0.0169,459.04,461.84,452.26,395576654,1204130014200,39384851806505.0
2005-03-24,449.35,2.0,-3.56,-0.0079,457.52,458.62,444.21,372010399,1200736433050,39072317233200.0
2005-03-25,456.15,1.0,6.8,0.0151,451.31,456.15,449.61,366697272,1108811648565,39657615227685.0
2005-03-28,459.81,1.0,3.66,0.008,460.43,464.38,458.47,400023309,1106822641615,40000998658250.0
2005-03-29,453.24,2.0,-6.57,-0.0143,460.86,461.25,451.74,366528128,1193509044290,39430296988955.0
2005-03-30,455.05,1.0,1.81,0.004,452.81,455.1,450.06,321565224,938351966460,39584053038325.0
2005-03-31,455.03,2.0,-0.02,0.0,461.04,461.46,453.52,342469802,1106663768785,39605077377345.0
2005-04-01,462.23,1.0,7.2,0.0158,453.35,462.3,453.35,337090032,1125794683530,40235449508270.0
2005-04-04,461.88,2.0,-0.35,-0.0008,463.41,464.87,461.66,292391446,899807152547,40206525534980.0
2005-04-06,463.6,1.0,1.72,0.0037,463.89,465.55,461.98,349802858,925501961505,40388090532215.0
2005-04-07,463.08,2.0,-0.52,-0.0011,465.64,466.69,461.82,396014607,923751634725,40315093526735.0
2005-04-08,463.9,1.0,0.82,0.0018,467.12,467.58,463.85,469264639,1107538110505,40478004567470.0
2005-04-11,462.87,2.0,-1.03,-0.0022,463.63,463.74,461.21,371413352,946914977460,40387384636070.0
2005-04-12,460.87,2.0,-2.0,-0.0043,462.86,464.85,460.82,370168111,894169176900,40214141995985.0
2005-04-13,460.9,1.0,0.03,0.0001,463.48,464.45,460.55,462517299,1152334716115,40222653859770.0
2005-04-14,455.55,2.0,-5.35,-0.0116,458.12,458.61,454.18,380231340,871163182010,39609262788960.0
2005-04-15,449.08,2.0,-6.47,-0.0141999999999999,452.77,453.33,446.75,373574885,846180704905,39042973781545.0
2005-04-18,429.73,2.0,-19.35,-0.0431,441.85,441.88,426.15,435732919,930275318925,37375689877985.0
2005-04-19,437.73,1.0,8.0,0.0186,432.83,437.85,432.83,433769184,930785407830,38073724705805.0
2005-04-20,442.2,1.0,4.47,0.0102,442.02,447.15,440.45,481985763,1108099473555,38473921712285.0
2005-04-21,439.83,2.0,-2.37,-0.0054,437.12,440.42,433.33,439117981,966038894315,38320212259515.0
2005-04-22,442.63,1.0,2.8,0.0064,448.56,449.57,442.63,518771724,994717196405,38584201062235.0
2005-04-25,443.9,1.0,1.27,0.0029,440.7,445.37,439.46,452182833,826715034390,38714119274145.0
2005-04-26,441.99,2.0,-1.91,-0.0043,447.1,447.34,441.94,518650123,1052719145210,38590476843770.0
2005-04-27,436.65,2.0,-5.34,-0.0121,439.31,439.71,434.99,517842506,864426365185,38128074491615.0
2005-04-28,431.17,2.0,-5.48,-0.0126,439.77,440.49,430.78,495932193,870198310710,37655474136515.0
2005-04-29,424.4,2.0,-6.77,-0.0157,425.69,427.68,420.12,497598855,797699331530,37099896701040.0
2005-05-02,426.61,1.0,2.21,0.0052,426.88,429.23,426.2,499272747,796255264530,37292117423420.0
2005-05-03,423.3,2.0,-3.31,-0.0078,427.91,430.17,423.29,495718120,922362647960,37005304080385.0
2005-05-04,429.41,1.0,6.11,0.0144,425.36,429.43,425.36,529726889,1016642639195,37645028997580.0
2005-05-06,433.29,1.0,3.88,0.009,431.62,434.19,431.03,545024006,1097737520250,37986004080205.0
2005-05-09,429.61,2.0,-3.68,-0.0085,434.78,435.71,428.72,532457303,1052079531890,37718554871705.0
2005-05-10,430.76,1.0,1.15,0.0027,432.78,433.68,430.36,515181918,1057002669445,37834308026025.0
2005-05-11,425.59,2.0,-5.17,-0.012,428.71,429.12,425.37,530125888,1005658417950,37376210094545.0
2005-05-12,428.27,1.0,2.68,0.0063,427.81,429.54,426.61,580084331,1109961534520,37564983989365.0
2005-05-13,431.77,1.0,3.5,0.0081999999999999,426.19,431.87,425.52,548157243,1231425428885,37892075969355.0
2005-05-16,435.02,1.0,3.25,0.0075,434.68,436.69,434.28,532506765,1238861430855,38177485730610.0
2005-05-17,434.52,2.0,-0.5,-0.0011,438.9,440.39,433.83,674687693,1416573167005,38163432842830.0
2005-05-18,436.55,1.0,2.03,0.0046999999999999,437.91,438.84,435.54,628301561,1271549826805,38337937178355.0
2005-05-19,445.61,1.0,9.06,0.0208,442.17,445.61,441.64,624895072,1437923740105,39099302046460.0
2005-05-20,445.86,1.0,0.25,0.0006,448.31,449.9,444.77,639533298,1517700191640,39148908174295.0
2005-05-23,450.22,1.0,4.36,0.0098,448.35,450.45,445.68,613016139,1374482273980,39536863042900.0
2005-05-24,451.94,1.0,1.72,0.0038,452.29,453.43,450.28,637738488,1882144513805,39680904372975.0
2005-05-25,453.17,1.0,1.23,0.0027,454.15,458.34,451.55,644389277,1749708419690,39753281489785.0
2005-05-26,456.19,1.0,3.02,0.0067,453.6,456.93,453.6,593879878,1880620608675,40022063326835.0
2005-05-27,463.22,1.0,7.03,0.0154,460.46,463.66,459.41,630037528,1868524968975,40682953319725.0
2005-05-30,468.25,1.0,5.03,0.0109,466.09,468.34,465.46,563030002,1657754247080,41190557800835.0
2005-05-31,471.48,1.0,3.23,0.0069,470.33,471.54,467.76,626990305,1860474052260,41474536581175.0
2005-06-01,468.81,2.0,-2.67,-0.0056999999999999,470.33,473.58,468.29,598621162,1991327054120,41291608508220.0
2005-06-02,475.07,1.0,6.26,0.0134,474.28,476.13,473.81,571588815,1887772266860,41856984022840.0
2005-06-03,480.65,1.0,5.58,0.0116999999999999,478.4,480.69,477.68,559812071,1949189139804,42371682181490.0
2005-06-07,482.66,1.0,2.01,0.0042,482.04,483.09,478.81,618008513,1985619617068,42555006115355.0
2005-06-08,484.89,1.0,2.23,0.0046,483.88,488.08,483.39,755132798,2674920585125,42822803925985.0
2005-06-09,488.1,1.0,3.21,0.0066,486.06,493.93,486.06,775767781,2875151409550,43119142658280.0
2005-06-10,486.58,2.0,-1.52,-0.0031,491.18,492.12,484.31,634059094,2131824563986,43175542898790.0
2005-06-13,486.62,1.0,0.04,0.0001,488.44,489.65,486.04,605314417,1734467529185,43194273436085.0
2005-06-14,479.47,2.0,-7.15,-0.0147,487.45,489.13,478.69,662756228,2086415060375,42598606627085.0
2005-06-15,486.46,1.0,6.99,0.0146,479.88,486.46,479.88,629806640,1980922838670,43232042939120.0
2005-06-16,490.22,1.0,3.76,0.0077,489.41,492.1,488.17,562421652,1712742713267,43632447268465.0
2005-06-17,491.03,1.0,0.81,0.0017,493.35,494.81,490.18,644740395,1807974014520,43705685728965.0
2005-06-20,489.2,2.0,-1.83,-0.0037,494.53,494.88,488.71,607253749,1806751334242,43546962152060.0
2005-06-21,485.12,2.0,-4.08,-0.0083,489.56,491.84,483.16,690979820,1690119005155,43191206944060.0
2005-06-22,489.73,1.0,4.61,0.0095,485.91,489.85,484.39,650048263,1895977927395,43625462574145.0
2005-06-23,494.92,1.0,5.19,0.0106,491.27,495.7,491.27,714805215,1899441775840,44106777239575.0
2005-06-24,493.98,2.0,-0.94,-0.0019,491.19,494.26,490.43,654338229,1585090035025,44296624594175.0
2005-06-27,491.33,2.0,-2.65,-0.0054,493.21,493.48,489.99,542734354,1391984133945,44052052231060.0
2005-06-28,492.84,1.0,1.51,0.0031,492.48,494.83,491.62,685211370,1677263077110,44220893230455.0
2005-06-29,497.63,1.0,4.79,0.0097,497.3,498.82,496.33,682807689,1948872745840,44657784140905.0
2005-06-30,503.21,1.0,5.58,0.0112,499.12,503.21,499.12,602893870,1866116127305,45161846195210.0
2005-07-01,507.51,1.0,4.3,0.0085,502.83,507.75,502.83,633839521,1583491327165,45586215911845.0
2005-07-04,512.5,1.0,4.99,0.0098,510.85,512.62,510.46,654907646,1581592564375,46040137723915.0
2005-07-05,513.53,1.0,1.03,0.002,515.55,516.71,511.55,714286501,1932239535505,46125537992175.0
2005-07-06,516.41,1.0,2.88,0.0056,517.9,518.51,514.62,674685432,1723469711575,46395549338000.0
2005-07-07,519.85,1.0,3.44,0.0067,514.84,521.22,514.65,648611007,1835776279530,46722639530365.0
2005-07-08,518.66,2.0,-1.19,-0.0023,521.33,522.82,516.06,706672546,1829995020048,46648608635955.0
2005-07-11,526.1,1.0,7.44,0.0143,525.08,526.57,523.1,701749958,1746411262860,47350129676005.0
2005-07-12,523.7,2.0,-2.4,-0.0046,530.75,531.15,522.99,668488382,1740751305710,47215532910715.0
2005-07-13,521.87,2.0,-1.83,-0.0034999999999999,525.84,526.62,520.93,635129373,1561817384144,47067433438965.0
2005-07-14,524.37,1.0,2.5,0.0048,524.31,525.85,523.61,648932434,1664755707915,47295377533420.0
2005-07-15,524.63,1.0,0.26,0.0005,527.49,528.87,524.53,686177277,1678442661335,47446572742330.0
2005-07-18,527.18,1.0,2.55,0.0049,527.68,528.4,525.97,644904715,1905986399655,47721891047390.0
2005-07-19,530.63,1.0,3.45,0.0065,528.43,530.63,528.43,757623834,2037331604064,48112277942295.0
2005-07-20,521.68,2.0,-8.95,-0.0169,534.72,535.13,515.16,936987325,2349676877185,47322628002015.0
2005-07-21,520.61,2.0,-1.07,-0.0021,525.07,528.93,517.73,833845725,2104178555730,47247221094480.0
2005-07-22,521.51,1.0,0.9,0.0017,517.98,521.88,512.28,727524292,1998215675195,47327981208770.0
2005-07-25,528.95,1.0,7.44,0.0143,523.72,529.89,523.72,647218896,1971762313660,47960845611875.0
2005-07-26,532.54,1.0,3.59,0.0068,530.33,532.63,528.84,686442258,2220777295480,48488054148580.0
2005-07-27,538.6,1.0,6.06,0.0113999999999999,537.28,540.01,535.12,697490662,2317664952670,49127108993165.0
2005-07-28,547.67,1.0,9.07,0.0168,545.07,549.08,543.96,872578481,2713055909730,49946421251910.0
2005-07-29,546.68,2.0,-0.99,-0.0018,552.96,553.83,545.56,813012098,2966999952475,50506087318400.0
2005-08-01,544.83,2.0,-1.85,-0.0034,548.73,549.5,543.53,609406804,1910739292030,50338150738665.0
2005-08-02,541.78,2.0,-3.05,-0.0056,547.43,548.2,541.41,820785587,2469435049205,50202028636705.0
2005-08-03,532.55,2.0,-9.23,-0.017,544.7,545.13,532.46,790197190,2381564412940,49355824361240.0
2005-08-04,524.63,2.0,-7.92,-0.0149,535.33,536.09,519.52,734965853,2328435035461,48630855774670.0
2005-08-05,511.99,2.0,-12.64,-0.0241,518.86,519.65,508.24,626342069,1845279467920,47564756285600.0
2005-08-08,507.38,2.0,-4.61,-0.009,506.32,512.41,505.52,583127319,1498627936920,47150492329085.0
2005-08-09,515.54,1.0,8.16,0.0161,506.05,516.28,506.05,659096358,1792433095830,47912693139535.0
2005-08-10,520.76,1.0,5.22,0.0101,519.01,524.32,518.98,674565581,1892727708040,48410092393135.0
2005-08-11,524.74,1.0,3.98,0.0076,521.62,524.89,518.69,588002327,1519455333045,48791100671140.0
2005-08-12,525.64,1.0,0.9,0.0017,528.55,529.09,525.15,599171385,1674596252593,48878587394340.0
2005-08-16,517.62,2.0,-8.02,-0.0153,527.19,527.57,516.81,539519464,1466405365600,48132252751465.0
2005-08-17,513.27,2.0,-4.35,-0.0084,514.72,515.37,510.03,542403566,1399525948763,47759088655385.0
2005-08-18,505.06,2.0,-8.21,-0.016,515.75,517.12,504.3,609052168,1515791371900,47032973116885.0
2005-08-19,509.21,1.0,4.15,0.0081999999999999,503.64,510.05,501.27,529015934,1387968671345,47462248089915.0
2005-08-22,518.34,1.0,9.13,0.0179,510.92,518.37,510.92,531366965,1284820763690,48339874544170.0
2005-08-23,521.38,1.0,3.04,0.0059,520.49,523.62,520.12,568879306,1689590517906,48685925467545.0
2005-08-24,518.3,2.0,-3.08,-0.0059,522.69,522.91,517.64,500599827,1418396021230,48381225685720.0
2005-08-25,517.63,2.0,-0.67,-0.0013,516.88,520.38,514.72,495516263,1391966781725,48393836995395.0
2005-08-26,512.17,2.0,-5.46,-0.0105,517.97,521.44,511.22,542731542,1542060142540,47957413389820.0
2005-08-29,492.66,2.0,-19.51,-0.0381,507.08,507.22,492.05,522260331,1325804199170,46133836587800.0
2005-08-30,497.96,1.0,5.3,0.0108,497.36,500.37,493.0,469816588,1388287419670,46634100546335.0
2005-08-31,503.95,1.0,5.99,0.012,494.49,503.97,494.27,462033997,1228402327415,47250994081495.0
2005-09-01,512.45,1.0,8.5,0.0169,508.1,513.47,508.1,542375105,1459862149850,48053189454345.0
2005-09-02,517.08,1.0,4.63,0.009,513.86,517.23,513.86,502149944,1351081780105,48534642680175.0
2005-09-05,522.79,1.0,5.71,0.011,521.05,523.77,519.64,530186192,1476927743100,49071336734125.0
2005-09-06,524.4,1.0,1.61,0.0031,524.64,526.37,524.33,584261502,1538305581090,49227690246785.0
2005-09-07,530.53,1.0,6.13,0.0116999999999999,530.19,531.8,529.05,561946445,1507597928800,49800614698055.0
2005-09-08,529.3,2.0,-1.23,-0.0023,535.42,535.81,527.45,583858560,1581612819980,49704496456685.0
2005-09-09,532.06,1.0,2.76,0.0052,530.96,532.11,527.77,552650859,1339925043990,49976355778090.0
2005-09-12,532.11,1.0,0.05,0.0001,536.53,536.76,532.11,506888235,1350023450388,50004432455680.0
2005-09-13,528.02,2.0,-4.09,-0.0077,533.89,534.57,527.86,501045679,1399360634545,49643233521935.0
2005-09-14,529.64,1.0,1.62,0.0031,527.37,529.8,526.8,467896771,1237827472215,49796803985815.0
2005-09-15,526.45,2.0,-3.19,-0.006,528.66,532.37,522.68,489853972,1363821401415,49546115357845.0
2005-09-16,536.6,1.0,10.15,0.0192999999999999,528.37,536.71,528.37,446104880,1283835714145,50511523453855.0
2005-09-20,543.59,1.0,6.99,0.013,543.38,544.4,540.87,438354045,1391649478757,51187636051145.0
2005-09-21,542.68,2.0,-0.91,-0.0017,542.57,543.48,540.46,501889755,1484210811390,51112977001705.0
2005-09-22,547.01,1.0,4.33,0.008,542.03,548.42,542.03,545243596,1631470150457,51537146553375.0
2005-09-23,543.66,2.0,-3.35,-0.0060999999999999,550.95,552.1,543.66,518187034,1528742446235,51240047373095.0
2005-09-26,550.4,1.0,6.74,0.0124,547.75,550.59,547.75,492501226,1431184270475,51886474457730.0
2005-09-27,554.63,1.0,4.23,0.0077,552.91,555.17,551.14,520020050,1591957697305,52300338349610.0
2005-09-28,562.25,1.0,7.62,0.0137,559.08,563.24,558.32,578346322,2067641028305,53005516431665.0
2005-09-29,568.08,1.0,5.83,0.0104,567.3,568.14,564.68,530859942,1678956186400,53534112241415.0
2005-09-30,571.95,1.0,3.87,0.0068,572.82,573.76,568.82,519084004,1744252260220,53966575682210.0
2005-10-04,588.21,1.0,16.26,0.0283999999999999,576.68,588.24,576.68,535130832,2050782975330,55504987086060.0
2005-10-05,592.14,1.0,3.93,0.0067,590.89,594.95,587.61,506766304,2236014751230,56005738175005.0
2005-10-06,588.52,2.0,-3.62,-0.0060999999999999,589.69,593.11,583.9,572341347,2283441786650,55666287977625.0
2005-10-07,590.48,1.0,1.96,0.0033,588.43,593.39,587.09,584758868,2102714404720,55854698948595.0
2005-10-10,603.85,1.0,13.37,0.0226,594.84,603.96,594.84,645069971,2321415056997,57115618681940.0
2005-10-11,609.58,1.0,5.73,0.0095,605.96,609.6,603.43,751898292,2437189931305,57882780122365.0
2005-10-12,606.32,2.0,-3.26,-0.0053,614.21,615.65,603.85,809211210,2599373896130,57581655979405.0
2005-10-13,606.12,2.0,-0.2,-0.0003,605.38,607.21,596.72,645835194,2136843451140,57465735553065.0
2005-10-14,600.04,2.0,-6.08,-0.01,607.92,609.81,596.06,683073844,2341067597995,56987885830390.0
2005-10-17,587.58,2.0,-12.46,-0.0208,602.51,604.82,586.19,672684488,2522718685905,55846941286905.0
2005-10-18,591.77,1.0,4.19,0.0070999999999999,590.02,594.01,589.88,728832405,2337752299315,56473603675305.0
2005-10-19,573.19,2.0,-18.58,-0.0314,589.74,589.98,569.99,721896832,2169260339940,54734492262395.0
2005-10-20,574.61,1.0,1.42,0.0025,579.39,583.22,574.38,698694653,2203967487705,54884830418275.0
2005-10-21,584.42,1.0,9.81,0.0171,568.18,584.48,566.79,686371956,2075156326375,55871865097980.0
2005-10-24,592.18,1.0,7.76,0.0133,588.15,596.42,588.15,610776758,1968122686135,56627171881525.0
2005-10-25,593.79,1.0,1.61,0.0027,601.19,602.98,591.98,660521580,2213830448265,56898094380850.0
2005-10-26,594.58,1.0,0.79,0.0013,596.85,597.48,590.41,694062480,2073100034420,57006047703630.0
2005-10-27,588.29,2.0,-6.29,-0.0106,594.65,597.42,587.83,638062088,2008801145470,56446820814645.0
2005-10-28,580.92,2.0,-7.37,-0.0125,582.95,583.49,578.92,602086624,1914568524340,55822294610695.0
2005-10-31,587.46,1.0,6.54,0.0113,587.44,589.28,585.13,572477998,1801070741370,56535916263735.0
2005-11-01,594.82,1.0,7.36,0.0125,589.78,596.12,589.78,643684932,2007910055395,57255785503060.0
2005-11-02,606.8,1.0,11.98,0.0200999999999999,596.94,606.82,596.94,691528243,2317378750620,58400825341505.0
2005-11-03,610.37,1.0,3.57,0.0059,612.84,613.89,609.84,651978260,2289607990285,58755893467255.0
2005-11-04,617.43,1.0,7.06,0.0116,614.96,617.53,613.5,653183793,2076163806400,59473483245825.0
2005-11-07,622.59,1.0,5.16,0.0084,623.1,624.06,619.11,622557410,2145442796635,59963320123465.0
2005-11-08,623.75,1.0,1.16,0.0019,625.36,625.68,622.1,675817309,2291791037605,60107345189095.0
2005-11-09,628.72,1.0,4.97,0.008,625.18,629.16,624.42,684866948,2427838676670,60338832542280.0
2005-11-10,636.73,1.0,8.01,0.0127,630.28,636.76,630.27,671106024,2492903288200,61098078334560.0
2005-11-11,640.4,1.0,3.67,0.0058,641.31,642.25,638.45,814952121,2755114097660,61780819424585.0
2005-11-14,642.61,1.0,2.21,0.0034999999999999,643.82,647.06,642.61,754446051,2486671869065,61967910313715.0
2005-11-15,643.85,1.0,1.24,0.0019,644.85,645.47,637.12,706967274,2340672727270,62215026715820.0
2005-11-16,648.13,1.0,4.28,0.0066,644.34,649.24,644.34,655223827,2198271555671,62672390995675.0
2005-11-17,653.5,1.0,5.37,0.0083,650.96,656.54,650.7,685130624,2363033074370,63205926598650.0
2005-11-18,661.42,1.0,7.92,0.0121,661.04,662.54,657.63,728272046,2541612145820,64146387115245.0
2005-11-21,666.04,1.0,4.62,0.0069999999999999,666.47,671.53,662.6,735562341,2644818257390,64603783156500.0
2005-11-22,667.71,1.0,1.67,0.0025,670.08,671.36,660.32,714318403,2524513004844,64880533320765.0
2005-11-23,682.27,1.0,14.56,0.0218,673.29,682.74,673.29,836495780,2908065545019,66335543084320.0
2005-11-24,690.87,1.0,8.6,0.0126,688.3,694.31,687.92,778870525,3043424528555,67206094485860.0
2005-11-25,700.22,1.0,9.35,0.0135,696.16,700.29,691.75,724935516,2737052992120,68201891726260.0
2005-11-28,704.47,1.0,4.25,0.0060999999999999,707.83,710.21,703.56,756479284,2946945553475,68757098899695.0
2005-11-29,697.05,2.0,-7.42,-0.0105,702.5,707.23,691.64,727479555,2835751977600,68383183508530.0
2005-11-30,712.39,1.0,15.34,0.022,698.27,712.39,698.27,768209644,2977101851410,69909792295865.0
2005-12-01,727.43,1.0,15.04,0.0210999999999999,716.44,727.54,716.44,798910081,3173680369655,71408088248875.0
2005-12-02,733.87,1.0,6.44,0.0089,739.38,740.89,733.74,939412633,3446055082895,72261245294695.0
2005-12-05,747.46,1.0,13.59,0.0185,740.12,747.5,739.64,812415433,3095226255740,73616822020730.0
2005-12-06,747.96,1.0,0.5,0.0007,750.71,752.82,740.71,1004358586,3399564788685,73996028122970.0
2005-12-07,729.44,2.0,-18.52,-0.0248,752.38,753.02,726.92,971234275,3407671366695,72195019267600.0
2005-12-08,725.85,2.0,-3.59,-0.0049,724.93,732.02,714.44,878351968,2913077920575,71878182475505.0
