Code,Name,Market,Marcap,Amount,Volume,Close,fs_div,available_date,equity,revenue_q,net_income_q,ocf_q,EY_1_PER,BY_1_PBR,CFY_1_PCR,SY_1_PSR,EY_1_PER_rank,BY_1_PBR_rank,CFY_1_PCR_rank,SY_1_PSR_rank,avg_rank,overall_rank,signal_date,target_weight,top_n
067310,하나마이크론,KOSDAQ,115226285460.0,818681550.0,162217.0,5070.0,CFS,2018-04-02,173369685826.0,105752091225.0,8595467943.0,32477144564.0,0.2983856646488481,1.5046018808458776,1.127421384256085,3.6711099660228514,45.0,263.0,38.0,180.0,131.5,15,2018-04-30,0.02,50
084690,대상홀딩스,KOSPI,339673606440.0,638259040.0,68546.0,9380.0,CFS,2018-04-02,1073261265994.0,834499968245.0,3747526924.0,97500430809.0,0.044130916891383064,3.159684019145541,1.1481661095881759,9.827080496375348,444.0,32.0,35.0,22.0,133.25,16,2018-04-30,0.02,50
079660,사조해표,KOSPI,76612000000.0,89504250.0,8441.0,10700.0,CFS,2018-04-02,148829733481.0,115708600504.0,1528626650.0,25564633222.0,0.07981134287056858,1.9426425818540176,1.3347586916932073,6.041278155067092,296.0,148.0,23.0,68.0,133.75,17,2018-04-30,0.02,50
001230,동국제강,KOSPI,1049760107000.0,20746578140.0,1907960.0,11000.0,CFS,2018-04-02,2370682510712.0,1471272232989.0,43242759779.0,80255144809.0,0.16477196834076302,2.258308822085959,0.3058037518242251,5.6061274311274625,135.0,87.0,248.0,80.0,137.5,18,2018-04-30,0.02,50
054040,한국컴퓨터,KOSDAQ,57695931100.0,120190835.0,33455.0,3590.0,CFS,2018-04-02,94670192894.0,62158239000.0,2030713750.0,11308099329.0,0.14078731108301673,1.6408469555663345,0.783978981769132,4.309367251029596,164.0,213.0,62.0,132.0,142.75,19,2018-04-30,0.02,50
034590,인천도시가스,KOSPI,131242620000.0,30516150.0,1021.0,30000.0,OFS,2018-04-02,171030364733.0,173375813163.0,9183159911.0,19877841351.0,0.2798834680685284,1.3031617681283718,0.6058349445020222,5.284131425081273,55.0,340.0,88.0,92.0,143.75,20,2018-04-30,0.02,50
020560,아시아나항공,KOSPI,1087747058200.0,10939095080.0,2087588.0,5300.0,CFS,2018-03-30,1242490608864.0,1647288862702.0,294224976428.0,184591587458.0,1.081961009997609,1.1422606013939207,0.6788033525494852,6.057617348753589,4.0,450.0,74.0,67.0,148.75,21,2018-04-30,0.02,50
014710,사조씨푸드,KOSPI,119324502990.0,308441190.0,44583.0,6930.0,OFS,2018-04-02,209512669156.0,103621506474.0,12651401563.0,10430737165.0,0.4241007084374029,1.7558226844117526,0.34965952184604193,3.4736036229770515,24.0,177.0,204.0,199.0,151.0,22,2018-04-30,0.02,50
117580,대성에너지,KOSPI,163350000000.0,87012210.0,14650.0,5940.0,OFS,2018-04-02,300180589663.0,235097346809.0,11458870713.0,10229728630.0,0.28059677289256196,1.8376528292806857,0.2504984053872054,5.756898605668809,53.0,162.0,314.0,75.0,151.0,23,2018-04-30,0.02,50
002710,TCC동양,KOSPI,46695825000.0,165504890.0,80479.0,2090.0,CFS,2018-03-30,100915803447.0,91443100678.0,560080917.0,9232380802.0,0.04797695871097684,2.1611311813636442,0.7908527841193511,7.8330857782681855,428.0,108.0,60.0,40.0,159.0,24,2018-04-30,0.02,50
010470,오리콤,KOSDAQ,60943375000.0,141183610.0,26494.0,5300.0,CFS,2018-03-30,72742237448.0,51747667646.0,5325721319.0,28509533273.0,0.34955210924895447,1.1936036927393667,1.8712146003072525,3.396442526919456,35.0,403.0,6.0,206.0,162.5,25,2018-04-30,0.02,50
002460,화성산업,KOSPI,206060740000.0,4205978750.0,257981.0,16550.0,OFS,2018-04-02,348653647090.0,132769163071.0,13980648669.0,31076096539.0,0.2713888859954594,1.6919945404932546,0.6032414818853897,2.5772820784978254,58.0,197.0,89.0,309.0,163.25,26,2018-04-30,0.02,50
034730,SK,KOSPI,20685927318000.0,24037675000.0,81983.0,294000.0,CFS,2018-04-02,45756420000000.0,24502621000000.0,1818736000000.0,980699000000.0,0.351685659925415,2.211958849927155,0.18963597520651407,4.738027089301213,33.0,96.0,419.0,108.0,164.0,27,2018-04-30,0.02,50
004560,현대비앤지스틸,KOSPI,196024543000.0,4106894550.0,320594.0,13000.0,CFS,2018-03-30,365034076751.0,163969571005.0,4845632347.0,38504961226.0,0.09887807460925951,1.8621855771958107,0.785717148204243,3.345898804212491,252.0,157.0,61.0,210.0,170.0,28,2018-04-30,0.02,50
003070,코오롱글로벌,KOSPI,291180558900.0,2907183200.0,257332.0,11550.0,CFS,2018-04-02,465432241338.0,1041017100748.0,3669937653.0,83093788113.0,0.050414597277565705,1.5984317191239514,1.1414743955009286,14.300640189450505,416.0,227.0,36.0,8.0,171.75,29,2018-04-30,0.02,50
049070,인탑스,KOSDAQ,159100000000.0,385012630.0,41697.0,9250.0,CFS,2018-03-30,428347466152.0,123355768858.0,7033092006.0,10725548924.0,0.17682192346951603,2.692315940615965,0.269655535487115,3.1013392547580136,115.0,54.0,288.0,230.0,171.75,30,2018-04-30,0.02,50
000670,영풍,KOSPI,1554681760000.0,865335000.0,1029.0,844000.0,CFS,2018-04-02,3469510849085.0,1063149263988.0,97103539651.0,113458661424.0,0.24983515507636753,2.2316534086596604,0.2919148197223334,2.7353489089316905,64.0,94.0,261.0,281.0,175.0,31,2018-04-30,0.02,50
001040,CJ,KOSPI,4741262175000.0,8128612500.0,50080.0,162500.0,CFS,2018-03-30,11992168809000.0,6978877832000.0,35135816000.0,902817483000.0,0.02964258436098822,2.5293199081529383,0.7616684753358951,5.887780573534726,505.0,65.0,64.0,73.0,176.75,32,2018-04-30,0.02,50
001810,무림SP,KOSDAQ,70175875000.0,430211450.0,136147.0,3170.0,CFS,2018-04-02,194768331312.0,50631441992.0,4865463859.0,3994953517.0,0.2773297153188329,2.775431461481599,0.22771093439162676,2.885974246391655,56.0,51.0,346.0,258.0,177.75,33,2018-04-30,0.02,50
016250,이테크건설,KOSDAQ,408520000000.0,2134800100.0,14767.0,145900.0,CFS,2018-04-02,444629247914.0,443602493334.0,27561615899.0,96791534946.0,0.26986797120336825,1.0883904041760502,0.94772872756291,4.343508208498972,59.0,488.0,47.0,128.0,180.5,34,2018-04-30,0.02,50
035000,지투알,KOSPI,142479717400.0,78696010.0,9128.0,8600.0,CFS,2018-04-02,156906302130.0,154234577940.0,20225445482.0,16771664998.0,0.567812622065181,1.1012536029215902,0.47085059695661635,4.330007968979871,16.0,480.0,130.0,129.0,188.75,35,2018-04-30,0.02,50
000430,대원강업,KOSPI,270010000000.0,1435023900.0,325134.0,4355.0,CFS,2018-04-02,558745922478.0,263336386973.0,7653221298.0,20382445922.0,0.11337685712381022,2.069352699818525,0.30195097843783564,3.901135320514055,219.0,123.0,251.0,164.0,189.25,36,2018-04-30,0.02,50
124500,아이티센,KOSDAQ,68690483750.0,417254810.0,101985.0,4375.0,CFS,2018-04-02,74649440426.0,98814171334.0,2174751932.0,34153544550.0,0.12664065316034406,1.0867508328764681,1.9888370374156814,5.754169482552232,195.0,489.0,4.0,76.0,191.0,37,2018-04-30,0.02,50
053700,삼보모터스,KOSDAQ,141923376600.0,3000751760.0,301170.0,9960.0,CFS,2018-03-30,199091891357.0,240839924946.0,2303063187.0,29539028563.0,0.06491004490376534,1.4028125325549787,0.8325345484487296,6.787885990756508,356.0,303.0,56.0,56.0,192.75,38,2018-04-30,0.02,50
001120,LG상사,KOSPI,1025202000000.0,7518791750.0,285647.0,26450.0,CFS,2018-03-30,1585460435513.0,3442282252234.0,13402567205.0,134147737536.0,0.05229239585954768,1.546485897913777,0.5234002178536522,13.430649773348081,407.0,249.0,109.0,13.0,194.5,39,2018-04-30,0.02,50
042670,두산인프라코어,KOSPI,2133503664750.0,116224858230.0,11531016.0,10250.0,CFS,2018-03-29,3173161629154.0,1648360954952.0,77803251034.0,253927251231.0,0.1458694490559815,1.487300763331862,0.4760755848258732,3.090430041787909,159.0,273.0,128.0,233.0,198.25,40,2018-04-30,0.02,50
006840,AK홀딩스,KOSPI,967071953000.0,1682980100.0,23100.0,73000.0,CFS,2018-03-30,1152064058157.0,910651828911.0,43163574020.0,127705005055.0,0.17853304042620705,1.1912909422955833,0.5282130441642536,3.7666352584666467,113.0,406.0,107.0,169.0,198.75,41,2018-04-30,0.02,50
007160,사조산업,KOSPI,353500000000.0,777749300.0,11079.0,70700.0,CFS,2018-04-02,465605549304.0,245021569795.0,19195657572.0,40979567035.0,0.21720687493069307,1.3171302667722773,0.46370089997171143,2.772521298953324,87.0,333.0,135.0,275.0,207.5,42,2018-04-30,0.02,50
071320,지역난방공사,KOSPI,932088892000.0,541337100.0,6754.0,80500.0,OFS,2018-03-29,1829732552856.0,620745135420.0,40802112406.0,63191727557.0,0.1750996616575922,1.963045122155581,0.2711832663144751,2.6638881366263507,117.0,142.0,285.0,291.0,208.75,43,2018-04-30,0.02,50
004020,현대제철,KOSPI,8086814571000.0,174407878900.0,2932677.0,60600.0,CFS,2018-04-02,17035523008008.0,5079111067034.0,195744482824.0,948319851694.0,0.09682155123277156,2.106580144560112,0.4690696656232258,2.5122925831627803,258.0,120.0,133.0,327.0,209.5,44,2018-04-30,0.02,50
009070,KCTC,KOSPI,98700000000.0,2867624775.0,909210.0,3290.0,CFS,2018-04-10,184377232028.0,91533521527.0,5887417971.0,4200582453.0,0.238598499331307,1.8680570620871326,0.17023637094224925,3.7095652087943263,73.0,156.0,444.0,174.0,211.75,45,2018-04-30,0.02,50
031310,아이즈비전,KOSDAQ,63248021740.0,1041456015.0,257787.0,4010.0,CFS,2018-03-30,75336072066.0,53858807591.0,2963035188.0,7432392923.0,0.1873914855506752,1.1911213978469013,0.4700474556218112,3.4061971337160752,108.0,407.0,132.0,203.0,212.5,46,2018-04-30,0.02,50
101330,모베이스,KOSDAQ,111525365140.0,592059040.0,127553.0,4655.0,CFS,2018-04-02,206968505042.0,79515228556.0,2824003370.0,10487324783.0,0.10128649626764182,1.8557976006820363,0.3761413296368966,2.851915470751715,246.0,158.0,183.0,263.0,212.5,47,2018-04-30,0.02,50
004490,세방전지,KOSPI,455000000000.0,230590750.0,7114.0,32500.0,CFS,2018-04-02,890163290534.0,303187216944.0,27539914631.0,25311514533.0,0.2421091396131868,1.9564028363384616,0.22251880908131869,2.66538212698022,70.0,145.0,358.0,289.0,215.5,48,2018-04-30,0.02,50
039740,한국정보공학,KOSDAQ,35922418560.0,320283120.0,71626.0,4480.0,CFS,2018-03-30,49287022605.0,49172974283.0,1219555413.0,2404775004.0,0.13579880886505655,1.3720407639780032,0.26777428696605,5.475463652411715,175.0,312.0,291.0,84.0,215.5,49,2018-04-30,0.02,50
014790,한라,KOSPI,296703878460.0,64390638430.0,8464909.0,8130.0,CFS,2018-04-02,392631187238.0,501973879504.0,7865988038.0,23479553819.0,0.10604496414172017,1.3233099252894747,0.31653854935590786,6.7673382917597875,235.0,332.0,238.0,58.0,215.75,50,2018-04-30,0.02,50
000880,한화,KOSPI,2106340453500.0,5993336300.0,216953.0,28100.0,CFS,2018-08-14,16561805000000.0,12622249000000.0,671631000000.0,1041259000000.0,1.2754462345039892,7.862833841737256,1.9773802440527453,23.970007277838192,8.0,8.0,15.0,9.0,10.0,1,2018-10-31,0.05,20
200880,서연이화,KOSPI,107978605815.0,347450285.0,88404.0,3995.0,CFS,2018-08-14,688227014117.0,458215982309.0,12427202854.0,36111244707.0,0.4603579666620833,6.3737349535346,1.3377185020843658,16.97432482482919,66.0,15.0,29.0,17.0,31.75,2,2018-10-31,0.05,20
001940,KISCO홀딩스,KOSPI,217097465000.0,106444650.0,9132.0,11750.0,CFS,2018-08-14,1278888464599.0,352501182658.0,26892450695.0,65332284737.0,0.49549082841662845,5.890849368503681,1.2037410890449596,6.494800529485685,53.0,16.0,38.0,141.0,62.0,3,2018-10-31,0.05,20
013580,계룡건설,KOSPI,173259595800.0,129293350.0,6610.0,19400.0,CFS,2018-08-14,393224892035.0,616460585376.0,38199693673.0,57433862477.0,0.8819065633073583,2.269570641783755,1.3259609018896257,14.23206795628459,14.0,237.0,30.0,24.0,76.25,4,2018-10-31,0.05,20
123040,엠에스오토텍,KOSDAQ,49921215370.0,99083710.0,53464.0,1835.0,CFS,2018-08-14,126567693697.0,188583685537.0,4557768808.0,35947197239.0,0.36519694276024994,2.5353488042893377,2.880314268999337,15.110504352851056,103.0,183.0,7.0,20.0,78.25,5,2018-10-31,0.05,20
006200,한국전자홀딩스,KOSPI,33464242240.0,61918451.0,86182.0,715.0,CFS,2018-08-14,266879661907.0,61027668549.0,2196610438.0,12418835413.0,0.2625621010326514,7.975069627842856,1.4844304943687856,7.294672099409235,182.0,7.0,23.0,110.0,80.5,6,2018-10-31,0.05,20
002030,아세아,KOSPI,253063272000.0,160372000.0,1394.0,115500.0,CFS,2018-08-14,1307818448588.0,444046131681.0,42761445986.0,31047439285.0,0.6759012581802072,5.167950442796772,0.4907458761538498,7.0187369059386855,24.0,22.0,170.0,119.0,83.75,7,2018-10-31,0.05,20
024910,경창산업,KOSDAQ,54086697550.0,340051345.0,230332.0,1510.0,CFS,2018-08-14,187603387082.0,151100082234.0,3338117489.0,27176517992.0,0.24687160726824595,3.468567976600376,2.009848574457843,11.174657657315223,205.0,73.0,14.0,49.0,85.25,8,2018-10-31,0.05,20
005740,크라운해태홀딩스,KOSPI,145504000600.0,209102450.0,21434.0,9800.0,CFS,2018-08-14,500832171341.0,280483628001.0,13187793326.0,28674232343.0,0.36254105101217404,3.4420508664763134,0.7882733732339727,7.710678107664347,106.0,75.0,86.0,99.0,91.5,9,2018-10-31,0.05,20
013570,디와이,KOSPI,139494054900.0,1283775560.0,247056.0,5300.0,CFS,2018-08-14,455535558163.0,235911395358.0,14248587046.0,29638000677.0,0.40857904822436986,3.2656270440311075,0.8498713640017643,6.764772750412032,82.0,96.0,73.0,131.0,95.5,10,2018-10-31,0.05,20
007860,서연,KOSPI,79009675060.0,60492735.0,18321.0,3365.0,CFS,2018-08-14,1006809963553.0,731373910480.0,2907527582.0,75613176983.0,0.14719855915326935,12.7428693104791,3.8280464728188948,37.02705573334375,458.0,2.0,2.0,3.0,116.25,11,2018-10-31,0.05,20
053700,삼보모터스,KOSDAQ,88060890300.0,411060910.0,67135.0,6180.0,CFS,2018-08-14,206422725981.0,269642003145.0,5349339915.0,36623967523.0,0.24298368534663792,2.3440908362131334,1.6635747105545673,12.24797987966742,212.0,217.0,18.0,39.0,121.5,12,2018-10-31,0.05,20
084690,대상홀딩스,KOSPI,262178775120.0,138167230.0,19281.0,7240.0,CFS,2018-08-14,1095087039899.0,845268866897.0,29419657633.0,18113049892.0,0.44884880737633376,4.176871447346474,0.276346548399421,12.896068593044848,73.0,47.0,346.0,35.0,125.25,13,2018-10-31,0.05,20
000320,노루홀딩스,KOSPI,155506466700.0,62251500.0,5382.0,11700.0,CFS,2018-08-14,578496931933.0,230447314757.0,11307475289.0,22230297266.0,0.29085543589165735,3.720082799186897,0.5718166642905276,5.927658692202798,153.0,62.0,140.0,167.0,130.5,14,2018-10-31,0.05,20
005710,대원산업,KOSDAQ,114414696000.0,14292440.0,2525.0,5710.0,CFS,2018-08-14,268597427976.0,180002010901.0,12556751283.0,23248843845.0,0.4389908542168394,2.3475780416879313,0.8127922253973389,6.2929682005535375,78.0,216.0,81.0,148.0,130.75,15,2018-10-31,0.05,20
006120,SK디스커버리,KOSPI,514973977750.0,1277828000.0,48122.0,27050.0,CFS,2018-08-14,2437591538432.0,1736466764646.0,121005371867.0,25414301132.0,0.9398950401004025,4.733426626879692,0.19740260463675438,13.487802022408111,12.0,33.0,467.0,28.0,135.0,16,2018-10-31,0.05,20
017000,신원종합개발,KOSDAQ,32066665995.0,152232890.0,47741.0,3185.0,CFS,2018-08-22,68680721678.0,58633171351.0,3188228150.0,6850302033.0,0.3976999854611795,2.1418104922011243,0.854507548002419,7.313909261429596,88.0,276.0,72.0,109.0,136.25,17,2018-10-31,0.05,20
002710,TCC동양,KOSPI,38987662500.0,81396775.0,46628.0,1745.0,CFS,2018-08-14,104387806521.0,105114163459.0,2494822525.0,5555603409.0,0.2559602053598366,2.677457426974495,0.5699857906587757,10.784351430045339,191.0,156.0,143.0,56.0,136.5,18,2018-10-31,0.05,20
037330,인지디스플레,KOSDAQ,47886231370.0,67148180.0,50925.0,1345.0,CFS,2018-08-14,164555411746.0,115041649465.0,3558560409.0,4330692207.0,0.2972512396312218,3.436382589277875,0.3617484260591125,9.6095805557229,149.0,76.0,260.0,71.0,139.0,19,2018-10-31,0.05,20
058650,세아홀딩스,KOSPI,399200000000.0,91646100.0,928.0,99800.0,CFS,2018-08-14,3006371339055.0,1319686837073.0,14102142860.0,116087670229.0,0.1413040366733467,7.530990328294088,1.163203108507014,13.223315000731462,482.0,12.0,40.0,30.0,141.0,20,2018-10-31,0.05,20
000880,한화,KOSPI,2106340453500.0,5993336300.0,216953.0,28100.0,CFS,2018-08-14,16561805000000.0,12622249000000.0,671631000000.0,1041259000000.0,1.2754462345039892,7.862833841737256,1.9773802440527453,23.970007277838192,8.0,8.0,15.0,9.0,10.0,1,2018-10-31,0.03333333333333333,30
200880,서연이화,KOSPI,107978605815.0,347450285.0,88404.0,3995.0,CFS,2018-08-14,688227014117.0,458215982309.0,12427202854.0,36111244707.0,0.4603579666620833,6.3737349535346,1.3377185020843658,16.97432482482919,66.0,15.0,29.0,17.0,31.75,2,2018-10-31,0.03333333333333333,30
001940,KISCO홀딩스,KOSPI,217097465000.0,106444650.0,9132.0,11750.0,CFS,2018-08-14,1278888464599.0,352501182658.0,26892450695.0,65332284737.0,0.49549082841662845,5.890849368503681,1.2037410890449596,6.494800529485685,53.0,16.0,38.0,141.0,62.0,3,2018-10-31,0.03333333333333333,30
013580,계룡건설,KOSPI,173259595800.0,129293350.0,6610.0,19400.0,CFS,2018-08-14,393224892035.0,616460585376.0,38199693673.0,57433862477.0,0.8819065633073583,2.269570641783755,1.3259609018896257,14.23206795628459,14.0,237.0,30.0,24.0,76.25,4,2018-10-31,0.03333333333333333,30
123040,엠에스오토텍,KOSDAQ,49921215370.0,99083710.0,53464.0,1835.0,CFS,2018-08-14,126567693697.0,188583685537.0,4557768808.0,35947197239.0,0.36519694276024994,2.5353488042893377,2.880314268999337,15.110504352851056,103.0,183.0,7.0,20.0,78.25,5,2018-10-31,0.03333333333333333,30
006200,한국전자홀딩스,KOSPI,33464242240.0,61918451.0,86182.0,715.0,CFS,2018-08-14,266879661907.0,61027668549.0,2196610438.0,12418835413.0,0.2625621010326514,7.975069627842856,1.4844304943687856,7.294672099409235,182.0,7.0,23.0,110.0,80.5,6,2018-10-31,0.03333333333333333,30
002030,아세아,KOSPI,253063272000.0,160372000.0,1394.0,115500.0,CFS,2018-08-14,1307818448588.0,444046131681.0,42761445986.0,31047439285.0,0.6759012581802072,5.167950442796772,0.4907458761538498,7.0187369059386855,24.0,22.0,170.0,119.0,83.75,7,2018-10-31,0.03333333333333333,30
024910,경창산업,KOSDAQ,54086697550.0,340051345.0,230332.0,1510.0,CFS,2018-08-14,187603387082.0,151100082234.0,3338117489.0,27176517992.0,0.24687160726824595,3.468567976600376,2.009848574457843,11.174657657315223,205.0,73.0,14.0,49.0,85.25,8,2018-10-31,0.03333333333333333,30
005740,크라운해태홀딩스,KOSPI,145504000600.0,209102450.0,21434.0,9800.0,CFS,2018-08-14,500832171341.0,280483628001.0,13187793326.0,28674232343.0,0.36254105101217404,3.4420508664763134,0.7882733732339727,7.710678107664347,106.0,75.0,86.0,99.0,91.5,9,2018-10-31,0.03333333333333333,30
013570,디와이,KOSPI,139494054900.0,1283775560.0,247056.0,5300.0,CFS,2018-08-14,455535558163.0,235911395358.0,14248587046.0,29638000677.0,0.40857904822436986,3.2656270440311075,0.8498713640017643,6.764772750412032,82.0,96.0,73.0,131.0,95.5,10,2018-10-31,0.03333333333333333,30
007860,서연,KOSPI,79009675060.0,60492735.0,18321.0,3365.0,CFS,2018-08-14,1006809963553.0,731373910480.0,2907527582.0,75613176983.0,0.14719855915326935,12.7428693104791,3.8280464728188948,37.02705573334375,458.0,2.0,2.0,3.0,116.25,11,2018-10-31,0.03333333333333333,30
053700,삼보모터스,KOSDAQ,88060890300.0,411060910.0,67135.0,6180.0,CFS,2018-08-14,206422725981.0,269642003145.0,5349339915.0,36623967523.0,0.24298368534663792,2.3440908362131334,1.6635747105545673,12.24797987966742,212.0,217.0,18.0,39.0,121.5,12,2018-10-31,0.03333333333333333,30
084690,대상홀딩스,KOSPI,262178775120.0,138167230.0,19281.0,7240.0,CFS,2018-08-14,1095087039899.0,845268866897.0,29419657633.0,18113049892.0,0.44884880737633376,4.176871447346474,0.276346548399421,12.896068593044848,73.0,47.0,346.0,35.0,125.25,13,2018-10-31,0.03333333333333333,30
000320,노루홀딩스,KOSPI,155506466700.0,62251500.0,5382.0,11700.0,CFS,2018-08-14,578496931933.0,230447314757.0,11307475289.0,22230297266.0,0.29085543589165735,3.720082799186897,0.5718166642905276,5.927658692202798,153.0,62.0,140.0,167.0,130.5,14,2018-10-31,0.03333333333333333,30
005710,대원산업,KOSDAQ,114414696000.0,14292440.0,2525.0,5710.0,CFS,2018-08-14,268597427976.0,180002010901.0,12556751283.0,23248843845.0,0.4389908542168394,2.3475780416879313,0.8127922253973389,6.2929682005535375,78.0,216.0,81.0,148.0,130.75,15,2018-10-31,0.03333333333333333,30
006120,SK디스커버리,KOSPI,514973977750.0,1277828000.0,48122.0,27050.0,CFS,2018-08-14,2437591538432.0,1736466764646.0,121005371867.0,25414301132.0,0.9398950401004025,4.733426626879692,0.19740260463675438,13.487802022408111,12.0,33.0,467.0,28.0,135.0,16,2018-10-31,0.03333333333333333,30
017000,신원종합개발,KOSDAQ,32066665995.0,152232890.0,47741.0,3185.0,CFS,2018-08-22,68680721678.0,58633171351.0,3188228150.0,6850302033.0,0.3976999854611795,2.1418104922011243,0.854507548002419,7.313909261429596,88.0,276.0,72.0,109.0,136.25,17,2018-10-31,0.03333333333333333,30
002710,TCC동양,KOSPI,38987662500.0,81396775.0,46628.0,1745.0,CFS,2018-08-14,104387806521.0,105114163459.0,2494822525.0,5555603409.0,0.2559602053598366,2.677457426974495,0.5699857906587757,10.784351430045339,191.0,156.0,143.0,56.0,136.5,18,2018-10-31,0.03333333333333333,30
037330,인지디스플레,KOSDAQ,47886231370.0,67148180.0,50925.0,1345.0,CFS,2018-08-14,164555411746.0,115041649465.0,3558560409.0,4330692207.0,0.2972512396312218,3.436382589277875,0.3617484260591125,9.6095805557229,149.0,76.0,260.0,71.0,139.0,19,2018-10-31,0.03333333333333333,30
058650,세아홀딩스,KOSPI,399200000000.0,91646100.0,928.0,99800.0,CFS,2018-08-14,3006371339055.0,1319686837073.0,14102142860.0,116087670229.0,0.1413040366733467,7.530990328294088,1.163203108507014,13.223315000731462,482.0,12.0,40.0,30.0,141.0,20,2018-10-31,0.03333333333333333,30
065130,탑엔지니어링,KOSDAQ,140431299030.0,1736596080.0,202465.0,8790.0,CFS,2018-08-14,295894983007.0,228094081675.0,15898935771.0,29099966579.0,0.452860178060549,2.107044405704662,0.8288740980109696,6.4969585341875336,70.0,287.0,78.0,140.0,143.75,21,2018-10-31,0.03333333333333333,30
016250,이테크건설,KOSDAQ,234640000000.0,1470030200.0,17728.0,83800.0,CFS,2018-08-14,472058722643.0,359382050898.0,44330082605.0,47495170220.0,0.7557122844357314,2.011842493364303,0.809668772928742,6.126526609239686,18.0,324.0,82.0,155.0,144.75,22,2018-10-31,0.03333333333333333,30
005990,매일홀딩스,KOSDAQ,154330920000.0,11425100.0,1009.0,11250.0,CFS,2018-08-14,502681837957.0,408816525655.0,26843732175.0,8256061413.0,0.6957447587301365,3.2571686733740717,0.2139833395148555,10.595842379608701,22.0,97.0,430.0,59.0,152.0,23,2018-10-31,0.03333333333333333,30
092780,동양피스톤,KOSPI,49381725000.0,53970560.0,14472.0,3750.0,CFS,2018-08-14,94861150301.0,85539577764.0,5512633215.0,10927483408.0,0.4465322517591275,1.920976845199312,0.88514391978004,6.928844852139126,75.0,349.0,65.0,124.0,153.25,24,2018-10-31,0.03333333333333333,30
004840,DRB동일,KOSPI,125646000000.0,57907660.0,8938.0,6450.0,CFS,2018-08-14,450124595096.0,150627486272.0,12750293445.0,11983884699.0,0.40591163889021536,3.5824824912532036,0.3815126529774127,4.795297463413081,83.0,66.0,245.0,225.0,154.75,25,2018-10-31,0.03333333333333333,30
006840,AK홀딩스,KOSPI,590841220600.0,1393256050.0,31509.0,44600.0,CFS,2018-08-14,1403299289044.0,893620123297.0,70303324305.0,66359647876.0,0.4759540929362165,2.37508697788375,0.4492553705620721,6.049815701006965,59.0,209.0,197.0,159.0,156.0,26,2018-10-31,0.03333333333333333,30
009070,KCTC,KOSPI,66150000000.0,59366460.0,27427.0,2205.0,CFS,2018-08-14,189452206922.0,100484608782.0,4716158752.0,7581526261.0,0.28517966754346186,2.8639789406198033,0.45844452069538927,6.076166819773243,156.0,129.0,193.0,157.0,158.75,27,2018-10-31,0.03333333333333333,30
038010,제일테크노스,KOSDAQ,33570000000.0,151689580.0,42780.0,3730.0,CFS,2018-08-14,73587398171.0,42357847107.0,2766665895.0,8536136645.0,0.32965932618409294,2.192058330980042,1.0171148817396485,5.047107191778373,126.0,257.0,49.0,210.0,160.5,28,2018-10-31,0.03333333333333333,30
007530,영신금속,KOSDAQ,16041210000.0,99759190.0,80585.0,1250.0,CFS,2018-08-14,34689452319.0,30200390601.0,1341076499.0,2172815153.0,0.334407815619894,2.16252092697496,0.5418082932646602,7.530701387488849,122.0,269.0,155.0,103.0,162.25,29,2018-10-31,0.03333333333333333,30
016740,두올,KOSPI,74974703600.0,272856075.0,100073.0,2770.0,CFS,2018-08-17,156727561339.0,126690016818.0,5270362353.0,13669384408.0,0.28118083033008484,2.0904058810977415,0.7292798104773034,6.7590806357252475,164.0,294.0,99.0,132.0,172.25,30,2018-10-31,0.03333333333333333,30
000880,한화,KOSPI,2106340453500.0,5993336300.0,216953.0,28100.0,CFS,2018-08-14,16561805000000.0,12622249000000.0,671631000000.0,1041259000000.0,1.2754462345039892,7.862833841737256,1.9773802440527453,23.970007277838192,8.0,8.0,15.0,9.0,10.0,1,2018-10-31,0.02,50
200880,서연이화,KOSPI,107978605815.0,347450285.0,88404.0,3995.0,CFS,2018-08-14,688227014117.0,458215982309.0,12427202854.0,36111244707.0,0.4603579666620833,6.3737349535346,1.3377185020843658,16.97432482482919,66.0,15.0,29.0,17.0,31.75,2,2018-10-31,0.02,50
001940,KISCO홀딩스,KOSPI,217097465000.0,106444650.0,9132.0,11750.0,CFS,2018-08-14,1278888464599.0,352501182658.0,26892450695.0,65332284737.0,0.49549082841662845,5.890849368503681,1.2037410890449596,6.494800529485685,53.0,16.0,38.0,141.0,62.0,3,2018-10-31,0.02,50
013580,계룡건설,KOSPI,173259595800.0,129293350.0,6610.0,19400.0,CFS,2018-08-14,393224892035.0,616460585376.0,38199693673.0,57433862477.0,0.8819065633073583,2.269570641783755,1.3259609018896257,14.23206795628459,14.0,237.0,30.0,24.0,76.25,4,2018-10-31,0.02,50
123040,엠에스오토텍,KOSDAQ,49921215370.0,99083710.0,53464.0,1835.0,CFS,2018-08-14,126567693697.0,188583685537.0,4557768808.0,35947197239.0,0.36519694276024994,2.5353488042893377,2.880314268999337,15.110504352851056,103.0,183.0,7.0,20.0,78.25,5,2018-10-31,0.02,50
006200,한국전자홀딩스,KOSPI,33464242240.0,61918451.0,86182.0,715.0,CFS,2018-08-14,266879661907.0,61027668549.0,2196610438.0,12418835413.0,0.2625621010326514,7.975069627842856,1.4844304943687856,7.294672099409235,182.0,7.0,23.0,110.0,80.5,6,2018-10-31,0.02,50
